begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision
2022-03-01,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,335964128408.0,17916050.0
2022-03-02,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,384200169264.0,19895214.0
2022-03-06,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,418842727232.0,22584782.0
2022-03-03,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,366190376064.0,18201438.0
2022-03-07,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,437910798712.0,23676510.0
2022-03-10,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,408739886008.0,20444828.0
2022-03-11,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,310383446136.0,15503278.0
2022-03-12,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,392682548640.0,22130203.0
2022-03-13,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,530950242312.0,26737617.0
2022-03-15,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,397370302648.0,19930985.0
2022-03-14,4G_ALLENTOWN/,808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,390212869848.0,20185922.0
2022-02-02,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,346101030856.0,19155804.0
2022-02-04,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,365579392264.0,18729225.0
2022-02-03,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,347925224416.0,20270070.0
2022-02-05,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,415117949240.0,24482263.0
2022-02-06,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,614585657320.0,33951037.0
2022-02-10,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,388533969904.0,19878504.0
2022-02-08,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,433368523880.0,22252424.0
2022-02-11,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,480102227472.0,24658803.0
2022-02-12,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,468114140840.0,25856522.0
2022-02-13,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,504891566280.0,28360164.0
2022-02-18,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,407217135272.0,25535205.0
2022-02-17,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,348372623952.0,20425426.0
2022-02-19,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,466175610960.0,29409258.0
2022-02-20,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,495713274336.0,27681505.0
2022-03-01,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,436408548832.0,23139377.0
2022-03-02,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,396916919352.0,22148881.0
2022-03-06,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,517660122960.0,26077977.0
2022-03-03,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,443602366184.0,23345449.0
2022-03-07,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,432440216920.0,24459116.0
2022-03-09,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,25403775016.0,1483412.0
2022-03-10,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,522192630904.0,31822449.0
2022-03-11,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,496051879064.0,31465961.0
2022-03-12,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,489665117848.0,28513749.0
2022-03-13,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,502422228736.0,30086433.0
2022-03-15,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,385881839128.0,24523520.0
2022-03-14,4G_WILKINSONROAD/,808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,293247179272.0,19117713.0
2022-02-02,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1207126081184.0,52480154.0
2022-02-04,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1107639099176.0,55251415.0
2022-02-03,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1146308490352.0,49035784.0
2022-02-05,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1071217091368.0,45524275.0
2022-02-06,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,970653880680.0,43880430.0
2022-02-10,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1212139749040.0,52918784.0
2022-02-08,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1061053821832.0,46535779.0
2022-02-11,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1114311229408.0,49781382.0
2022-02-12,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,997787643160.0,43186327.0
2022-02-13,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,928866435224.0,41527012.0
2022-02-18,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1136691421672.0,46191478.0
2022-02-17,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,989834021464.0,44787109.0
2022-02-19,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,910637480000.0,39942031.0
2022-02-20,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,992419671280.0,42189764.0
2022-03-01,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1253880225632.0,52621442.0
2022-03-02,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1173587064352.0,54102667.0
2022-03-06,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1142462548104.0,48191774.0
2022-03-03,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1235379620896.0,55974260.0
2022-03-07,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1115866361664.0,49723583.0
2022-03-09,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,73200629856.0,2342905.0
2022-03-10,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,1287960222816.0,53303416.0
2022-03-11,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1358223637024.0,56134146.0
2022-03-12,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,1114763293432.0,41470251.0
2022-03-13,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1029377956064.0,40961109.0
2022-03-15,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1101277377688.0,49118530.0
2022-03-14,4G_KISSYHOUSE/,808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1039826519240.0,43342905.0
2022-02-02,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,275864907040.0,15082051.0
2022-02-04,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,305053794200.0,17272695.0
2022-02-03,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,335228466504.0,18520710.0
2022-02-05,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,264767059528.0,15103748.0
2022-02-06,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,317223263272.0,16905961.0
2022-02-10,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,317656213296.0,17647523.0
2022-02-08,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,315275833376.0,16038722.0
2022-02-11,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,310479354120.0,18695872.0
2022-02-12,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,420433438832.0,21374644.0
2022-02-13,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,433786181232.0,22595326.0
2022-02-17,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,238457471984.0,15069678.0
2022-02-19,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,330597923272.0,17410221.0
2022-02-18,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,351316954752.0,19838809.0
2022-02-20,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,275087480896.0,14718333.0
2022-03-01,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,237253403200.0,14372274.0
2022-03-02,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,227582513336.0,14443320.0
2022-03-03,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,321247430456.0,17406123.0
2022-03-07,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,396278160976.0,19216001.0
2022-03-06,4G_DAMAROAD/,808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,321660949832.0,16611213.0
