table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
postgres,pg_catalog,pg_stat_progress_cluster,heap_blks_total,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,heap_blks_scanned,11,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_cluster,index_rebuild_count,12,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,12,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,datid,2,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,datname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,relid,4,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,index_relid,5,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,command,6,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,phase,7,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,lockers_total,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,lockers_done,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,current_locker_pid,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,blocks_total,11,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,blocks_done,12,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,12,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,tuples_total,13,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,13,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,tuples_done,14,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,14,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,partitions_total,15,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,15,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_create_index,partitions_done,16,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,16,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,phase,2,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,backup_total,3,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,backup_streamed,4,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,tablespaces_total,5,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_basebackup,tablespaces_streamed,6,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,pid,1,,YES,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,datid,2,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,datname,3,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,relid,4,,YES,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,command,5,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,type,6,,YES,text,,1073741824.0,,,,,,,,,,,,,,,,postgres,pg_catalog,text,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,bytes_processed,7,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,bytes_total,8,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,tuples_processed,9,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_stat_progress_copy,tuples_excluded,10,,YES,bigint,,,64.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int8,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
postgres,pg_catalog,pg_largeobject_metadata,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_largeobject_metadata,lomowner,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_largeobject_metadata,lomacl,3,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,public,det_huawei_bsc6900gsm_67109032,begintime,1,,NO,timestamp without time zone,,,,,,6.0,,,,,,,,,,,,postgres,pg_catalog,timestamp,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,public,det_huawei_bsc6900gsm_67109032,sk_object,4,,NO,numeric,,,,10.0,,,,,,,,,,,,,,postgres,pg_catalog,numeric,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,public,det_huawei_bsc6900gsm_67109032,67194649,5,,YES,numeric,,,,10.0,,,,,,,,,,,,,,postgres,pg_catalog,numeric,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,public,det_huawei_bsc6900gsm_67109032,67194650,6,,YES,numeric,,,,10.0,,,,,,,,,,,,,,postgres,pg_catalog,numeric,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,public,det_huawei_bsc6900gsm_67109032,duration,8,'PT3600S'::character varying,YES,character varying,20.0,80.0,,,,,,,,,,,,,,,,postgres,pg_catalog,varchar,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggfnoid,1,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggkind,2,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggnumdirectargs,3,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggtransfn,4,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggfinalfn,5,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggcombinefn,6,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggserialfn,7,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggdeserialfn,8,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmtransfn,9,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggminvtransfn,10,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmfinalfn,11,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggfinalextra,12,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmfinalextra,13,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggfinalmodify,14,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmfinalmodify,15,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggsortop,16,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggtranstype,17,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggtransspace,18,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmtranstype,19,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggmtransspace,20,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,20,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,agginitval,21,,YES,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,21,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_aggregate,aggminitval,22,,YES,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,22,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxrelid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxname,3,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxnamespace,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxowner,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxstattarget,6,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxkeys,7,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,int2vector,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxkind,8,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_char,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_statistic_ext,stxexprs,9,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,rulename,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,ev_class,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,ev_type,4,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,ev_enabled,5,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,is_instead,6,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,ev_qual,7,,NO,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_rewrite,ev_action,8,,NO,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgrelid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgparentid,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgname,4,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgfoid,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgtype,6,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgenabled,7,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgisinternal,8,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgconstrrelid,9,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgconstrindid,10,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgconstraint,11,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgdeferrable,12,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tginitdeferred,13,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgnargs,14,,NO,smallint,,,16.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int2,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgattr,15,,NO,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,int2vector,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgargs,16,,NO,bytea,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bytea,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgqual,17,,YES,pg_node_tree,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,pg_node_tree,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgoldtable,18,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,18,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_trigger,tgnewtable,19,,YES,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,19,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evtname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evtevent,3,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evtowner,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evtfoid,5,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evtenabled,6,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_event_trigger,evttags,7,,YES,ARRAY,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,_text,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_description,objoid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_description,classoid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_description,objsubid,3,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_description,description,4,,NO,text,,1073741824.0,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,text,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,castsource,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,casttarget,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,castfunc,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,castcontext,5,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_cast,castmethod,6,,NO,"""char""",,,,,,,,,,,,,,,,,,postgres,pg_catalog,char,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_enum,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_enum,enumtypid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_enum,enumsortorder,3,,NO,real,,,24.0,2.0,,,,,,,,,,,,,,postgres,pg_catalog,float4,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_enum,enumlabel,4,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_namespace,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_namespace,nspname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_namespace,nspowner,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_namespace,nspacl,4,,YES,ARRAY,,,,,,,,,,,,,,,,,,postgres,pg_catalog,_aclitem,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,oid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,conname,2,,NO,name,,,,,,,,,,,,postgres,pg_catalog,C,,,,postgres,pg_catalog,name,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,connamespace,3,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,conowner,4,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,conforencoding,5,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,contoencoding,6,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,conproc,7,,NO,regproc,,,,,,,,,,,,,,,,,,postgres,pg_catalog,regproc,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_conversion,condefault,8,,NO,boolean,,,,,,,,,,,,,,,,,,postgres,pg_catalog,bool,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_depend,classid,1,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_depend,objid,2,,NO,oid,,,,,,,,,,,,,,,,,,postgres,pg_catalog,oid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
postgres,pg_catalog,pg_depend,objsubid,3,,NO,integer,,,32.0,2.0,0.0,,,,,,,,,,,,,postgres,pg_catalog,int4,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
