begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL,L.E-RAB.AttEst.QCI.5,L.E-RAB.SuccEst.QCI.7,L.E-RAB.AttEst.QCI.8
2022-03-02,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,898786946776.0,0.0,178485.0,9.0
2022-03-03,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,928071432272.0,0.0,175616.0,8.0
2022-03-06,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,798942649760.0,0.0,170465.0,7.0
2022-03-07,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,863912235160.0,0.0,194795.0,2.0
2022-03-10,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,899070265432.0,0.0,194411.0,5.0
2022-03-11,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,769942378704.0,0.0,169380.0,0.0
2022-03-12,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,834783278360.0,0.0,159611.0,0.0
2022-03-13,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,764880903008.0,0.0,162652.0,0.0
2022-03-14,"4G_SEFADUCENTRAL/Cell:eNodeB Function Name=4G_SEFADUCENTRAL,Local Cell ID=2,Cell Name=4G_SEFADUCENTRAL-2,eNodeB ID=5061,Cell FDD TDD indication=CELL_FDD",808729.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,889157099728.0,0.0,195081.0,6.0
2022-02-02,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,817257716200.0,0.0,168661.0,36.0
2022-02-03,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,838178709952.0,0.0,175910.0,73.0
2022-02-05,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,911856470824.0,0.0,212256.0,156.0
2022-02-04,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1117312355552.0,0.0,210982.0,109.0
2022-02-06,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1109126682656.0,0.0,231075.0,79.0
2022-02-08,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1090664568088.0,0.0,219379.0,97.0
2022-02-10,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,987780187824.0,0.0,188183.0,55.0
2022-02-11,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1064556817736.0,0.0,206164.0,41.0
2022-02-12,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1378117897552.0,0.0,246625.0,29.0
2022-02-13,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1301617590568.0,0.0,233297.0,27.0
2022-02-17,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,1110833252200.0,0.0,218008.0,135.0
2022-02-19,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1408640470760.0,0.0,223871.0,11.0
2022-02-18,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1222079090296.0,0.0,244808.0,49.0
2022-02-20,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1605526255744.0,0.0,237984.0,92.0
2022-03-01,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1211253266864.0,0.0,235866.0,9.0
2022-03-02,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1282302080544.0,0.0,232044.0,34.0
2022-03-03,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1166096818760.0,0.0,225344.0,8.0
2022-03-06,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,1170953362712.0,0.0,201899.0,20.0
2022-03-07,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1101793938704.0,0.0,199931.0,83.0
2022-03-09,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,51361574792.0,0.0,7329.0,0.0
2022-03-10,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,941482798416.0,0.0,179485.0,93.0
2022-03-11,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1320929550408.0,0.0,218264.0,47.0
2022-03-12,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,787252040352.0,0.0,171462.0,2.0
2022-03-13,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,863992492568.0,0.0,152024.0,27.0
2022-03-14,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,876320904120.0,0.0,192064.0,77.0
2022-03-15,"4G_KOSSOHTOWN_II/Cell:eNodeB Function Name=4G_KOSSOHTOWN_II,Local Cell ID=2,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB ID=5031,Cell FDD TDD indication=CELL_FDD",808730.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1020616976888.0,0.0,182188.0,114.0
2022-02-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,834376240592.0,0.0,172988.0,4.0
2022-02-03,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,958493547856.0,0.0,179851.0,14.0
2022-02-05,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,853780473552.0,0.0,188890.0,2.0
2022-02-04,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,945954295544.0,0.0,193484.0,57.0
2022-02-06,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,879730859728.0,0.0,193652.0,33.0
2022-02-08,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,812787434336.0,0.0,173968.0,39.0
2022-02-10,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,951674081304.0,0.0,171730.0,13.0
2022-02-11,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,785811016688.0,0.0,175183.0,3.0
2022-02-12,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,959128973968.0,0.0,189464.0,4.0
2022-02-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,978752982144.0,0.0,214977.0,5.0
2022-02-17,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,694028144232.0,0.0,157366.0,34.0
2022-02-19,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,859121129416.0,0.0,180230.0,0.0
2022-02-18,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,855698021632.0,0.0,189483.0,0.0
2022-02-20,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,958118338680.0,0.0,197047.0,0.0
2022-03-01,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,821934957152.0,0.0,240151.0,2.0
2022-03-02,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,773309283240.0,0.0,236794.0,2.0
2022-03-03,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,814220245616.0,0.0,254217.0,0.0
2022-03-06,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,800639245480.0,0.0,239588.0,5.0
2022-03-07,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,685766892392.0,0.0,233328.0,1.0
2022-03-09,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,4.166666666666667,52692158712.0,0.0,13698.0,0.0
2022-03-10,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,799810171296.0,0.0,250296.0,0.0
2022-03-11,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,740176923864.0,0.0,250858.0,0.0
2022-03-12,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,79.16666666666667,641867298000.0,0.0,191197.0,41.0
2022-03-13,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,690020917008.0,0.0,190300.0,1.0
2022-03-14,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,591390506896.0,0.0,181300.0,0.0
2022-03-15,"4G_KISSYBARRACKS/Cell:eNodeB Function Name=4G_KISSYBARRACKS,Local Cell ID=2,Cell Name=4G_KISSYBARRACKS-2,eNodeB ID=5052,Cell FDD TDD indication=CELL_FDD",808731.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,561061387848.0,0.0,173777.0,1.0
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,737477201224.0,0.0,108505.0,117.0
2022-02-03,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,752025088464.0,0.0,122270.0,172.0
2022-02-05,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,781603216376.0,0.0,116556.0,55.0
2022-02-04,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,840140527056.0,0.0,117428.0,35.0
2022-02-06,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,899643309328.0,0.0,128302.0,18.0
2022-02-08,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,716883742344.0,0.0,121072.0,157.0
2022-02-10,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,820023600584.0,0.0,117282.0,207.0
2022-02-11,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,856804336728.0,0.0,115448.0,114.0
2022-02-12,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,853629811680.0,0.0,127878.0,257.0
2022-02-13,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,828538494704.0,0.0,115590.0,154.0
2022-02-17,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,735154245624.0,0.0,107112.0,98.0
2022-02-19,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,825620768016.0,0.0,132522.0,56.0
2022-02-18,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1044451889680.0,0.0,131874.0,153.0
2022-02-20,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,753216191480.0,0.0,124431.0,67.0
2022-03-01,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",808732.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,741772458520.0,0.0,121269.0,160.0
