begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,L.Thrp.bits.DL,L.Thrp.Time.Cell.DL.HighPrecision,VS.RAB.AttEstab.AMR,VS.RAB.SuccEstabCS.AMR,VS.RAB.AbnormRel.AMR,VS.HSDPA.MeanChThroughput.TotalBytes,VS.RAB.NormRel.AMR
2022-03-10,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,95.83333333333333,624098726640.0,26962993.0,,,,,
2022-03-12,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,79.16666666666667,510687214400.0,20334205.0,,,,,
2022-03-14,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808766.0,dynamic,100.0,488817081936.0,23997232.0,,,,,
2022-02-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,158319548688.0,7410857.0,,,,,
2022-02-06,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,137468691744.0,6592990.0,,,,,
2022-02-10,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,218239027088.0,8363661.0,,,,,
2022-02-12,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,224580189184.0,9298767.0,,,,,
2022-02-17,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,87.5,227882357048.0,10861692.0,,,,,
2022-02-20,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,156321249016.0,6736975.0,,,,,
2022-03-03,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,215745108984.0,10138714.0,,,,,
2022-03-07,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,210204564688.0,9078603.0,,,,,
2022-03-11,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,199817185896.0,10287419.0,,,,,
2022-03-13,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,87.5,140221223528.0,7043315.0,,,,,
2022-03-15,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808767.0,dynamic,100.0,178372138616.0,9817423.0,,,,,
2022-02-02,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,95.83333333333333,724627416768.0,47806366.0,,,,,
2022-02-04,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,694501951856.0,46210503.0,,,,,
2022-02-05,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,783212477440.0,50932938.0,,,,,
2022-02-08,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,663812144760.0,42321727.0,,,,,
2022-02-11,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,592906514800.0,39960808.0,,,,,
2022-02-13,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,677447346672.0,43414006.0,,,,,
2022-02-19,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,484178071280.0,34945306.0,,,,,
2022-02-18,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,807639205176.0,54674502.0,,,,,
2022-03-01,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,681510889960.0,48031196.0,,,,,
2022-03-02,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,593594763352.0,39995340.0,,,,,
2022-03-09,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,4.166666666666667,1471163680.0,97108.0,,,,,
2022-03-06,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,91.66666666666667,538497840048.0,35166406.0,,,,,
2022-03-10,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,95.83333333333333,538124586624.0,38076459.0,,,,,
2022-03-12,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,79.16666666666667,545677445200.0,37358327.0,,,,,
2022-03-14,4G_HILLCUTROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808768.0,dynamic,100.0,397122243512.0,25233256.0,,,,,
2022-02-02,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,95.83333333333333,668626051688.0,30288841.0,,,,,
2022-02-04,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,680457380264.0,28149071.0,,,,,
2022-02-05,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,653360029408.0,26637280.0,,,,,
2022-02-11,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,712658176704.0,31550596.0,,,,,
2022-02-13,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,684767777232.0,28516853.0,,,,,
2022-02-19,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,704412768664.0,31843774.0,,,,,
2022-02-18,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,770109569680.0,32294666.0,,,,,
2022-03-01,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,757392681696.0,38020769.0,,,,,
2022-03-02,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,887888269248.0,42520946.0,,,,,
2022-03-06,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,91.66666666666667,510897407304.0,27336432.0,,,,,
2022-03-09,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,4.166666666666667,46981808000.0,2291495.0,,,,,
2022-03-10,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,95.83333333333333,877657154240.0,40619720.0,,,,,
2022-03-12,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,79.16666666666667,578777772440.0,28110496.0,,,,,
2022-03-14,4G_COLEFARM_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808769.0,dynamic,100.0,808518068056.0,37704893.0,,,,,
2022-02-03,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,16885173008.0,1037918.0,,,,,
2022-02-06,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,24991280352.0,1307609.0,,,,,
2022-02-10,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,12981383416.0,942385.0,,,,,
2022-02-12,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,20849924088.0,1117753.0,,,,,
2022-02-17,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,87.5,22431678928.0,1169492.0,,,,,
2022-02-20,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,19630372696.0,1060156.0,,,,,
2022-03-03,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,27884652136.0,1460168.0,,,,,
2022-03-07,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,7474133664.0,417773.0,,,,,
2022-03-11,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,26332364696.0,1676040.0,,,,,
2022-03-13,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,87.5,24450987664.0,1024361.0,,,,,
2022-03-15,4G_BONTHE/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808770.0,dynamic,100.0,30051193160.0,1266402.0,,,,,
2022-02-02,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,95.83333333333333,442057586664.0,18248972.0,,,,,
2022-02-04,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,520126204096.0,22966352.0,,,,,
2022-02-05,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,444505474216.0,21515205.0,,,,,
2022-02-08,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,390265244728.0,19212040.0,,,,,
2022-02-11,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,494719381720.0,21419229.0,,,,,
2022-02-13,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,429248598888.0,18976398.0,,,,,
2022-02-19,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,488324794720.0,22749668.0,,,,,
2022-02-18,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,463078511912.0,22060570.0,,,,,
2022-03-01,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,517305974824.0,23029573.0,,,,,
2022-03-02,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,447448956544.0,19184139.0,,,,,
2022-03-09,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,4.166666666666667,22004521640.0,1184876.0,,,,,
2022-03-06,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,91.66666666666667,468241497528.0,24605948.0,,,,,
2022-03-10,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,95.83333333333333,577721506008.0,23017247.0,,,,,
2022-03-12,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,79.16666666666667,537717735592.0,22550648.0,,,,,
2022-03-14,4G_LUNSAR_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808771.0,dynamic,100.0,505563809632.0,20401317.0,,,,,
2022-02-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,95.83333333333333,106607607008.0,8819539.0,,,,,
2022-02-04,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,97177082912.0,7783909.0,,,,,
2022-02-05,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,86413851840.0,7075755.0,,,,,
2022-02-08,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,130844290240.0,9770016.0,,,,,
2022-02-11,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,86975478288.0,7306727.0,,,,,
2022-02-13,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,104498383688.0,8987885.0,,,,,
2022-02-19,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,114237012864.0,8525171.0,,,,,
2022-02-18,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,112271417360.0,8212889.0,,,,,
2022-03-01,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,113723570120.0,10243953.0,,,,,
2022-03-02,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,135093584904.0,12230022.0,,,,,
2022-03-09,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,4.166666666666667,3062451968.0,316210.0,,,,,
2022-03-06,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,91.66666666666667,153445891312.0,14216991.0,,,,,
2022-03-10,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,95.83333333333333,198252971048.0,17367195.0,,,,,
2022-03-12,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,79.16666666666667,85531820016.0,7496434.0,,,,,
2022-03-14,4G_GODERICH/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808772.0,dynamic,100.0,166609293080.0,13667429.0,,,,,
2022-02-03,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,503514480864.0,18771789.0,,,,,
2022-02-06,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,733892762240.0,24555063.0,,,,,
2022-02-10,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,354760045032.0,12937978.0,,,,,
2022-02-12,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,994384997960.0,29808378.0,,,,,
2022-02-17,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,87.5,732616588392.0,21970844.0,,,,,
2022-02-20,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,442332128712.0,18461452.0,,,,,
2022-03-03,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,1056921647400.0,40670628.0,,,,,
2022-03-07,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,1016920928424.0,37776038.0,,,,,
2022-03-11,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,990773787648.0,35881023.0,,,,,
2022-03-13,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,87.5,739178969816.0,26355002.0,,,,,
2022-03-14,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,95.83333333333333,699185950584.0,26605372.0,,,,,
2022-03-15,4G_ADONKIA/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808773.0,dynamic,100.0,786865491328.0,31643142.0,,,,,
2022-02-03,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,707932676200.0,31404591.0,,,,,
2022-02-06,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,736309285784.0,30500020.0,,,,,
2022-02-10,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,706840281968.0,34059731.0,,,,,
2022-02-12,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,624738860432.0,29251285.0,,,,,
2022-02-17,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,87.5,504356636144.0,24037237.0,,,,,
2022-02-20,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,649552163592.0,27684910.0,,,,,
2022-03-03,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,589286547664.0,29773029.0,,,,,
2022-03-07,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,683349936840.0,34015014.0,,,,,
2022-03-11,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,100.0,797224898184.0,36065592.0,,,,,
2022-03-13,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,87.5,781730411176.0,33854429.0,,,,,
2022-03-15,4G_CONGOTOWN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808774.0,dynamic,83.33333333333333,500472469000.0,23837078.0,,,,,
2022-02-03,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,120020960688.0,6869811.0,,,,,
2022-02-06,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,96681804040.0,5685826.0,,,,,
2022-02-10,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,163094203648.0,8970133.0,,,,,
2022-02-12,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,140505043336.0,9023694.0,,,,,
2022-02-17,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,87.5,116524217232.0,7721966.0,,,,,
2022-02-20,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,124984323672.0,7986628.0,,,,,
2022-03-03,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,96859517328.0,7046054.0,,,,,
2022-03-07,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,108327370456.0,7273515.0,,,,,
2022-03-11,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,117224042848.0,7157692.0,,,,,
2022-03-13,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,87.5,58017315848.0,3662891.0,,,,,
2022-03-15,4G_OAU_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808789.0,dynamic,100.0,79037764368.0,5486876.0,,,,,
2022-02-03,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,233398696.0,19822.0,,,,,
2022-02-06,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,3285065904.0,138671.0,,,,,
2022-02-10,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,1403720.0,271.0,,,,,
2022-02-12,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,95907837240.0,4309754.0,,,,,
2022-02-17,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,87.5,19845648168.0,846605.0,,,,,
2022-02-20,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,14713256.0,2590.0,,,,,
2022-03-03,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,16756544.0,3015.0,,,,,
2022-03-07,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,73928.0,83.0,,,,,
2022-03-11,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,872006392.0,61075.0,,,,,
2022-03-13,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,87.5,489855296.0,29493.0,,,,,
2022-03-15,4G_TIHUN/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808790.0,dynamic,100.0,75677928.0,15115.0,,,,,
2022-02-03,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,301534756328.0,20155758.0,,,,,
2022-02-06,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,395643107632.0,26523626.0,,,,,
2022-02-10,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,276143780680.0,19149502.0,,,,,
2022-02-12,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,331358376632.0,21165779.0,,,,,
2022-02-17,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,87.5,272794062984.0,17574639.0,,,,,
2022-02-20,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,332881793712.0,22095962.0,,,,,
2022-03-03,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,317156798888.0,22236459.0,,,,,
2022-03-07,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,339320854144.0,23987534.0,,,,,
2022-03-11,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,407699310736.0,27972823.0,,,,,
2022-03-13,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,87.5,440719137728.0,29820162.0,,,,,
2022-03-15,4G_PALMRESORT/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808792.0,dynamic,100.0,351148639408.0,24195761.0,,,,,
2022-02-02,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,95.83333333333333,294527446704.0,12101615.0,,,,,
2022-02-04,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,397153688920.0,15465415.0,,,,,
2022-02-05,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,478203946824.0,15017448.0,,,,,
2022-02-08,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,475755651376.0,18674099.0,,,,,
2022-02-11,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,230512652928.0,11628483.0,,,,,
2022-02-13,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,30186881328.0,1680915.0,,,,,
2022-02-19,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,165699548840.0,7540724.0,,,,,
2022-02-18,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,67054112320.0,3369025.0,,,,,
2022-03-02,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,244832185576.0,12327778.0,,,,,
2022-03-06,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,91.66666666666667,49522271328.0,2578071.0,,,,,
2022-03-09,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,4.166666666666667,1491959552.0,98514.0,,,,,
2022-03-10,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,70.83333333333333,350524195368.0,14863793.0,,,,,
2022-03-12,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,79.16666666666667,83305909376.0,4117864.0,,,,,
2022-03-14,4G_ECOWASST/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808793.0,dynamic,100.0,200432399528.0,11465320.0,,,,,
2022-02-02,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,95.83333333333333,469672034232.0,28468187.0,,,,,
2022-02-04,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,407968311704.0,26557624.0,,,,,
2022-02-05,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,410416161176.0,26984358.0,,,,,
2022-02-08,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,444690179416.0,27062122.0,,,,,
2022-02-11,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,480351137240.0,32157522.0,,,,,
2022-02-13,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,436846179984.0,27108358.0,,,,,
2022-02-19,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,428326348688.0,28408456.0,,,,,
2022-02-18,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,436213394256.0,30077147.0,,,,,
2022-03-01,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,410597310056.0,28844573.0,,,,,
2022-03-09,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,4.166666666666667,44133285816.0,2260442.0,,,,,
2022-03-02,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,418797211632.0,29005193.0,,,,,
2022-03-06,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,91.66666666666667,552767922728.0,33563470.0,,,,,
2022-03-10,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,95.83333333333333,546150972440.0,35562199.0,,,,,
2022-03-12,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,79.16666666666667,437287770928.0,29163947.0,,,,,
2022-03-14,4G_SPURROAD_II/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808795.0,dynamic,100.0,448078674728.0,29632702.0,,,,,
2022-02-03,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,453780094416.0,33612736.0,,,,,
2022-02-06,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,508254760032.0,37634425.0,,,,,
2022-02-17,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,87.5,325998017320.0,23069987.0,,,,,
2022-02-20,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,369562045720.0,29326555.0,,,,,
2022-03-03,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,281434543440.0,23484502.0,,,,,
2022-03-07,4G_KENNEDYSTREET/,Huawei,eNodeB(4G) : Measurement of Cell Performance,808796.0,dynamic,100.0,366939658816.0,26622548.0,,,,,
