vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name
Huawei,Measurement of Logic Port Performance,67109050,VS.LGCPRT.TXDROPBYTES,VS.LGCPRT.TXDROPBYTES,67195363,T7504:Number of Bytes Discarded in Transmission over a Logical Port,byte,SUM,1,1,43,,"?/LOGIC_PORT:Logic port No.=?, Slot No.=?, Subrack No.=?"
Huawei,Measurement of Logic Port Queue Performance,67109055,VS.LGCPRT.QUEUE.TXPACKETS,VS.LGCPRT.QUEUE.TXPACKETS,67195365,T7531:Number of Packets Transmitted over Logical Port Queue,frame,SUM,1,1,44,,"?/LOGIC_PORT_QUEUE:Logic port No.=?, Slot No.=?, Subrack No.=?/PQN:?"
Huawei,Measurement of Logic Port Queue Performance,67109055,VS.LGCPRT.QUEUE.TXBYTES,VS.LGCPRT.QUEUE.TXBYTES,67195366,T7532:Number of Bytes Transmitted over Logical Port Queue,byte,SUM,1,1,44,,"?/LOGIC_PORT_QUEUE:Logic port No.=?, Slot No.=?, Subrack No.=?/PQN:?"
Huawei,Measurement of Logic Port Queue Performance,67109055,VS.LGCPRT.QUEUE.TXDROPBYTES,VS.LGCPRT.QUEUE.TXDROPBYTES,67195368,T7534:Number of Bytes Discarded in Transmission over Logical Port Queue,byte,SUM,1,1,44,,"?/LOGIC_PORT_QUEUE:Logic port No.=?, Slot No.=?, Subrack No.=?/PQN:?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SHO.ServCellChg.AttOutIur,VS.HSDPA.SHO.ServCellChg.AttOutIur,67195481,Number of Inter-RNC HSDPA Serving Cell Change Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.HHO.H2H.AttOutIur,VS.HSDPA.HHO.H2H.AttOutIur,67195483,Number of Inter-RNC HSDPA Hard Handover Attempts Without Channel Change for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.HHO.H2H.SuccOutIur,VS.HSDPA.HHO.H2H.SuccOutIur,67195484,Number of Successful Inter-RNC HSDPA Hard Handovers Without Channel Change for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.SHO.ServCellChg.AttOutIur,VS.HSUPA.SHO.ServCellChg.AttOutIur,67195485,Number of inter-RNC HSUPA Serving Cell Change Attempts in Soft Handover Status for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.SHO.ServCellChg.SuccOutIur,VS.HSUPA.SHO.ServCellChg.SuccOutIur,67195486,Number of Successful inter-RNC HSUPA Serving Cell Changes in Soft Handover Status for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.HHO.E2E.AttOutIur,VS.HSUPA.HHO.E2E.AttOutIur,67195488,Number of HSUPA Serving Cell Change Attempts Due to inter-RNC Hard Handover without Channel Change for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DRD.RB.D2E.AttOut,VS.DRD.RB.D2E.AttOut,67195503,Number of Outgoing DCH-to-HSUPA Directed Retry Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DRD.RB.D2E.SuccOut,VS.DRD.RB.D2E.SuccOut,67195504,Number of Successful DCH-to-HSUPA Directed Retry for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DRD.RB.D2E.AttIn,VS.DRD.RB.D2E.AttIn,67195505,Number of Incoming DCH-to-HSUPA Directed Retry Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DRD.RB.D2E.SuccIn,VS.DRD.RB.D2E.SuccIn,67195506,Number of Successful Incoming DCH-to-HSUPA Directed Retry for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.RAB.AttEstab.BE.Golden,VS.HSDPA.RAB.AttEstab.BE.Golden,67195507,Number of HSDPA RAB Establishment Attempts of BE Service for Golden Level User for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.RAB.AttEstab.BE.Copper,VS.HSDPA.RAB.AttEstab.BE.Copper,67195509,Number of HSDPA RAB Establishment Attempts of BE Service for Copper Level User for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.RAB.SuccEstab.BE.Golden,VS.HSDPA.RAB.SuccEstab.BE.Golden,67195510,Number of Successful HSDPA RAB Establishments of BE Service for Golden Level User for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.RAB.SuccEstab.BE.Silver,VS.HSDPA.RAB.SuccEstab.BE.Silver,67195511,Number of Successful HSDPA RAB Establishments of BE Service for Silver Level User for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.RAB.SuccEstab.BE.Copper,VS.HSDPA.RAB.SuccEstab.BE.Copper,67195512,Number of Successful HSDPA RAB Establishments of BE Service for Copper Level User for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RRC.AutoDsac.Num,VS.RRC.AutoDsac.Num,67195590,Number of Automatic DSACs Triggered by Congestion on Iu Interface for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of AAL2Path Performance,67109005,VS.AAL2PATH.Fwd.Cong,VS.AAL2PATH.Fwd.Cong,67195595,Number of Forward Congestions on the AAL2 Path,None,SUM,1,1,46,,"?/AAL2PATH:ANI=?, PATHID=?"
Huawei,Measurement of AAL2Path Performance,67109005,VS.AAL2PATH.Fwd.Cong.Dur,VS.AAL2PATH.Fwd.Cong.Dur,67195596,Duration of Forward Congestions on the AAL2 Path,s,SUM,1,1,46,,"?/AAL2PATH:ANI=?, PATHID=?"
Huawei,Measurement of AAL2Path Performance,67109005,VS.AAL2PATH.Bwd.Cong,VS.AAL2PATH.Bwd.Cong,67195597,Number of Backward Congestions on the AAL2 Path,None,SUM,1,1,46,,"?/AAL2PATH:ANI=?, PATHID=?"
Huawei,Measurement of Fractional ATM Link Performance,67108994,VS.FRACATMLNK.Alloced.Max.Fwd,VS.FRACATMLNK.Alloced.Max.Fwd,67195938,Maximum Occupied Forward Bandwidth of an FRA ATM Link,bit/s,MAX,1,1,28,,"?/FRACATMLNK:SRN=?, SN=?, FRALNKN=?"
Huawei,Measurement of Fractional ATM Link Performance,67108994,VS.FRACATMLNK.Alloced.Max.Bwd,VS.FRACATMLNK.Alloced.Max.Bwd,67195939,Maximum Occupied Backward Bandwidth of an FRA ATM Link,bit/s,MAX,1,1,28,,"?/FRACATMLNK:SRN=?, SN=?, FRALNKN=?"
Huawei,Measurement of Fractional ATM Link Performance,67108994,VS.FRACATMLNK.Bwd.Cong,VS.FRACATMLNK.Bwd.Cong,67195942,Number of Backward Congestions on an FRA ATM Link,None,SUM,1,1,28,,"?/FRACATMLNK:SRN=?, SN=?, FRALNKN=?"
Huawei,Measurement of Fractional ATM Link Performance,67108994,VS.FRACATMLNK.Bwd.Cong.Dur,VS.FRACATMLNK.Bwd.Cong.Dur,67195943,Duration of Backward Congestions on an FRA ATM Link,s,SUM,1,1,28,,"?/FRACATMLNK:SRN=?, SN=?, FRALNKN=?"
Huawei,Measurement of MP Group Performance,67109023,VS.MLPPP.Alloced.Max.Fwd,VS.MLPPP.Alloced.Max.Fwd,67195948,T7326:Maximum Forward bandwidth assigned to an MLPPP group,bit/s,MAX,1,1,34,,"?/MLPPP:MP Group No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of MP Group Performance,67109023,VS.MLPPP.Alloced.Max.Bwd,VS.MLPPP.Alloced.Max.Bwd,67195949,T7327:Maximum Backward bandwidth assigned to an MLPPP group,bit/s,MAX,1,1,34,,"?/MLPPP:MP Group No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of MP Group Performance,67109023,VS.MLPPP.Fwd.Cong.Dur,VS.MLPPP.Fwd.Cong.Dur,67195951,T7329:Duration of forward congestion on an MLPPP group,s,SUM,1,1,34,,"?/MLPPP:MP Group No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of MP Group Performance,67109023,VS.MLPPP.Bwd.Cong,VS.MLPPP.Bwd.Cong,67195952,T7330:Number of backward congestions on an MLPPP group,None,SUM,1,1,34,,"?/MLPPP:MP Group No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of MP Group Performance,67109023,VS.MLPPP.Bwd.Cong.Dur,VS.MLPPP.Bwd.Cong.Dur,67195953,T7391:Duration of backward congestion on an MLPPP group,s,SUM,1,1,34,,"?/MLPPP:MP Group No.=?, Slot No.=?, Subrack No.=?, REMARK=?"
Huawei,Measurement of Logic Port Performance,67109050,VS.LGCPRT.Alloced.Max.Bwd,VS.LGCPRT.Alloced.Max.Bwd,67195959,T7565:Maximum Backward Bandwidth Allocated on Logical Port,bit/s,MAX,1,1,43,,"?/LOGIC_PORT:Logic port No.=?, Slot No.=?, Subrack No.=?"
Huawei,Measurement of Logic Port Performance,67109050,VS.LGCPRT.Fwd.Cong,VS.LGCPRT.Fwd.Cong,67195960,T7566:Number of Forward Congestions on Logical Port,None,SUM,1,1,43,,"?/LOGIC_PORT:Logic port No.=?, Slot No.=?, Subrack No.=?"
Huawei,Measurement of Logic Port Performance,67109050,VS.LGCPRT.Fwd.Cong.Dur,VS.LGCPRT.Fwd.Cong.Dur,67195961,T7567:Duration of Forward Congestions on Logical Port,s,SUM,1,1,43,,"?/LOGIC_PORT:Logic port No.=?, Slot No.=?, Subrack No.=?"
Huawei,Measurement of Logic Port Performance,67109050,VS.LGCPRT.Bwd.Cong,VS.LGCPRT.Bwd.Cong,67195962,T7568:Number of Backward Congestions on Logical Port,None,SUM,1,1,43,,"?/LOGIC_PORT:Logic port No.=?, Slot No.=?, Subrack No.=?"
Huawei,Measurement of Cell Performance,67108972,VS.AMR.Estab.Cum,VS.AMR.Estab.Cum,67195974,Cumulative Delay Between RRC Connection Establishment and AMR RAB Establishment Completion for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.CS64.Estab.Cum,VS.CS64.Estab.Cum,67195978,Cumulative Delay Between RRC Connection Establishment and 64kbit/s CS RAB Establishment Completion for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.CS64.Estab.Sample,VS.CS64.Estab.Sample,67195979,Number of Samples of Accumulative Delay Between RRC Connection Establishment and 64kbit/s CS RAB Establishment Completion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PSR99.Estab.Sample,VS.PSR99.Estab.Sample,67195983,Number of Samples of Accumulative Delay Between RRC Connection Establishment and PS R99 RAB Establishment Completion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.Estab.Cum,VS.HSDPA.Estab.Cum,67195986,Cumulative Delay Between RRC Connection Establishment and HSDPA RAB Establishment Completion for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.Estab.Cum,VS.HSUPA.Estab.Cum,67195990,Cumulative Delay Between RRC Connection Establishment and HSUPA RAB Establishment Completion for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.MACD.Mean.Cell,VS.HSDPA.MACD.Mean.Cell,67202941,Average Number of MAC-d Flows in a Cell,None,AVG,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.Estab.Sample,VS.HSUPA.Estab.Sample,67195991,Number of Samples of Cumulative Delay Between RRC Connection Establishment and HSUPA RAB Establishment Completion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.HSDPA.CodeAdj.Att,VS.LCC.HSDPA.CodeAdj.Att,67195992,Number of UEs Performing Code Adjustment Based on HSDPA for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.HSUPA.InterRATCS,VS.LCC.LDR.HSUPA.InterRATCS,67196029,Number of HSUPA UEs Performing CS Inter-RAT Handovers in Basic Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.LCC.LDR.HSDPA.InterRATCS,VS.LCC.LDR.HSDPA.InterRATCS,67196030,Number of HSDPA UEs Performing CS Inter-RAT Handovers in Basic Congestion for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.0,VS.HSDPA.GoldenBeChThroughput.0,67196050,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 0 Kbit/s and 32 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.1,VS.HSDPA.GoldenBeChThroughput.1,67196051,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 32 Kbit/s and 64 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.2,VS.HSDPA.GoldenBeChThroughput.2,67196052,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 64 Kbit/s and 256 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.4,VS.HSDPA.GoldenBeChThroughput.4,67196054,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 512 Kbit/s and 768 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.5,VS.HSDPA.GoldenBeChThroughput.5,67196055,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 768 Kbit/s and 1024 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.6,VS.HSDPA.GoldenBeChThroughput.6,67196056,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 1024 Kbit/s and 1536 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.7,VS.HSDPA.GoldenBeChThroughput.7,67196057,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 1536 Kbit/s and 2048 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.8,VS.HSDPA.GoldenBeChThroughput.8,67196058,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 2048 Kbit/s and 3072 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.9,VS.HSDPA.GoldenBeChThroughput.9,67196059,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Between 3072 Kbit/s and 4096 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.GoldenBeChThroughput.13,VS.HSDPA.GoldenBeChThroughput.13,67196063,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Golden BE Services Greater Than 12288 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.0,VS.HSDPA.SilverBeChThroughput.0,67196064,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 0 Kbit/s and 32 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.1,VS.HSDPA.SilverBeChThroughput.1,67196065,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 32 Kbit/s and 64 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.2,VS.HSDPA.SilverBeChThroughput.2,67196066,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 64 Kbit/s and 256 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.3,VS.HSDPA.SilverBeChThroughput.3,67196067,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 256 Kbit/s and 512 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.4,VS.HSDPA.SilverBeChThroughput.4,67196068,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 512 Kbit/s and 768 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.6,VS.HSDPA.SilverBeChThroughput.6,67196070,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 1024 Kbit/s and 1536 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.7,VS.HSDPA.SilverBeChThroughput.7,67196071,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 1536 Kbit/s and 2048 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.8,VS.HSDPA.SilverBeChThroughput.8,67196072,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 2048 Kbit/s and 3072 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.9,VS.HSDPA.SilverBeChThroughput.9,67196073,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 3072 Kbit/s and 4096 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.10,VS.HSDPA.SilverBeChThroughput.10,67196074,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 4096 Kbit/s and 6144 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.11,VS.HSDPA.SilverBeChThroughput.11,67196075,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Between 6144 Kbit/s and 8192 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.SilverBeChThroughput.13,VS.HSDPA.SilverBeChThroughput.13,67196077,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Silver BE Services Greater Than 12288 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.0,VS.HSDPA.CopperBeChThroughput.0,67196078,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 0 Kbit/s and 32 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.1,VS.HSDPA.CopperBeChThroughput.1,67196079,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 32 Kbit/s and 64 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.2,VS.HSDPA.CopperBeChThroughput.2,67196080,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 64 Kbit/s and 256 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.3,VS.HSDPA.CopperBeChThroughput.3,67196081,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 256 Kbit/s and 512 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.4,VS.HSDPA.CopperBeChThroughput.4,67196082,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 512 Kbit/s and 768 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.5,VS.HSDPA.CopperBeChThroughput.5,67196083,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 768 Kbit/s and 1024 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.7,VS.HSDPA.CopperBeChThroughput.7,67196085,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 1536 Kbit/s and 2048 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.10,VS.HSDPA.CopperBeChThroughput.10,67196088,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 4096 Kbit/s and 6144 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of ATM Logical Port Performance,67109069,VS.ATMLGCPRT.Bwd.Cong,VS.ATMLGCPRT.Bwd.Cong,67196323,Number of Backward Congestions on the ATM Logical Port,None,SUM,1,1,49,,"?/ATM_LOGIC_PORT:LPN=?, SN=?, SRN=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.11,VS.HSDPA.CopperBeChThroughput.11,67196089,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 6144 Kbit/s and 8192 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.12,VS.HSDPA.CopperBeChThroughput.12,67196090,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Between 8192 Kbit/s and 12288 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSDPA.CopperBeChThroughput.13,VS.HSDPA.CopperBeChThroughput.13,67196091,Number of Times that Average DL Throughput of MAC-d Flow of HSDPA Bronze BE Services Greater Than 12288 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.GoldenBeChThroughput.0,VS.HSUPA.GoldenBeChThroughput.0,67196092,Number of Times that Average UL Throughput of MAC-d Flow of HSUPA Golden BE Services Between 0 Kbit/s and 32 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.GoldenBeChThroughput.1,VS.HSUPA.GoldenBeChThroughput.1,67196093,Number of Times that Average UL Throughput of MAC-d Flow of HSUPA Golden BE Services Between 32 Kbit/s and 64 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.GoldenBeChThroughput.3,VS.HSUPA.GoldenBeChThroughput.3,67196095,Number of Times that Average UL Throughput of MAC-d Flow of HSUPA Golden BE Services Between 256 Kbit/s and 512 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.HSUPA.GoldenBeChThroughput.4,VS.HSUPA.GoldenBeChThroughput.4,67196096,Number of Times that Average UL Throughput of MAC-d Flow of HSUPA Golden BE Services Between 512 Kbit/s and 768 Kbit/s for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
