begintime,sk_object,duration,integrity,67189907,67189908,73394034,73394035,73394036,73394037,73394038,67183495,67183496,67183497,67183498,73394039
2022-03-01,7586945.0,61200.0,70.83333333333333,2.0,0.0,137.0,0.0,137.0,136.0,0.0,136.0,133.0,1.0,1.0,0.0
2022-03-12,13417798.0,10800.0,12.5,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-02-06,7587814.0,68400.0,79.16666666666667,5.0,0.0,285.0,0.0,285.0,283.0,0.0,283.0,275.0,5.0,5.0,0.0
2022-03-11,7590040.0,61200.0,70.83333333333333,1.0,0.0,54.0,0.0,54.0,54.0,0.0,54.0,53.0,0.0,0.0,0.0
2022-03-15,7582624.0,50400.0,58.333333333333336,6.0,0.0,86.0,0.0,86.0,85.0,0.0,85.0,78.0,0.0,0.0,0.0
2022-02-05,7590604.0,64800.0,75.0,1.0,0.0,53.0,0.0,53.0,53.0,0.0,53.0,52.0,0.0,0.0,0.0
2022-03-01,9902991.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-07,7588481.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-04,7587043.0,25200.0,29.166666666666668,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-12,9068554.0,57600.0,66.66666666666667,1.0,0.0,52.0,0.0,52.0,52.0,0.0,52.0,51.0,0.0,0.0,0.0
2022-03-12,10480259.0,7200.0,8.333333333333334,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-15,7582769.0,61200.0,70.83333333333333,8.0,0.0,201.0,0.0,201.0,199.0,0.0,199.0,191.0,2.0,2.0,0.0
2022-02-18,10191826.0,39600.0,45.833333333333336,3.0,0.0,23.0,0.0,23.0,22.0,0.0,22.0,19.0,0.0,0.0,0.0
2022-02-05,7584394.0,72000.0,83.33333333333333,10.0,1.0,501.0,0.0,501.0,499.0,0.0,499.0,486.0,4.0,2.0,0.0
2022-02-18,7587089.0,68400.0,79.16666666666667,0.0,0.0,78.0,0.0,78.0,76.0,0.0,76.0,75.0,0.0,0.0,0.0
2022-02-17,7582201.0,57600.0,66.66666666666667,0.0,0.0,37.0,0.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,0.0
2022-03-07,7591095.0,21600.0,25.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0
2022-03-07,7586650.0,54000.0,62.5,1.0,0.0,85.0,0.0,85.0,83.0,0.0,83.0,81.0,0.0,0.0,0.0
2022-02-13,7844744.0,32400.0,37.5,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-03-06,10779086.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-10,7583753.0,64800.0,75.0,1.0,0.0,47.0,0.0,47.0,47.0,0.0,47.0,46.0,0.0,0.0,0.0
2022-02-20,7590284.0,50400.0,58.333333333333336,2.0,0.0,29.0,0.0,29.0,28.0,0.0,28.0,25.0,1.0,1.0,0.0
2022-02-05,9601265.0,21600.0,25.0,1.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0
2022-02-10,7587509.0,61200.0,70.83333333333333,3.0,0.0,125.0,0.0,125.0,125.0,0.0,125.0,122.0,4.0,4.0,0.0
2022-02-13,7846505.0,28800.0,33.333333333333336,1.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,11.0,0.0,0.0,0.0
2022-03-02,9902900.0,10800.0,12.5,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-06,7592630.0,28800.0,33.333333333333336,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,10.0,0.0,0.0,0.0
2022-02-18,9601260.0,21600.0,25.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-05,11920481.0,64800.0,75.0,0.0,0.0,72.0,0.0,72.0,72.0,0.0,72.0,71.0,0.0,0.0,0.0
2022-02-11,7592502.0,57600.0,66.66666666666667,0.0,0.0,48.0,0.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0
2022-03-01,7582261.0,68400.0,79.16666666666667,9.0,0.0,461.0,0.0,461.0,455.0,0.0,455.0,442.0,1.0,1.0,0.0
2022-03-03,7585277.0,61200.0,70.83333333333333,2.0,0.0,52.0,0.0,52.0,52.0,0.0,52.0,49.0,0.0,0.0,0.0
2022-02-18,9066689.0,50400.0,58.333333333333336,1.0,0.0,191.0,0.0,191.0,188.0,0.0,188.0,187.0,0.0,0.0,0.0
2022-03-01,7583471.0,54000.0,62.5,1.0,0.0,55.0,0.0,55.0,55.0,0.0,55.0,54.0,0.0,0.0,0.0
2022-03-02,7585332.0,50400.0,58.333333333333336,0.0,0.0,91.0,0.0,91.0,90.0,0.0,90.0,90.0,2.0,2.0,0.0
2022-03-07,7590471.0,46800.0,54.166666666666664,1.0,0.0,75.0,0.0,75.0,74.0,0.0,74.0,73.0,0.0,0.0,0.0
2022-02-12,16970037.0,3600.0,4.166666666666667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-11,7583042.0,64800.0,75.0,0.0,0.0,60.0,0.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0
2022-03-07,7586289.0,57600.0,66.66666666666667,2.0,0.0,82.0,0.0,82.0,81.0,0.0,81.0,79.0,0.0,0.0,0.0
2022-03-10,7582761.0,46800.0,54.166666666666664,0.0,0.0,62.0,0.0,62.0,61.0,0.0,61.0,59.0,1.0,1.0,0.0
2022-02-05,7592220.0,75600.0,87.5,16.0,0.0,639.0,0.0,639.0,633.0,0.0,633.0,614.0,1.0,1.0,0.0
2022-03-15,7582589.0,61200.0,70.83333333333333,0.0,0.0,127.0,0.0,127.0,126.0,0.0,126.0,126.0,1.0,1.0,0.0
2022-02-08,10493349.0,21600.0,25.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-02-18,9605634.0,14400.0,16.666666666666668,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-01,7585051.0,75600.0,87.5,7.0,0.0,185.0,0.0,185.0,182.0,0.0,182.0,169.0,1.0,1.0,0.0
2022-03-03,7586378.0,54000.0,62.5,1.0,0.0,30.0,0.0,30.0,29.0,0.0,29.0,28.0,0.0,0.0,0.0
2022-02-05,7582935.0,57600.0,66.66666666666667,3.0,0.0,49.0,0.0,49.0,49.0,0.0,49.0,46.0,0.0,0.0,0.0
2022-03-02,7589031.0,64800.0,75.0,0.0,0.0,68.0,0.0,68.0,67.0,0.0,67.0,67.0,0.0,0.0,0.0
