Severity,Alarm ID,Name,NE type,Alarm source,MO Name,Location Information,Occurred On (NT),Cleared On (NT),Acknowledged On (ST),Cleared by,Acknowledged by,Clearance Status,RRU Name,CELL Name,Acknowledgement Status,BBU Name,eNodeB ID,gNodeB ID,Log Serial Number,User label,Equipment Alarm Serial Number,Additional Information,Maintenance Status,Subnet
Major,25622,Mains Input Out of Range,BTS5900,LK Sabiji Market,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 13:04:22,2024-05-30 13:19:15,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji Market,4129,-,14006947,-,6538,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4129,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 12:57:54,2024-05-30 14:28:28,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14006923,-,4650,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Allunghari,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:44:19,2024-05-30 12:57:33,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Allunghari,4176,-,14006871,-,1482,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4176,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Mansajang,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:45:09,2024-05-30 12:58:15,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Mansajang,4208,-,14006870,-,1455,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4208,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Latriya,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:32:57,2024-05-30 12:34:52,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Latriya,4095,-,14006798,-,1095,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4095,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Banjulinding,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:33:07,2024-05-30 12:57:24,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Banjulinding,4091,-,14006797,-,223,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4091,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Sateyba,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:34:21,2024-05-30 12:58:40,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Sateyba,4180,-,14006796,-,1507,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4180,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Welingara,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:32:52,2024-05-30 12:57:09,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Welingara,4110,-,14006795,-,1213,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4110,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Daranka,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:30:48,2024-05-30 12:55:08,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Daranka,4109,-,14006792,-,1869,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4109,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Kanifing Estate,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:32:40,2024-05-30 12:38:55,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kanifing Estate,4102,-,14006791,-,1055,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4102,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Bijilo II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:34:38,2024-05-30 12:48:08,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Bijilo II,4113,-,14006789,-,6613,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4113,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,L_Manjai II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:31:29,2024-05-30 12:45:04,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,L_Manjai II,4128,-,14006790,-,6507,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4128,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Sanchaba Touba,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:31:12,2024-05-30 12:44:27,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sanchaba Touba,4104,-,14006788,-,1116,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4104,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS3900,Nemasu II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:33:04,2024-05-30 12:46:32,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Nemasu II,4105,-,14006787,-,1537,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4105,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,GTMI,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:30:25,2024-05-30 12:36:33,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,GTMI,4074,-,14006786,-,3793,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4074,NORMAL,ROOT/Test
Major,25622,Mains Input Out of Range,BTS5900,Bakau Newtown,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:35:49,2024-05-30 12:40:54,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Bakau Newtown,4073,-,14006784,-,6503,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4073,NORMAL,ROOT/Test
Major,25622,Mains Input Out of Range,BTS5900,Denton Bridge,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:32:53,2024-05-30 12:38:21,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Denton Bridge,4121,-,14006785,-,1530,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4121,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Manjai,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:32:14,2024-05-30 12:38:35,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Manjai,4089,-,14006782,-,7452,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4089,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 12:30:44,2024-05-30 12:36:45,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14006765,-,4649,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 12:25:50,2024-05-30 12:31:41,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14006745,-,742,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,SK London Corner,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:23:08,2024-05-30 13:12:32,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,SK London Corner,4078,-,14006738,-,1122,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4078,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,LK Sabiji,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-30 12:22:36,2024-05-30 13:12:04,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji,4114,-,14006737,-,1513,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4114,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-30 12:11:52,2024-05-30 12:12:42,2024-05-30 13:41:53,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14006682,-,741,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,301,NE Is Disconnected,OSS,OSS,Farato,neName=Farato; neIP=172.24.40.189; neBackupIP=NULL; NE error port=6007; NE error code=N/A; Error message=Port handshake timed out; Mediation partition=MediationService0305; OMC IP=172.30.24.7,2024-05-30 12:07:53,2024-05-30 14:02:25,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14006658,-,1,eNodeBId=4185,NORMAL,ROOT
Warning,29204,X2 Interface Fault,BTS5900,Kubariko,eNodeB Function Name=L_Kubariko,eNodeB Function Name=L_Kubariko; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:02:30,2024-05-30 13:57:43,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kubariko,4098,-,14006657,-,1447,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4098,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Farato-Paradise City,eNodeB Function Name=L_Farato-Paradise City,eNodeB Function Name=L_Farato-Paradise City; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:05:30,2024-05-30 14:00:44,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farato-Paradise City,4099,-,14006656,-,1983,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4099,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Sifo,eNodeB Function Name=L_Sifo,eNodeB Function Name=L_Sifo; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:07:53,2024-05-30 14:03:07,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sifo,4127,-,14006654,-,6698,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4127,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Old Yundum 3,eNodeB Function Name=L_Old Yundum 3,eNodeB Function Name=L_Old Yundum 3; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:21,2024-05-30 13:59:34,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum 3,4189,-,14006655,-,1635,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4189,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS3900,Marakissa,eNodeB Function Name=L_Marakissa,eNodeB Function Name=L_Marakissa; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:09,2024-05-30 13:59:24,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Marakissa,4071,-,14006653,-,7323,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4071,NORMAL,ROOT/Test
Warning,29204,X2 Interface Fault,BTS5900,Busumbala II,eNodeB Function Name=L_Busumbala II,eNodeB Function Name=L_Busumbala II; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:05:20,2024-05-30 14:00:37,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala II,4090,-,14006652,-,2803,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4090,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Lamin Babylon,eNodeB Function Name=L_Lamin Babylon,eNodeB Function Name=L_Lamin Babylon; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:05:50,2024-05-30 14:01:06,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14006651,-,1897,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Brikama Medina,eNodeB Function Name=L_Brikama Medina,eNodeB Function Name=L_Brikama Medina; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:06:03,2024-05-30 14:01:21,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14006650,-,740,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Major,21825,CSL Fault,GBTS,BSC/G_Essau,G_Essau,Site Index=85; Site Name=G_Essau,2024-05-26 10:26:54,2024-05-26 10:28:48,2024-05-26 10:52:28,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,13971962,-,4931085,-,NORMAL,ROOT
Warning,29204,X2 Interface Fault,BTS5900,Lamin Sateyba,eNodeB Function Name=L_Lamin Sateyba,eNodeB Function Name=L_Lamin Sateyba; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:06:36,2024-05-30 14:02:04,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Sateyba,4180,-,14006648,-,1506,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4180,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Jambur,eNodeB Function Name=L_Jambur,eNodeB Function Name=L_Jambur; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:05:15,2024-05-30 14:00:46,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Jambur,4096,-,14006649,-,2569,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4096,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Mamuda,eNodeB Function Name=L_Mamuda,eNodeB Function Name=L_Mamuda; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:06:55,2024-05-30 14:02:26,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Mamuda,4116,-,14006647,-,6539,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4116,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Busumbala Central,eNodeB Function Name=L_Busumbala Central,eNodeB Function Name=L_Busumbala Central; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:05:21,2024-05-30 14:01:01,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala Central,4125,-,14006646,-,1426,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4125,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Brikama Tower,eNodeB Function Name=L_Brikama Tower,eNodeB Function Name=L_Brikama Tower; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:07:33,2024-05-30 14:03:17,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Tower,4026,-,14006643,-,1119,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4026,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Yundum Medina,eNodeB Function Name=L_Yundum Medina,eNodeB Function Name=L_Yundum Medina; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:06:51,2024-05-30 14:02:39,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Yundum Medina,4108,-,14006642,-,1469,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4108,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,LK Sabiji Market,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Phase Loss,2024-05-30 12:09:41,2024-05-30 13:04:22,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji Market,4129,-,14006639,-,6537,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4129,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS3900,Kabafita,eNodeB Function Name=L_Kabafita,eNodeB Function Name=L_Kabafita; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:37,2024-05-30 14:00:28,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kabafita,4063,-,14006641,-,13318,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4063,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS3900,Brikama II,eNodeB Function Name=L_Brikama II,eNodeB Function Name=L_Brikama II; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:02:07,2024-05-30 13:57:57,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama II,4066,-,14006640,-,4654,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4066,NORMAL,ROOT/Test
Warning,29204,X2 Interface Fault,BTS5900,Airport,eNodeB Function Name=L_Airport,eNodeB Function Name=L_Airport; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:03:15,2024-05-30 13:59:11,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Airport,4025,-,14006638,-,1508,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4025,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Brikama Jamisa,eNodeB Function Name=L_Brikama Jamisa,eNodeB Function Name=L_Brikama Jamisa; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:55,2024-05-30 14:00:52,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Jamisa,4111,-,14006637,-,699,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4111,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Busumbala 4,eNodeB Function Name=L_Busumbala 4,eNodeB Function Name=L_Busumbala 4; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:38,2024-05-30 14:00:37,2024-05-30 15:14:48,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Busumbala 4,4134,-,14006636,-,1820,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4134,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Brikama UTG,eNodeB Function Name=L_Brikama UTG,eNodeB Function Name=L_Brikama UTG; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:07:29,2024-05-30 14:03:28,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama UTG,4068,-,14006635,-,4101,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4068,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS3900,Lamin,eNodeB Function Name=L_Lamin,eNodeB Function Name=L_Lamin; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-30 12:04:19,2024-05-30 14:00:18,2024-05-30 15:14:49,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin,4060,-,14006634,-,29310,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4185; eNodeBId=4060,NORMAL,ROOT/Test
