vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.FailOutInterRNCIur.PhyChFail.PS.NCell,VS.HHO.FailOutInterRNCIur.PhyChFail.PS.NCell,73394011,Number of Failed PS Outgoing Inter-RNC Inter-Cell Hard Handovers (Physical Channel Failure),None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.SasMode.Att,VS.LCS.SasMode.Att,73394012,Number of the positioning attempt of using SAS centric mode for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.SasMode.Succ,VS.LCS.SasMode.Succ,73394013,Number of the successful positioning of using SAS centric mode for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Traffic Measurement per PLMN,67109044,VS.PSLoad.MaxThruput.PLMN.RNC,VS.PSLoad.MaxThruput.PLMN.RNC,73394023,Maximum Total Throughout of UL and DL PS Services per Operator for RNC,kbit/s,max,1,1,25,huawei_bsc6900gu_67109044,Controller(3G) : Measurement of CNOperator Performance,,,,,MAX
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.AttOutInterRNCCN.CS.NCell,VS.HHO.AttOutInterRNCCN.CS.NCell,73394026,Number of Outgoing UE-Involved SRNS Relocation Executions Triggered by CS HHO,None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,Algorithm Measurement per NodeB,67109008,VS.DSS.NodeB.AbnormalDeAct.Num,VS.DSS.NodeB.AbnormalDeAct.Num,73423298,Number of Abnormal Spectrum Withdrawals,None,sum,1,1,23,huawei_bsc6900gu_67109008,Controller(3G) : Measurement of NodeB Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.SuccOutInterRNCCN.CS.NCell,VS.HHO.SuccOutInterRNCCN.CS.NCell,73394027,Number of Successful Outgoing UE-Involved SRNS Relocations Triggered by CS HHO,None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.FailRelocPrepOutInterRNCCN.TExp.CS.NCell,VS.HHO.FailRelocPrepOutInterRNCCN.TExp.CS.NCell,73394028,Number of Failed Outgoing UE-Involved SRNS Relocation Preparations Triggered by CS HHO (TRELOCalloc Expiry),None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.FailRelocPrepOutInterRNCCN.TgtF.CS.NCell,VS.HHO.FailRelocPrepOutInterRNCCN.TgtF.CS.NCell,73394029,Number of Failed Outgoing UE-Involved SRNS Relocation Preparations Triggered by CS HHO (Relocation Failure in Target CN/RNC or Target System),None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.AttOutInterRNCCN.PS.NCell,VS.HHO.AttOutInterRNCCN.PS.NCell,73394030,Number of Outgoing UE-Involved SRNS Relocation Executions Triggered by PS HHO,None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Nokia,Ethernet mcBSC,134,TRANSMITTED_OCTETS,TRANSMITTED OCTETS,134004,Number of octets in valid frames sent on the interface.,MB,sum,0,1,259,,"2G : BSC,UNITTYPE-UID,EPORT",,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.SuccOutInterRNCCN.PS.NCell,VS.HHO.SuccOutInterRNCCN.PS.NCell,73394031,Number of Successful Outgoing UE-Involved SRNS Relocation Executions Triggered by PS HHO,None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.FailRelocPrepOutInterRNCCN.TExp.PS.NCell,VS.HHO.FailRelocPrepOutInterRNCCN.TExp.PS.NCell,73394032,Number of Failed Outgoing UE-Involved SRNS Relocation Preparations Triggered by PS HHO (TRELOCalloc Expiry),None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-UMTS Cell Handover Measurement,67108979,VS.HHO.FailRelocPrepOutInterRNCCN.TgtF.PS.NCell,VS.HHO.FailRelocPrepOutInterRNCCN.TgtF.PS.NCell,73394033,Number of Failed Outgoing UE-Involved SRNS Relocation Preparations Triggered by PS HHO (Relocation Failure in Target CN/RNC or Target System),None,sum,1,1,18,huawei_bsc6900gu_67108979,Controller(3G) : Measurement of UMTS Cell-to-UMTS Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.AttRelocPrepOutCS.GCell,VS.IRATHO.AttRelocPrepOutCS.GCell,73394034,Number of CS Outgoing Inter-RAT Handover Preparation Attempts,None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.AttRelocPrepOutCS.DR.GCell,VS.IRATHO.AttRelocPrepOutCS.DR.GCell,73394035,Number of CS Outgoing Inter-RAT Handover Preparation Attempts (Directed retry),None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.CREF.Tx,OS.SCCP.CREF.Tx,73403250,T6238:Number of CREF Messages Sent by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.AttRelocPrepOutCS.RF.GCell,VS.IRATHO.AttRelocPrepOutCS.RF.GCell,73394036,Number of Failed CS Outgoing Inter-RAT Handover Preparations (Relocation desirable for radio reasons),None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.SuccRelocPrepOutCS.GCell,VS.IRATHO.SuccRelocPrepOutCS.GCell,73394037,Number of Successful CS Outgoing Inter-RAT Handover Preparations,None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.FailRelocPrepOutCS.TAlExp.GCell,VS.IRATHO.FailRelocPrepOutCS.TAlExp.GCell,73394038,Number of Failed CS Outgoing Inter-RAT Handover Preparations (TRELOCalloc expiry),None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,CBS Measurement <per RNC>,67108964,VS.ETWS.WriteReplace,VS.ETWS.WriteReplace,73426311,Number of ETWS-related WRITE-REPLACE Messages Received by the RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,UMTS Cell-to-GSM Cell Handover Measurement,67108978,VS.IRATHO.FailRelocPrepOutCS.TgtFail.GCell,VS.IRATHO.FailRelocPrepOutCS.TgtFail.GCell,73394039,Number of Failed CS Outgoing Inter-RAT Handover Preparations (Relocation Failure in Target CN/RNC or Target System),None,sum,1,1,19,huawei_bsc6900gu_67108978,Controller(3G) : Measurement of UMTS Cell-to-GSM Cell Handover Performance,,,,,SUM
Huawei,Algorithm Measurement per PLMN,67109044,VS.PI.HSDPA.TRBNum.PLMN.RNC,VS.PI.HSDPA.TRBNum.PLMN.RNC,73394050,Number of TRBs of HSDPA Service on Which Packet Inspection (PI) Takes Effect for RNC,None,sum,1,1,25,huawei_bsc6900gu_67109044,Controller(3G) : Measurement of CNOperator Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.NormRel.QCI.2,L.E-RAB.NormRel.QCI.2,1526726689,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,Traffic Measurement <per RNC>,67108964,VS.PSLoad.MaxThruput.RNC,VS.PSLoad.MaxThruput.RNC,73394059,Maximum Total Throughout of UL and DL PS Services for RNC,kbit/s,max,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,MAX
Huawei,CS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabCS.Conv.RNC,VS.RAB.SuccEstabCS.Conv.RNC,73394064,Number of Successful RAB Establishments for CS Conversational Services for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,CS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabCS.Str.RNC,VS.RAB.SuccEstabCS.Str.RNC,73394065,Number of Successful CS Streaming RAB Establishments for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabPS.Bkg.RNC,VS.RAB.SuccEstabPS.Bkg.RNC,73394066,Number of Successful RAB Establishments for PS Background Services for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabPS.Str.RNC,VS.RAB.SuccEstabPS.Str.RNC,73394067,Number of Successful RAB Establishments for PS Streaming Services for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabPS.Conv.RNC,VS.RAB.SuccEstabPS.Conv.RNC,73394068,Number of Successful RAB Establishments for PS Conversational Services for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS RAB Setup Measurement <per RNC>,67108964,VS.RAB.SuccEstabPS.Int.RNC,VS.RAB.SuccEstabPS.Int.RNC,73394069,Number of Successful RAB Establishments for PS Interactive Services for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Traffic Measurement <per RNC>,67108964,VS.CS.Erlang.RNC,VS.CS.Erlang.RNC,73394070,Erlang of CS Services for RNC,Erl,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Paging Measurement <per RNC>,67108964,VS.Paging1.Succ.PTT.RNC,VS.Paging1.Succ.PTT.RNC,73394071,Number of Successful PAGING TYPE 1 Message Responses from PTT UEs Received by RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Paging Measurement <per RNC>,67108964,VS.Paging1.Att.PTT.RNC,VS.Paging1.Att.PTT.RNC,73394072,Number of RNC-Originated PAGING TYPE 1 Messages to PTT UEs,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,PS RAB Release Measurement <per RNC>,67108964,VS.RAB.AttRelPS.RNC,VS.RAB.AttRelPS.RNC,73394107,Number of PS RAB Release Attempts for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,SCTP Link Measurement,67109007,UPUSER.SEND.MSG.NUM,UPUSER.SEND.MSG.NUM,73403174,T6014:Number of Packets Sent on the SCTP Link,packet,sum,1,1,21,"huawei_bsc6900gsm_67109007,huawei_bsc6900gu_67109007",Controller : Measurement of SCTP Link Performance,,,,,SUM
Huawei,SCTP Link Measurement,67109007,UPUSER.RECEIVE.MSG.NUM,UPUSER.RECEIVE.MSG.NUM,73403175,T6015:Number of Packets Received on SCTP Link,packet,sum,1,1,21,"huawei_bsc6900gsm_67109007,huawei_bsc6900gu_67109007",Controller : Measurement of SCTP Link Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.AbnormRel.QCI.3,L.E-RAB.AbnormRel.QCI.3,1526726690,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.CR.Tx,OS.SCCP.CR.Tx,73403248,T6236:Number of CR Messages Sent by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.CREF.Rx,OS.SCCP.CREF.Rx,73403251,T6239:Number of CREF Messages Received by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.CC.Tx,OS.SCCP.CC.Tx,73403252,T6242:Number of CC Messages Sent by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.CC.Rx,OS.SCCP.CC.Rx,73403253,T6243:Number of CC Messages Received by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.RLSD.Tx,OS.SCCP.RLSD.Tx,73403254,T6244:Number of RLSD Messages Sent by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.RLC.Tx,OS.SCCP.RLC.Tx,73403255,T6245:Number of RLC Messages Sent by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,SCCP OSP Measurement,67108967,OS.SCCP.RLC.RX,OS.SCCP.RLC.RX,73403256,T6246:Number of RLC Messages Received by SCCP,None,sum,1,1,13,"huawei_bsc6900gsm_67108967,huawei_bsc6900gu_67108967",Controller : Measurement of SCCP OSP Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.AttInterFreqIn.CS,VS.HHO.AttInterFreqIn.CS,73403768,Number of Requests for CS Incoming Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.AttInterFreqIn.PS,VS.HHO.AttInterFreqIn.PS,73403769,Number of Requests for PS Incoming Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.AttInterFreqOut.CS,VS.HHO.AttInterFreqOut.CS,73403770,Number of Requests for CS Outgoing Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.AttInterFreqOut.PS,VS.HHO.AttInterFreqOut.PS,73403771,Number of Requests for PS Outgoing Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.SuccInterFreqIn.CS,VS.HHO.SuccInterFreqIn.CS,73403772,Number of Successful for CS Incoming Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Throughput and Data Volume Measurement,1526726657,L.Thrp.bits.DL.QCI.1,L.Thrp.bits.DL.QCI.1,1526726803,,bit,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.SuccInterFreqIn.PS,VS.HHO.SuccInterFreqIn.PS,73403773,Number of Successful for PS Incoming Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.SuccInterFreqOut.CS,VS.HHO.SuccInterFreqOut.CS,73403774,Number of Successful for CS Outgoing Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,Hard Handover Measurement <per Cell>,67108972,VS.HHO.SuccInterFreqOut.PS,VS.HHO.SuccInterFreqOut.PS,73403775,Number of Successful for PS Outgoing Inter-Frequency Hard Handovers for Cell,None,sum,1,1,15,huawei_bsc6900gu_67108972,Controller(3G) : Measurement of Cell Performance,,,,,SUM
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RAB.AbnormRel.AMRWB.Iur,VS.RAB.AbnormRel.AMRWB.Iur,73403815,Number of CS AMRWB RABs Abnormally Released on the SRNC Iur Interface for SRNC,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,SRNC Measurement per Iur Interface,67108969,VS.RAB.NormRel.AMRWB.Iur,VS.RAB.NormRel.AMRWB.Iur,73403816,Number of CS AMRWB RABs Normally Released on the SRNC Iur Interface for SRNC,None,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.CellIdRtt.Att,VS.LCS.CellIdRtt.Att,73404075,Number of the positioning attempt of the different location method (CELLID + RTT) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.CellCenter.Att,VS.LCS.CellCenter.Att,73404076,Number of the positioning attempt of the different location method (CELLID CENTER) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,E-RAB Release Measurement,1526726657,L.E-RAB.NormRel.QCI.3,L.E-RAB.NormRel.QCI.3,1526726691,,None,sum,1,1,117,huawei_enodeb_1526726657,eNodeB(4G) : Measurement of Cell Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.CellCenter.Succ,VS.LCS.CellCenter.Succ,73404077,Number of the successful positioning of the different location method (CELL CENTER) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.CellIdRtt.Succ,VS.LCS.CellIdRtt.Succ,73404078,Number of the successful positioning of the different location method (CELLID + RTT) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.Otdoa.Succ,VS.LCS.Otdoa.Succ,73404079,Number of the successful positioning of the different location method (OTDOA) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,LCS Service Measurement <per RNC>,67108964,VS.LCS.Agps.Succ,VS.LCS.Agps.Succ,73404080,Number of the successful positioning of the different location method (AGPS) for RNC,None,sum,1,1,10,huawei_bsc6900gu_67108964,Controller(3G) : Measurement of RNC Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSConvHSUPA.Rx,VS.SRNCIurBytesPSConvHSUPA.Rx,73410465,Number of bytes of PS HSUPA conversational service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSStrHSUPA.Rx,VS.SRNCIurBytesPSStrHSUPA.Rx,73410466,Number of bytes of PS HSUPA streaming service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSIntHSUPA.Rx,VS.SRNCIurBytesPSIntHSUPA.Rx,73410467,Number of bytes of  PS HSUPA interactive service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSBkgHSUPA.Rx,VS.SRNCIurBytesPSBkgHSUPA.Rx,73410470,Number of bytes of  PS HSUPA background service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSConvHSDPA.Tx,VS.SRNCIurBytesPSConvHSDPA.Tx,73410471,Number of bytes of PS HSDPA conversational service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSStrHSDPA.Tx,VS.SRNCIurBytesPSStrHSDPA.Tx,73410472,Number of bytes of PS HSDPA streaming service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSIntHSDPA.Tx,VS.SRNCIurBytesPSIntHSDPA.Tx,73410473,Number of bytes of PS HSDPA interactive service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesPSBkgHSDPA.Tx,VS.SRNCIurBytesPSBkgHSDPA.Tx,73410474,Number of bytes of PS HSDPA background service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesCSConvHSDPA.Tx,VS.SRNCIurBytesCSConvHSDPA.Tx,73410476,Number of bytes of CS HSDPA conversational service in SRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.DRNCIurBytesHSDPA.Rx,VS.DRNCIurBytesHSDPA.Rx,73410478,Number of bytes of HSDPA services in DRNC for IUR,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
Huawei,Traffic Measurement per Iur Interface,67108969,VS.SRNCIurBytesSigHSDPA.Tx,VS.SRNCIurBytesSigHSDPA.Tx,73410479,Number of HSDPA Signaling Bytes on Iur Interface in SRNC,byte,sum,1,1,14,huawei_bsc6900gu_67108969,Controller(3G) : Measurement of Iur Interface Performance,,,,,SUM
