sk_object,object,objecttypeid,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified,object_technology
110382186,"FTBSC01/UCELL_NCELL:Label=3G_DUNDASTREET-32, CellID=34028/RNC:1271/DEST Cell ID:35387",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
47339755,"FTBSC01/UCELL_NCELL:Label=3G_KISSYROAD-61, CellID=35100/RNC:1271/DEST Cell ID:36593",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 05:30:49.092407,2022-05-13 02:48:36.753596,
110378289,"FTBSC01/UCELL_NCELL:Label=3G_ODEON-23, CellID=38835/RNC:1271/DEST Cell ID:37401",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
90017860,"FTBSC01/UCELL_NCELL:Label=3G_KISSYROAD-41, CellID=34084/RNC:1271/DEST Cell ID:38831",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-06 23:00:12.095143,2022-03-06 23:00:12.095143,
526830,"FTBSC01/GCELL_NCELL:LABEL=MOUNTAUREOL_II-8, CellIndex=331, CGI=6190501F72718/BCCH:52/BCC,NCC:2:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
12997397,"FTBSC02/GCELL_GCELL:LABEL=WAXTON-9, CellIndex=1559, CGI=61905028B5207/CGI:61905028B505D",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 20:30:01.002255,2022-02-08 20:30:01.002255,
111703,"FTBSC02/Cell:LABEL=MOYAMBAJUNCTION_II-1, CellIndex=1257, CGI=61905021D5709/TRX:TRX Index=6290, TRX Name=MOYAMBAJUNCTION_II-1-9",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
17521579,"FTBSC02/GCELL_NCELL:LABEL=JUBAHILL-6, CellIndex=1893, CGI=61905025A3814/BCCH:57/BCC,NCC:4:3",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-02-10 04:30:02.414349,
11084402,"FTBSC01/UCELL_NCELL:Label=3G_DILLET-62, CellID=35241/RNC:1271/DEST Cell ID:34534",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 13:30:00.589777,2022-02-08 13:30:00.589777,
9616647,"FTBSC01/UCELL_NCELL:Label=3G_BYRNELANECOLLIGATE-63, CellID=35462/RNC:1271/DEST Cell ID:34516",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 08:30:01.801512,2022-02-08 08:30:01.801512,
110396311,"FTBSC01/UCELL_NCELL:Label=3G_SAVAGESQUARE-11, CellID=34111/RNC:1271/DEST Cell ID:35061",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
47351803,"FTBSC01/UCELL_NCELL:Label=3G_KISSYHOUSE-64, CellID=36276/RNC:1271/DEST Cell ID:37751",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-18 05:30:49.092407,2022-02-18 05:30:49.092407,
32118206,"FTBSC01/UCELL_NCELL:Label=3G_KETURAYLANE-61, CellID=36030/RNC:1271/DEST Cell ID:34414",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:35:03.244841,2022-05-13 02:48:36.753596,
110393909,"FTBSC01/UCELL_NCELL:Label=3G_FBC-23, CellID=34035/RNC:1271/DEST Cell ID:36331",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
17078497,"FTBSC02/GCELL_GCELL:LABEL=BOTOWN-2, CellIndex=1162, CGI=61905021D5728/CGI:61905021D5723",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-09 14:30:02.021533,2022-02-09 14:30:02.021533,
7520539,"FTBSC02/GCELL_NCELL:LABEL=SWISSHOTEL-3, CellIndex=723, CGI=61905025A37FD/BCCH:52/BCC,NCC:3:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
111815,"FTBSC02/Cell:LABEL=MATOTOKA_II-9, CellIndex=1045, CGI=61905028A4EF1/TRX:TRX Index=5219, TRX Name=MATOTOKA_II-9-18",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
22396617,"FTBSC02/GCELL_NCELL:LABEL=KINGHARMAN-2, CellIndex=562, CGI=61905025827DA/BCCH:759/BCC,NCC:4:3",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 21:30:04.724696,2022-05-13 02:19:20.048997,
7853372,"FTBSC01/UCELL_NCELL:Label=3G_ABERDEEN-41, CellID=34514/RNC:1271/DEST Cell ID:34601",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:30:01.506752,2022-02-08 00:30:01.506752,
13718890,"FTBSC01/UCELL_NCELL:Label=3G_DILLET-23, CellID=34535/RNC:1271/DEST Cell ID:38263",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 22:30:04.642836,2022-02-08 22:30:04.642836,
7607972,"FTBSC01/UCELL_NCELL:Label=3G_DUNDASTREET-41, CellID=34024/RNC:1271/DEST Cell ID:34163",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
110398815,"FTBSC01/UCELL_NCELL:Label=3G_KISSYHOUSE-13, CellID=34870/RNC:1271/DEST Cell ID:34100",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 04:31:41.997446,2022-05-13 02:48:36.753596,
112305,"FTBSC02/Cell:LABEL=KADABIE-3, CellIndex=1823, CGI=61905028B516B/TRX:TRX Index=995, TRX Name=KADABIE-3-4",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
112335,"FTBSC02/Cell:LABEL=GBANGBATOK-2, CellIndex=742, CGI=6190501ED4F3A/TRX:TRX Index=3683, TRX Name=GBANGBATOK-2-2",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
10211570,"FTBSC01/UCELL_NCELL:Label=3G_COLEFARM_II-43, CellID=35474/RNC:1271/DEST Cell ID:35457",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 10:30:01.249911,2022-02-08 10:30:01.249911,
32118432,"FTBSC01/UCELL_NCELL:Label=3G_KHORTRIGHT_II-21, CellID=34142/RNC:1271/DEST Cell ID:36571",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:35:03.244841,2022-05-13 02:48:36.753596,
8486840,"FTBSC01/UCELL_NCELL:Label=3G_KENNEDYSTREET-63, CellID=35632/RNC:1271/DEST Cell ID:37574",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 03:30:03.819203,2022-02-08 03:30:03.819203,
17821681,"FTBSC01/UCELL_NCELL:Label=3G_KISSYHOUSE-14, CellID=36271/RNC:1271/DEST Cell ID:34167",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-10 04:30:02.414349,2022-02-10 04:30:02.414349,
112525,"FTBSC02/Cell:LABEL=GODERICH-2, CellIndex=706, CGI=61905025A3806/TRX:TRX Index=3525, TRX Name=GODERICH-2-4",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
112521,"FTBSC02/Cell:LABEL=SHELLMINGO_II-4, CellIndex=1422, CGI=61905021D56B2/TRX:TRX Index=7102, TRX Name=SHELLMINGO_II-4-22",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
21253154,"FTBSC01/GCELL_NCELL:LABEL=BLACKHALLROAD-1, CellIndex=188, CGI=61905020031F7/BCCH:768/BCC,NCC:4:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-10 17:30:01.487566,2022-05-13 02:24:38.964570,
7487569,"FTBSC02/GCELL_GCELL:LABEL=DAMAROAD_S-1, CellIndex=1981, CGI=6190502275849/CGI:619050227543F",huawei_bsc6900gsm_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
7518784,"FTBSC02/GCELL_NCELL:LABEL=SHELLMINGO_II-7, CellIndex=1420, CGI=61905021D56B5/BCCH:53/BCC,NCC:4:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
77081329,"FTBSC01/UCELL_NCELL:Label=3G_KENNEDYSTREET-13, CellID=35080/RNC:1271/DEST Cell ID:37507",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-26 23:31:03.221877,2022-02-26 23:31:03.221877,
113073,"FTBSC02/Cell:LABEL=MURRAYTOWN-8, CellIndex=470, CGI=61905025836CC/TRX:TRX Index=2348, TRX Name=MURRAYTOWN-8-12",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
113072,"FTBSC02/Cell:LABEL=KOCHERO_TOWN-1, CellIndex=432, CGI=61905028C55D3/TRX:TRX Index=5307, TRX Name=KOCHERO_TOWN-1-8",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
113076,"FTBSC02/Cell:LABEL=KAMAYIBO-1, CellIndex=1533, CGI=61905028C59ED/TRX:TRX Index=5655, TRX Name=KAMAYIBO-1-1",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
15025078,"FTBSC01/UCELL_NCELL:Label=3G_MOUNTAUREOL_II-21, CellID=34172/RNC:1271/DEST Cell ID:35740",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 04:30:00.545985,2022-02-09 04:30:00.545985,
15213005,"FTBSC01/UCELL_NCELL:Label=3G_KISSY_II-31, CellID=34403/RNC:1271/DEST Cell ID:35220",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 05:30:03.145990,2022-05-13 02:48:36.753596,
7656282,"FTBSC01/UCELL_NCELL:Label=3G_SPURROAD_II-13, CellID=34810/RNC:1271/DEST Cell ID:36897",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
12000838,"FTBSC01/UCELL_NCELL:Label=3G_SPURROADMILITARY-21, CellID=35032/RNC:1271/DEST Cell ID:36450",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 16:30:05.127215,2022-05-13 02:48:36.753596,
19456357,"FTBSC02/GCELL_NCELL:LABEL=COMPOUNDSTREET_II-8, CellIndex=1007, CGI=61905028B4F72/BCCH:776/BCC,NCC:0:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 11:30:03.487626,2022-02-10 11:30:03.487626,
7515477,"FTBSC02/GCELL_NCELL:LABEL=OAU_II-7, CellIndex=421, CGI=61905025A37CF/BCCH:55/BCC,NCC:5:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
113217,"FTBSC02/Cell:LABEL=SERABU-3, CellIndex=245, CGI=6190501ED5805/TRX:TRX Index=3306, TRX Name=SERABU-3-7",huawei_bsc6900gu_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:43.164124,
26823317,"FTBSC01/GCELL_NCELL:LABEL=HAGANSTREET-6, CellIndex=347, CGI=6190501F727A2/BCCH:775/BCC,NCC:1:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
9810078,"FTBSC02/GCELL_NCELL:LABEL=MAGBURAKA_II-2, CellIndex=1033, CGI=61905028A4EFE/BCCH:56/BCC,NCC:1:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 09:30:03.582641,2022-02-08 09:30:03.582641,
26823263,"FTBSC01/GCELL_NCELL:LABEL=HAGANSTREET-6, CellIndex=347, CGI=6190501F727A2/BCCH:59/BCC,NCC:4:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
24481181,"FTBSC01/UCELL_NCELL:Label=3G_YOUYIBUILDING-51, CellID=34985/RNC:1271/DEST Cell ID:34764",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 05:30:03.631076,2022-05-13 02:48:36.753596,
7480102,"FTBSC02/Cell:LABEL=MEAMINING-1, CellIndex=461, CGI=6190501FE587B/TRX:TRX Index=1765, TRX Name=MEAMINING-1-0",huawei_bsc6900gsm_1275069422,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
29791998,"FTBSC01/UCELL_NCELL:Label=3G_DUNDASTREET-42, CellID=35239/RNC:1271/DEST Cell ID:36351",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 00:30:01.755944,2022-05-13 02:48:36.753596,
32120196,"FTBSC01/UCELL_NCELL:Label=3G_KINGTOM_II-13, CellID=34760/RNC:1271/DEST Cell ID:34224",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:35:03.244841,2022-05-13 02:48:36.753596,
22691617,"FTBSC02/GCELL_NCELL:LABEL=BARGBORHILL_II-3, CellIndex=1354, CGI=61905021D566B/BCCH:57/BCC,NCC:2:7",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 22:30:02.677045,2022-05-13 02:19:20.048997,
21255358,"FTBSC01/GCELL_NCELL:LABEL=CLINETOWN-1, CellIndex=209, CGI=6190501F72761/BCCH:58/BCC,NCC:0:7",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-10 17:30:01.487566,2022-05-13 02:24:38.964570,
23382252,"FTBSC01/UCELL_NCELL:Label=3G_CONGOTOWN-41, CellID=34934/RNC:1271/DEST Cell ID:34551",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 00:30:03.722680,2022-05-13 02:48:36.753596,
117871177,"FTBSC01/GCELL_NCELL:LABEL=MADINA-3, CellIndex=1667, CGI=61905022B5071/BCCH:51/BCC,NCC:7:1",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:21.003090,2022-05-13 02:24:38.964570,
7514145,"FTBSC02/GCELL_NCELL:LABEL=MURRAYTOWNBARRACKS-1, CellIndex=759, CGI=6190502583765/BCCH:60/BCC,NCC:1:0",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
26823895,"FTBSC01/GCELL_NCELL:LABEL=JOETOWN-6, CellIndex=61, CGI=61905024E2EF0/BCCH:63/BCC,NCC:5:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
16682257,"FTBSC01/UCELL_GCELL:Label=3G_SHELL-81, CellID=38642/MCC:619/MNC:05:512:12081",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-02-09 12:30:01.987189,2022-05-13 02:31:31.022365,
117893221,"FTBSC01/UCELL_GCELL:Label=3G_DUNDASTREET-23, CellID=34025/MCC:619/MNC:05:602:14283",huawei_bsc6900gu_67108978,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:36.031701,2022-05-13 02:31:31.022365,
32120325,"FTBSC01/UCELL_NCELL:Label=3G_KINGTOM_II-14, CellID=38211/RNC:1271/DEST Cell ID:36426",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:35:03.244841,2022-02-12 09:35:03.244841,
30456413,"FTBSC01/UCELL_NCELL:Label=3G_DILLET-11, CellID=34531/RNC:1271/DEST Cell ID:34610",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 03:30:00.858855,2022-05-13 02:48:36.753596,
32120462,"FTBSC01/UCELL_NCELL:Label=3G_KINGTOM_II-22, CellID=34767/RNC:1271/DEST Cell ID:35826",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 09:35:03.244841,2022-05-13 02:48:36.753596,
614224,"FTBSC01/GCELL_NCELL:LABEL=WATERLOO-1, CellIndex=169, CGI=61905024E3201/BCCH:768/BCC,NCC:6:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
117900009,"FTBSC01/UCELL_NCELL:Label=3G_BINTUMANI-11, CellID=34521/RNC:1271/DEST Cell ID:34928",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:36.133507,2022-05-13 02:48:36.753596,
117901395,"FTBSC01/UCELL_NCELL:Label=3G_AYV-12, CellID=35066/RNC:1271/DEST Cell ID:34235",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:36.133507,2022-05-13 02:48:36.753596,
17555134,"FTBSC02/GCELL_NCELL:LABEL=SILLAHSTREET-2, CellIndex=1570, CGI=61905028B503E/BCCH:62/BCC,NCC:5:2",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-02-10 04:30:02.414349,
31291996,"FTBSC01/UCELL_NCELL:Label=3G_MAHERA-33, CellID=35839/RNC:1273/DEST Cell ID:38532",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-05-13 02:48:36.753596,
117913887,"FTBSC01/UCELL_NCELL:Label=3G_OAU_II-31, CellID=34553/RNC:1271/DEST Cell ID:35415",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:36.133507,2022-05-13 02:48:36.753596,
21958819,"FTBSC01/UCELL_NCELL:Label=3G_SHELL-74, CellID=38627/RNC:1271/DEST Cell ID:37144",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-10 19:30:03.852921,2022-05-13 02:48:36.753596,
9972805,"FTBSC01/UCELL_NCELL:Label=3G_SLCB_II-43, CellID=34994/RNC:1271/DEST Cell ID:36393",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 09:30:03.582641,2022-05-13 02:48:36.753596,
7581782,"FTBSC01/BSC6900UCell:Label=3G_MALAMA_II-14, CellID=37251",huawei_bsc6900gu_67108972,PT3600S,FTBSC01,1.0,0.0,2022-02-08 00:17:15.976451,2022-02-08 00:17:15.976451,
10207303,"FTBSC01/UCELL_NCELL:Label=3G_BLACKHALLROAD_III-14, CellID=38061/RNC:1271/DEST Cell ID:34408",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-08 10:30:01.249911,2022-05-13 02:48:36.753596,
17835255,"FTBSC01/UCELL_NCELL:Label=3G_HILLCUTROAD_II-11, CellID=34711/RNC:1271/DEST Cell ID:35242",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-10 04:30:02.414349,2022-05-13 02:48:36.753596,
14464154,"FTBSC01/UCELL_NCELL:Label=3G_YOUYIBUILDING-23, CellID=34675/RNC:1271/DEST Cell ID:38612",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-09 01:30:04.985875,2022-05-13 02:48:36.753596,
454122,"FTBSC01/GCELL_NCELL:LABEL=KAMBIA_II-8, CellIndex=1021, CGI=61905022B4F0E/BCCH:58/BCC,NCC:3:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
22388733,"FTBSC02/GCELL_NCELL:LABEL=GBUNDAPI-1, CellIndex=1702, CGI=6190501ED50DD/BCCH:53/BCC,NCC:1:1",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 21:30:04.724696,2022-02-10 21:30:04.724696,
26827037,"FTBSC01/GCELL_NCELL:LABEL=KETURAYLANE-8, CellIndex=185, CGI=6190502005094/BCCH:770/BCC,NCC:4:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
435818,"FTBSC01/GCELL_NCELL:LABEL=BLACKHALLROAD_III-6, CellIndex=673, CGI=6190501F72FD6/BCCH:63/BCC,NCC:2:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
449313,"FTBSC01/GCELL_NCELL:LABEL=CITYROAD-8, CellIndex=22, CGI=6190502652F2E/BCCH:62/BCC,NCC:0:4",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
117733219,"FTBSC01/UCELL_NCELL:Label=3G_SLCB_II-53, CellID=34999/RNC:1271/DEST Cell ID:34006",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 04:30:37.466900,2022-05-13 02:48:36.753596,
418942,"FTBSC01/GCELL_NCELL:LABEL=THUNDERHILL_II-3, CellIndex=156, CGI=6190502002F79/BCCH:56/BCC,NCC:1:7",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
117932611,"FTBSC01/UCELL_NCELL:Label=3G_LUNGIROTIFUNK-23, CellID=34235/RNC:1271/DEST Cell ID:35066",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-18 05:30:36.133507,2022-05-13 02:48:36.753596,
31292183,"FTBSC01/UCELL_NCELL:Label=3G_MALAMA_II-21, CellID=34772/RNC:1271/DEST Cell ID:37561",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-12 07:44:59.073869,2022-05-13 02:48:36.753596,
465746,"FTBSC01/GCELL_NCELL:LABEL=LOKKOHTOWN-7, CellIndex=53, CGI=6190502652F41/BCCH:758/BCC,NCC:5:6",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-02-04 23:34:06.795618,
116359,"FTBSC02/GCELL_GCELL:LABEL=MAGBURAKA-2, CellIndex=867, CGI=61905028A4F4E/CGI:61905028A4F52",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
116325,"FTBSC02/GCELL_GCELL:LABEL=KENEMA_KORTUGBOGOMA-6, CellIndex=654, CGI=6190502275376/CGI:61905022751E6",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
1577336,"FTBSC01/GCELL_NCELL:LABEL=KETURAYLANE-3, CellIndex=182, CGI=619050200508F/BCCH:756/BCC,NCC:4:2",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-05 03:17:10.536575,2022-05-13 02:24:38.964570,
25911007,"FTBSC02/GCELL_NCELL:LABEL=TINKONKO-3, CellIndex=1331, CGI=61905021D5747/BCCH:56/BCC,NCC:4:6",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-11 11:30:01.485719,2022-02-11 11:30:01.485719,
23874736,"FTBSC01/UCELL_NCELL:Label=3G_MURRAYTOWN-12, CellID=34616/RNC:1271/DEST Cell ID:34520",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-02-11 02:30:04.733881,2022-05-13 02:48:36.753596,
116553,"FTBSC02/GCELL_GCELL:LABEL=SHELLMINGO_II-2, CellIndex=1418, CGI=61905021D56B0/CGI:61905021D56B2",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
26829790,"FTBSC01/GCELL_NCELL:LABEL=KISSYROAD-3, CellIndex=267, CGI=6190501F72759/BCCH:781/BCC,NCC:3:7",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
26829057,"FTBSC01/GCELL_NCELL:LABEL=KISSYHOUSE-2, CellIndex=258, CGI=619050250273A/BCCH:777/BCC,NCC:6:3",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-11 14:30:00.482910,2022-05-13 02:24:38.964570,
117110,"FTBSC02/GCELL_GCELL:LABEL=PALMRESORT-3, CellIndex=730, CGI=6190502583749/CGI:61905025836BB",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
512339,"FTBSC01/GCELL_NCELL:LABEL=KOSSOHTOWN_II-3, CellIndex=139, CGI=6190502642F97/BCCH:63/BCC,NCC:7:0",huawei_bsc6900gu_1275069424,PT3600S,FTBSC01,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:24:38.964570,
2030,"FTBSC02/GCELL_GCELL:LABEL=BOEXTENSION2-3, CellIndex=1435, CGI=61905021D569D/CGI:61905021D5837",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
17498628,"FTBSC02/GCELL_NCELL:LABEL=BINKOLO-2, CellIndex=1650, CGI=61905028B505C/BCCH:54/BCC,NCC:1:4",huawei_bsc6900gsm_1275069424,PT3600S,FTBSC02,1.0,0.0,2022-02-10 04:30:02.414349,2022-05-13 02:19:20.048997,
117599,"FTBSC02/GCELL_GCELL:LABEL=MALAMA_II-3, CellIndex=579, CGI=61905025A3735/CGI:61905025A3738",huawei_bsc6900gu_1275069423,PT3600S,FTBSC02,1.0,0.0,2022-02-04 23:34:06.795618,2022-05-13 02:23:55.790272,
110679808,"FTBSC01/UCELL_NCELL:Label=3G_MUCTARUDRIVE_II-23, CellID=34795/RNC:1271/DEST Cell ID:37281",huawei_bsc6900gu_67108979,PT3600S,FTBSC01,1.0,0.0,2022-03-14 05:30:47.374784,2022-05-13 02:48:36.753596,
