NE Name,fdn,DSPN,DSPTYPE,INHSTATUS,MOIndex,SN,SRN,TIMELEN,className,name,neID
FTBSC02,"NE=280,DSP=3_14_2",3,DPUG_PCU,UNINHIBITED,26_2_14_3,14,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_14_2",4,DPUG_PCU,UNINHIBITED,26_2_14_4,14,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_14_2",5,DPUG_PCU,UNINHIBITED,26_2_14_5,14,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_14_2",6,DPUG_PCU,UNINHIBITED,26_2_14_6,14,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_14_2",7,DPUG_PCU,UNINHIBITED,26_2_14_7,14,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_14_2",8,DPUG_PCU,UNINHIBITED,26_2_14_8,14,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_14_2",9,DPUG_PCU,UNINHIBITED,26_2_14_9,14,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=14, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_15_2",0,DPUG_PCU,UNINHIBITED,26_2_15_0,15,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_15_2",1,DPUG_PCU,UNINHIBITED,26_2_15_1,15,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_15_2",10,DPUG_PCU,UNINHIBITED,26_2_15_10,15,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_15_2",11,DPUG_PCU,UNINHIBITED,26_2_15_11,15,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_15_2",12,DPUG_PCU,UNINHIBITED,26_2_15_12,15,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_15_2",13,DPUG_PCU,UNINHIBITED,26_2_15_13,15,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_15_2",2,DPUG_PCU,UNINHIBITED,26_2_15_2,15,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_15_2",3,DPUG_PCU,UNINHIBITED,26_2_15_3,15,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_15_2",4,DPUG_PCU,UNINHIBITED,26_2_15_4,15,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_15_2",5,DPUG_PCU,UNINHIBITED,26_2_15_5,15,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_15_2",6,DPUG_PCU,UNINHIBITED,26_2_15_6,15,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_15_2",7,DPUG_PCU,UNINHIBITED,26_2_15_7,15,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_15_2",8,DPUG_PCU,UNINHIBITED,26_2_15_8,15,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_15_2",9,DPUG_PCU,UNINHIBITED,26_2_15_9,15,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=15, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_17_2",0,DPUG_PCU,UNINHIBITED,26_2_17_0,17,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_17_2",1,DPUG_PCU,UNINHIBITED,26_2_17_1,17,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_17_2",10,DPUG_PCU,UNINHIBITED,26_2_17_10,17,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_17_2",11,DPUG_PCU,UNINHIBITED,26_2_17_11,17,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_17_2",12,DPUG_PCU,UNINHIBITED,26_2_17_12,17,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_17_2",13,DPUG_PCU,UNINHIBITED,26_2_17_13,17,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_17_2",2,DPUG_PCU,UNINHIBITED,26_2_17_2,17,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=3_17_2",3,DPUG_PCU,UNINHIBITED,26_2_17_3,17,2,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=4_17_2",4,DPUG_PCU,UNINHIBITED,26_2_17_4,17,2,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=5_17_2",5,DPUG_PCU,UNINHIBITED,26_2_17_5,17,2,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=6_17_2",6,DPUG_PCU,UNINHIBITED,26_2_17_6,17,2,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=7_17_2",7,DPUG_PCU,UNINHIBITED,26_2_17_7,17,2,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=8_17_2",8,DPUG_PCU,UNINHIBITED,26_2_17_8,17,2,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=9_17_2",9,DPUG_PCU,UNINHIBITED,26_2_17_9,17,2,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=17, Subrack No.=2",26
FTBSC02,"NE=280,DSP=0_20_1",0,DPUF_TC,UNINHIBITED,26_1_20_0,20,1,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=1_20_1",1,DPUF_TC,UNINHIBITED,26_1_20_1,20,1,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=10_20_1",10,DPUF_TC,UNINHIBITED,26_1_20_10,20,1,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=11_20_1",11,DPUF_TC,UNINHIBITED,26_1_20_11,20,1,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=12_20_1",12,DPUF_TC,UNINHIBITED,26_1_20_12,20,1,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=13_20_1",13,DPUF_TC,UNINHIBITED,26_1_20_13,20,1,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=14_20_1",14,DPUF_TC,UNINHIBITED,26_1_20_14,20,1,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=15_20_1",15,DPUF_TC,UNINHIBITED,26_1_20_15,20,1,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=16_20_1",16,DPUF_TC,UNINHIBITED,26_1_20_16,20,1,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=17_20_1",17,DPUF_TC,UNINHIBITED,26_1_20_17,20,1,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=18_20_1",18,DPUF_TC,UNINHIBITED,26_1_20_18,20,1,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=19_20_1",19,DPUF_TC,UNINHIBITED,26_1_20_19,20,1,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=2_20_1",2,DPUF_TC,UNINHIBITED,26_1_20_2,20,1,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=20_20_1",20,DPUF_TC,UNINHIBITED,26_1_20_20,20,1,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=21_20_1",21,DPUF_TC,UNINHIBITED,26_1_20_21,20,1,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=22_20_1",22,DPUF_TC,UNINHIBITED,26_1_20_22,20,1,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=23_20_1",23,DPUF_TC,UNINHIBITED,26_1_20_23,20,1,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=24_20_1",24,DPUF_TC,UNINHIBITED,26_1_20_24,20,1,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=25_20_1",25,DPUF_TC,UNINHIBITED,26_1_20_25,20,1,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=26_20_1",26,DPUF_TC,UNINHIBITED,26_1_20_26,20,1,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=27_20_1",27,DPUF_TC,UNINHIBITED,26_1_20_27,20,1,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=28_20_1",28,DPUF_TC,UNINHIBITED,26_1_20_28,20,1,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=29_20_1",29,DPUF_TC,UNINHIBITED,26_1_20_29,20,1,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=3_20_1",3,DPUF_TC,UNINHIBITED,26_1_20_3,20,1,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=30_20_1",30,DPUF_TC,UNINHIBITED,26_1_20_30,20,1,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=31_20_1",31,DPUF_TC,UNINHIBITED,26_1_20_31,20,1,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=32_20_1",32,DPUF_TC,UNINHIBITED,26_1_20_32,20,1,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=33_20_1",33,DPUF_TC,UNINHIBITED,26_1_20_33,20,1,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=34_20_1",34,DPUF_TC,UNINHIBITED,26_1_20_34,20,1,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=35_20_1",35,DPUF_TC,UNINHIBITED,26_1_20_35,20,1,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=36_20_1",36,DPUF_TC,UNINHIBITED,26_1_20_36,20,1,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=37_20_1",37,DPUF_TC,UNINHIBITED,26_1_20_37,20,1,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=38_20_1",38,DPUF_TC,UNINHIBITED,26_1_20_38,20,1,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=39_20_1",39,DPUF_TC,UNINHIBITED,26_1_20_39,20,1,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=4_20_1",4,DPUF_TC,UNINHIBITED,26_1_20_4,20,1,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=40_20_1",40,DPUF_TC,UNINHIBITED,26_1_20_40,20,1,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=41_20_1",41,DPUF_TC,UNINHIBITED,26_1_20_41,20,1,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=42_20_1",42,DPUF_TC,UNINHIBITED,26_1_20_42,20,1,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=43_20_1",43,DPUF_TC,UNINHIBITED,26_1_20_43,20,1,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=44_20_1",44,DPUF_TC,UNINHIBITED,26_1_20_44,20,1,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=45_20_1",45,DPUF_TC,UNINHIBITED,26_1_20_45,20,1,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=46_20_1",46,DPUF_TC,UNINHIBITED,26_1_20_46,20,1,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=47_20_1",47,DPUF_TC,UNINHIBITED,26_1_20_47,20,1,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=5_20_1",5,DPUF_TC,UNINHIBITED,26_1_20_5,20,1,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=6_20_1",6,DPUF_TC,UNINHIBITED,26_1_20_6,20,1,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=7_20_1",7,DPUF_TC,UNINHIBITED,26_1_20_7,20,1,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=8_20_1",8,DPUF_TC,UNINHIBITED,26_1_20_8,20,1,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=9_20_1",9,DPUF_TC,UNINHIBITED,26_1_20_9,20,1,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=20, Subrack No.=1",26
FTBSC02,"NE=280,DSP=0_21_1",0,DPUF_TC,UNINHIBITED,26_1_21_0,21,1,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=1_21_1",1,DPUF_TC,UNINHIBITED,26_1_21_1,21,1,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=10_21_1",10,DPUF_TC,UNINHIBITED,26_1_21_10,21,1,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=11_21_1",11,DPUF_TC,UNINHIBITED,26_1_21_11,21,1,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=12_21_1",12,DPUF_TC,UNINHIBITED,26_1_21_12,21,1,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=13_21_1",13,DPUF_TC,UNINHIBITED,26_1_21_13,21,1,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=14_21_1",14,DPUF_TC,UNINHIBITED,26_1_21_14,21,1,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=15_21_1",15,DPUF_TC,UNINHIBITED,26_1_21_15,21,1,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=16_21_1",16,DPUF_TC,UNINHIBITED,26_1_21_16,21,1,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=17_21_1",17,DPUF_TC,UNINHIBITED,26_1_21_17,21,1,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=18_21_1",18,DPUF_TC,UNINHIBITED,26_1_21_18,21,1,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=19_21_1",19,DPUF_TC,UNINHIBITED,26_1_21_19,21,1,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=2_21_1",2,DPUF_TC,UNINHIBITED,26_1_21_2,21,1,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=20_21_1",20,DPUF_TC,UNINHIBITED,26_1_21_20,21,1,0,BSC6900GSMDSP,"DSP No.=20, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=21_21_1",21,DPUF_TC,UNINHIBITED,26_1_21_21,21,1,0,BSC6900GSMDSP,"DSP No.=21, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=22_21_1",22,DPUF_TC,UNINHIBITED,26_1_21_22,21,1,0,BSC6900GSMDSP,"DSP No.=22, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=23_21_1",23,DPUF_TC,UNINHIBITED,26_1_21_23,21,1,0,BSC6900GSMDSP,"DSP No.=23, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=24_21_1",24,DPUF_TC,UNINHIBITED,26_1_21_24,21,1,0,BSC6900GSMDSP,"DSP No.=24, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=25_21_1",25,DPUF_TC,UNINHIBITED,26_1_21_25,21,1,0,BSC6900GSMDSP,"DSP No.=25, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=26_21_1",26,DPUF_TC,UNINHIBITED,26_1_21_26,21,1,0,BSC6900GSMDSP,"DSP No.=26, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=27_21_1",27,DPUF_TC,UNINHIBITED,26_1_21_27,21,1,0,BSC6900GSMDSP,"DSP No.=27, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=28_21_1",28,DPUF_TC,UNINHIBITED,26_1_21_28,21,1,0,BSC6900GSMDSP,"DSP No.=28, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=29_21_1",29,DPUF_TC,UNINHIBITED,26_1_21_29,21,1,0,BSC6900GSMDSP,"DSP No.=29, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=3_21_1",3,DPUF_TC,UNINHIBITED,26_1_21_3,21,1,0,BSC6900GSMDSP,"DSP No.=3, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=30_21_1",30,DPUF_TC,UNINHIBITED,26_1_21_30,21,1,0,BSC6900GSMDSP,"DSP No.=30, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=31_21_1",31,DPUF_TC,UNINHIBITED,26_1_21_31,21,1,0,BSC6900GSMDSP,"DSP No.=31, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=32_21_1",32,DPUF_TC,UNINHIBITED,26_1_21_32,21,1,0,BSC6900GSMDSP,"DSP No.=32, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=33_21_1",33,DPUF_TC,UNINHIBITED,26_1_21_33,21,1,0,BSC6900GSMDSP,"DSP No.=33, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=34_21_1",34,DPUF_TC,UNINHIBITED,26_1_21_34,21,1,0,BSC6900GSMDSP,"DSP No.=34, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=35_21_1",35,DPUF_TC,UNINHIBITED,26_1_21_35,21,1,0,BSC6900GSMDSP,"DSP No.=35, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=36_21_1",36,DPUF_TC,UNINHIBITED,26_1_21_36,21,1,0,BSC6900GSMDSP,"DSP No.=36, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=37_21_1",37,DPUF_TC,UNINHIBITED,26_1_21_37,21,1,0,BSC6900GSMDSP,"DSP No.=37, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=38_21_1",38,DPUF_TC,UNINHIBITED,26_1_21_38,21,1,0,BSC6900GSMDSP,"DSP No.=38, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=39_21_1",39,DPUF_TC,UNINHIBITED,26_1_21_39,21,1,0,BSC6900GSMDSP,"DSP No.=39, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=4_21_1",4,DPUF_TC,UNINHIBITED,26_1_21_4,21,1,0,BSC6900GSMDSP,"DSP No.=4, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=40_21_1",40,DPUF_TC,UNINHIBITED,26_1_21_40,21,1,0,BSC6900GSMDSP,"DSP No.=40, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=41_21_1",41,DPUF_TC,UNINHIBITED,26_1_21_41,21,1,0,BSC6900GSMDSP,"DSP No.=41, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=42_21_1",42,DPUF_TC,UNINHIBITED,26_1_21_42,21,1,0,BSC6900GSMDSP,"DSP No.=42, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=43_21_1",43,DPUF_TC,UNINHIBITED,26_1_21_43,21,1,0,BSC6900GSMDSP,"DSP No.=43, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=44_21_1",44,DPUF_TC,UNINHIBITED,26_1_21_44,21,1,0,BSC6900GSMDSP,"DSP No.=44, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=45_21_1",45,DPUF_TC,UNINHIBITED,26_1_21_45,21,1,0,BSC6900GSMDSP,"DSP No.=45, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=46_21_1",46,DPUF_TC,UNINHIBITED,26_1_21_46,21,1,0,BSC6900GSMDSP,"DSP No.=46, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=47_21_1",47,DPUF_TC,UNINHIBITED,26_1_21_47,21,1,0,BSC6900GSMDSP,"DSP No.=47, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=5_21_1",5,DPUF_TC,UNINHIBITED,26_1_21_5,21,1,0,BSC6900GSMDSP,"DSP No.=5, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=6_21_1",6,DPUF_TC,UNINHIBITED,26_1_21_6,21,1,0,BSC6900GSMDSP,"DSP No.=6, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=7_21_1",7,DPUF_TC,UNINHIBITED,26_1_21_7,21,1,0,BSC6900GSMDSP,"DSP No.=7, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=8_21_1",8,DPUF_TC,UNINHIBITED,26_1_21_8,21,1,0,BSC6900GSMDSP,"DSP No.=8, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=9_21_1",9,DPUF_TC,UNINHIBITED,26_1_21_9,21,1,0,BSC6900GSMDSP,"DSP No.=9, Slot No.=21, Subrack No.=1",26
FTBSC02,"NE=280,DSP=0_26_2",0,DPUF_TC,UNINHIBITED,26_2_26_0,26,2,0,BSC6900GSMDSP,"DSP No.=0, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=1_26_2",1,DPUF_TC,UNINHIBITED,26_2_26_1,26,2,0,BSC6900GSMDSP,"DSP No.=1, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=10_26_2",10,DPUF_TC,UNINHIBITED,26_2_26_10,26,2,0,BSC6900GSMDSP,"DSP No.=10, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=11_26_2",11,DPUF_TC,UNINHIBITED,26_2_26_11,26,2,0,BSC6900GSMDSP,"DSP No.=11, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=12_26_2",12,DPUF_TC,UNINHIBITED,26_2_26_12,26,2,0,BSC6900GSMDSP,"DSP No.=12, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=13_26_2",13,DPUF_TC,UNINHIBITED,26_2_26_13,26,2,0,BSC6900GSMDSP,"DSP No.=13, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=14_26_2",14,DPUF_TC,UNINHIBITED,26_2_26_14,26,2,0,BSC6900GSMDSP,"DSP No.=14, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=15_26_2",15,DPUF_TC,UNINHIBITED,26_2_26_15,26,2,0,BSC6900GSMDSP,"DSP No.=15, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=16_26_2",16,DPUF_TC,UNINHIBITED,26_2_26_16,26,2,0,BSC6900GSMDSP,"DSP No.=16, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=17_26_2",17,DPUF_TC,UNINHIBITED,26_2_26_17,26,2,0,BSC6900GSMDSP,"DSP No.=17, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=18_26_2",18,DPUF_TC,UNINHIBITED,26_2_26_18,26,2,0,BSC6900GSMDSP,"DSP No.=18, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=19_26_2",19,DPUF_TC,UNINHIBITED,26_2_26_19,26,2,0,BSC6900GSMDSP,"DSP No.=19, Slot No.=26, Subrack No.=2",26
FTBSC02,"NE=280,DSP=2_26_2",2,DPUF_TC,UNINHIBITED,26_2_26_2,26,2,0,BSC6900GSMDSP,"DSP No.=2, Slot No.=26, Subrack No.=2",26
