sk_object,object,measurement_id,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified
6580,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8910,6,MRBTS-5089,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
6581,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05",nokia_common_8910,7,MRBTS-5045,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
6582,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05",nokia_common_8910,7,MRBTS-5045,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
18880,"MRBTS-5102/LNBTS-5102/LNCEL-3,MCC-619/MNC-05,ECI-1301761,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5102,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15201,MRBTS-5080/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5080,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15313,MRBTS-5044/EQM-1/APEQM-1/RMOD-2/ANTL-4,nokia_macro_40001,60,MRBTS-5044,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15377,MRBTS-5085/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1,nokia_macro_51300,15,MRBTS-5085,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
720,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8009,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
722,"MRBTS-5089/LNBTS-5089/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
541,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05",nokia_common_8005,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
545,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
549,"MRBTS-5044/LNBTS-5044/LNCEL-11,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
547,"MRBTS-5084/LNBTS-5084/LNCEL-31,MCC-619/MNC-05",nokia_common_8005,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
1900,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05,ECI-1291267,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1901,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1287169,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1904,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1285377,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1905,"MRBTS-5090/LNBTS-5090/LNCEL-11,MCC-619/MNC-05,ECI-1303041,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
6578,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05",nokia_common_8910,11,MRBTS-5044,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
6579,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05",nokia_common_8910,8,MRBTS-5090,1.0,1.0,2022-03-24 02:53:08.075725,2022-03-24 02:53:08.075725
15640,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51326,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:46.623667,2022-03-24 03:13:46.623667
17407,"MRBTS-5081/LNBTS-5081/LNCEL-31,MCC-619/MNC-05,ECI-1280007,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
532,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05",nokia_common_8005,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
533,"MRBTS-5044/LNBTS-5044/LNCEL-3,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
534,"MRBTS-5044/LNBTS-5044/LNCEL-31,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
16230,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05",nokia_macro_8005,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:52.139375,2022-03-24 03:13:52.139375
18216,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1293313,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15492,MRBTS-5086/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51321,15,MRBTS-5086,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
723,"MRBTS-5083/LNBTS-5083/LNCEL-3,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
726,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
724,"MRBTS-5050/LNBTS-5050/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
744,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05",nokia_common_8010,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:42.261857,2022-03-24 02:33:42.261857
1906,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05,ECI-1292546,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1908,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1280001,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1384,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1291521,MCC-619/MNC-05",nokia_common_8015,5,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15936,MRBTS-5082/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51375,15,MRBTS-5082,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15937,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15950,MRBTS-5080/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5080,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15921,MRBTS-5023/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51375,15,MRBTS-5023,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
552,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05",nokia_common_8005,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
535,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
553,"MRBTS-5050/LNBTS-5050/LNCEL-11,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
573,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05",nokia_common_8006,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:39.702857,2022-03-24 02:33:39.702857
710,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05",nokia_common_8009,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
715,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05",nokia_common_8009,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
725,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05",nokia_common_8009,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
1387,"MRBTS-5090/LNBTS-5090/LNCEL-11,MCC-619/MNC-05,ECI-1291531,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1388,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05,ECI-1295903,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1505,"MRBTS-5084/LNBTS-5084/LNCEL-21,MCC-619/MNC-05,ECI-1291275,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1920,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1302786,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15502,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51321,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
15507,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51321,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
15512,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51321,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
15538,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-3/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15566,MRBTS-5082/TNLSVC-1/TNL-1/IPNO-1/IPIF-2/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5082,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15540,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-1/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15539,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-3/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15623,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51325,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:46.568095,2022-03-24 03:13:46.568095
22,MRBTS-5080/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5080,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
15626,MRBTS-5091/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51325,15,MRBTS-5091,1.0,1.0,2022-03-24 03:13:46.568095,2022-03-24 03:13:46.568095
17,MRBTS-5023/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5023,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
15629,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51326,15,MRBTS-5045,1.0,1.0,2022-03-24 03:13:46.623667,2022-03-24 03:13:46.623667
19,MRBTS-5086/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5086,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
15643,MRBTS-5082/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51326,15,MRBTS-5082,1.0,1.0,2022-03-24 03:13:46.623667,2022-03-24 03:13:46.623667
15938,MRBTS-5102/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51375,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
17408,"MRBTS-5081/LNBTS-5081/LNCEL-21,MCC-619/MNC-05,ECI-1302047,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15495,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51321,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
17409,"MRBTS-5078/LNBTS-5078/LNCEL-1,MCC-619/MNC-05,ECI-1300738,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5078,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15505,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51321,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
15427,MRBTS-5062/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-3,nokia_macro_51302,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:46.176454,2022-03-24 03:13:46.176454
15429,MRBTS-5102/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-3,nokia_macro_51302,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:46.176454,2022-03-24 03:13:46.176454
15445,MRBTS-5102/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-2,nokia_macro_51302,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:46.176454,2022-03-24 03:13:46.176454
17720,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1285639,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
17724,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1300739,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5200,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
18903,"MRBTS-5062/LNBTS-5062/LNCEL-2,MCC-619/MNC-05,ECI-1295883,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
16090,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
17410,"MRBTS-5081/LNBTS-5081/LNCEL-31,MCC-619/MNC-05,ECI-1300482,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5081,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
578,"MRBTS-5084/LNBTS-5084/LNCEL-21,MCC-619/MNC-05",nokia_common_8006,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:39.702857,2022-03-24 02:33:39.702857
164,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-6,nokia_common_40001,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
1675,"MRBTS-5200/LNBTS-5200/LNCEL-11,MCC-619/MNC-05,ECI-1287169,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1688,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05,ECI-1303042,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
580,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8006,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:39.702857,2022-03-24 02:33:39.702857
1689,"MRBTS-5044/LNBTS-5044/LNCEL-1,MCC-619/MNC-05,ECI-1295873,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
749,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05",nokia_common_8010,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:42.261857,2022-03-24 02:33:42.261857
15550,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/IPIF-2/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5083,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
1108,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05,ECI-1295903,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15559,MRBTS-5084/TNLSVC-1/TNL-1/IPNO-1/IPIF-3/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
1112,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05,ECI-1291285,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15535,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1/IPIF-1/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15627,MRBTS-5200/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51326,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:46.623667,2022-03-24 03:13:46.623667
1690,"MRBTS-5089/LNBTS-5089/LNCEL-1,MCC-619/MNC-05,ECI-1302027,MCC-619/MNC-05",nokia_common_8015,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
162,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_common_40001,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
163,MRBTS-5200/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_common_40001,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
581,"MRBTS-5090/LNBTS-5090/LNCEL-11,MCC-619/MNC-05",nokia_common_8006,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:39.702857,2022-03-24 02:33:39.702857
1109,"MRBTS-5084/LNBTS-5084/LNCEL-31,MCC-619/MNC-05,ECI-1301506,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1110,"MRBTS-5084/LNBTS-5084/LNCEL-3,MCC-619/MNC-05,ECI-1291267,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1398,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1287944,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15797,MRBTS-5080/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51373,15,MRBTS-5080,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
15910,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51375,15,MRBTS-5083,1.0,1.0,2022-03-24 03:13:48.253601,2022-03-24 03:13:48.253601
15799,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51373,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:47.974788,2022-03-24 03:13:47.974788
16010,MRBTS-5082/LNBTS-5082,nokia_macro_8000,15,MRBTS-5082,1.0,1.0,2022-03-24 03:13:48.541423,2022-03-24 03:13:48.541423
15889,MRBTS-5085/TNLSVC-1/TNL-1/IPNO-1/IPIF-1,nokia_macro_51374,15,MRBTS-5085,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15859,MRBTS-5044/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
16057,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05",nokia_macro_8001,15,MRBTS-5084,1.0,1.0,2022-03-24 03:13:48.750728,2022-03-24 03:13:48.750728
17411,"MRBTS-5062/LNBTS-5062/LNCEL-11,MCC-619/MNC-05,ECI-1295873,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5062,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15547,MRBTS-5085/TNLSVC-1/TNL-1/IPNO-1/IPIF-2/IPADDRESSV4-1,nokia_macro_51322,15,MRBTS-5085,1.0,1.0,2022-03-24 03:13:46.386030,2022-03-24 03:13:46.386030
15860,MRBTS-5079/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51374,15,MRBTS-5079,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
15891,MRBTS-5078/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51374,15,MRBTS-5078,1.0,1.0,2022-03-24 03:13:48.096098,2022-03-24 03:13:48.096098
