unique_table_name,unique_counter_name,vendor,counter_name,table_name,table_id,counter_id,counter_name_alias,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name,is_archived,busy_hour_aggregation,busy_hour_formula,busy_hour_column,aggregation_in_upper,Tech,MO Class,Size,suffex
3G_UtranCell,3G_UtranCell_pmInIratHoAttAckPs,ericsson,pmInIratHoAttAckPs,UtranCell,20000230,20002805,pmInIratHoAttAckPs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttAckPsCsfb,ericsson,pmInIratHoAttAckPsCsfb,UtranCell,20000230,20002806,pmInIratHoAttAckPsCsfb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttAckPsCsfbHp,ericsson,pmInIratHoAttAckPsCsfbHp,UtranCell,20000230,20002807,pmInIratHoAttAckPsCsfbHp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttMulti,ericsson,pmInIratHoAttMulti,UtranCell,20000230,20002808,pmInIratHoAttMulti,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttPs,ericsson,pmInIratHoAttPs,UtranCell,20000230,20002809,pmInIratHoAttPs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttPsCsfb,ericsson,pmInIratHoAttPsCsfb,UtranCell,20000230,20002810,pmInIratHoAttPsCsfb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoAttPsCsfbHp,ericsson,pmInIratHoAttPsCsfbHp,UtranCell,20000230,20002811,pmInIratHoAttPsCsfbHp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoSuccMulti,ericsson,pmInIratHoSuccMulti,UtranCell,20000230,20002812,pmInIratHoSuccMulti,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoSuccPs,ericsson,pmInIratHoSuccPs,UtranCell,20000230,20002813,pmInIratHoSuccPs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoSuccPsCsfb,ericsson,pmInIratHoSuccPsCsfb,UtranCell,20000230,20002814,pmInIratHoSuccPsCsfb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInIratHoSuccPsCsfbHp,ericsson,pmInIratHoSuccPsCsfbHp,UtranCell,20000230,20002815,pmInIratHoSuccPsCsfbHp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInRedirectHsIflsFach,ericsson,pmInRedirectHsIflsFach,UtranCell,20000230,20002816,pmInRedirectHsIflsFach,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInterFreqMeasCmStart,ericsson,pmInterFreqMeasCmStart,UtranCell,20000230,20002817,pmInterFreqMeasCmStart,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInterFreqMeasCmStop,ericsson,pmInterFreqMeasCmStop,UtranCell,20000230,20002818,pmInterFreqMeasCmStop,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInterFreqMeasNoCmStart,ericsson,pmInterFreqMeasNoCmStart,UtranCell,20000230,20002819,pmInterFreqMeasNoCmStart,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmInterFreqMeasNoCmStop,ericsson,pmInterFreqMeasNoCmStop,UtranCell,20000230,20002820,pmInterFreqMeasNoCmStop,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmIratHoGsmMeasCmStart,ericsson,pmIratHoGsmMeasCmStart,UtranCell,20000230,20002821,pmIratHoGsmMeasCmStart,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmIratHoGsmMeasNoCmStart,ericsson,pmIratHoGsmMeasNoCmStart,UtranCell,20000230,20002822,pmIratHoGsmMeasNoCmStart,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell_V,3G_UtranCell_V_pmLbhoGsmAttemptCnOp,ericsson,pmLbhoGsmAttemptCnOp,UtranCell_V,20000231,20003465,pmLbhoGsmAttemptCnOp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell_V,,,,,SUM,3G,,,
3G_UtranCell_V,3G_UtranCell_V_pmLbhoGsmReleaseCnOp,ericsson,pmLbhoGsmReleaseCnOp,UtranCell_V,20000231,20003466,pmLbhoGsmReleaseCnOp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell_V,,,,,SUM,3G,,,
3G_UtranCell_V,3G_UtranCell_V_pmLbhoGsmSuccessCnOp,ericsson,pmLbhoGsmSuccessCnOp,UtranCell_V,20000231,20003467,pmLbhoGsmSuccessCnOp,,#,sum,1.0,1.0,1402.0,,RNCUtranCell_V,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmMocnDedicPrioEutra,ericsson,pmMocnDedicPrioEutra,UtranCell,20000230,20002823,pmMocnDedicPrioEutra,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell_V,3G_UtranCell_V_pmMocnTrafficVolumePsDl,ericsson,pmMocnTrafficVolumePsDl,UtranCell_V,20000231,20003468,pmMocnTrafficVolumePsDl,,kbit,sum,1.0,1.0,1402.0,,RNCUtranCell_V,,,,,SUM,3G,,,
3G_UtranCell_V,3G_UtranCell_V_pmMocnTrafficVolumePsUl,ericsson,pmMocnTrafficVolumePsUl,UtranCell_V,20000231,20003469,pmMocnTrafficVolumePsUl,,kbit,sum,1.0,1.0,1402.0,,RNCUtranCell_V,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoAttScheduledBmcCbsMsgs,ericsson,pmNoAttScheduledBmcCbsMsgs,UtranCell,20000230,20002824,pmNoAttScheduledBmcCbsMsgs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellDchDisconnectAbnorm,ericsson,pmNoCellDchDisconnectAbnorm,UtranCell,20000230,20002825,pmNoCellDchDisconnectAbnorm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellDchDisconnectNormal,ericsson,pmNoCellDchDisconnectNormal,UtranCell,20000230,20002826,pmNoCellDchDisconnectNormal,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellFachDiscAbnormEulFach,ericsson,pmNoCellFachDiscAbnormEulFach,UtranCell,20000230,20002827,pmNoCellFachDiscAbnormEulFach,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellFachDisconnectAbnorm,ericsson,pmNoCellFachDisconnectAbnorm,UtranCell,20000230,20002828,pmNoCellFachDisconnectAbnorm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellFachDisconnectNormal,ericsson,pmNoCellFachDisconnectNormal,UtranCell,20000230,20002829,pmNoCellFachDisconnectNormal,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateAttMultiCs,ericsson,pmNoCellUpdateAttMultiCs,UtranCell,20000230,20002830,pmNoCellUpdateAttMultiCs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateAttMultiCsLu,ericsson,pmNoCellUpdateAttMultiCsLu,UtranCell,20000230,20002831,pmNoCellUpdateAttMultiCsLu,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateAttMultiCsSms,ericsson,pmNoCellUpdateAttMultiCsSms,UtranCell,20000230,20002832,pmNoCellUpdateAttMultiCsSms,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateAttMultiCsTerm,ericsson,pmNoCellUpdateAttMultiCsTerm,UtranCell,20000230,20002833,pmNoCellUpdateAttMultiCsTerm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateSuccMultiCs,ericsson,pmNoCellUpdateSuccMultiCs,UtranCell,20000230,20002834,pmNoCellUpdateSuccMultiCs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateSuccMultiCsLu,ericsson,pmNoCellUpdateSuccMultiCsLu,UtranCell,20000230,20002835,pmNoCellUpdateSuccMultiCsLu,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateSuccMultiCsSms,ericsson,pmNoCellUpdateSuccMultiCsSms,UtranCell,20000230,20002836,pmNoCellUpdateSuccMultiCsSms,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdateSuccMultiCsTerm,ericsson,pmNoCellUpdateSuccMultiCsTerm,UtranCell,20000230,20002837,pmNoCellUpdateSuccMultiCsTerm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdAttempt,ericsson,pmNoCellUpdAttempt,UtranCell,20000230,20002838,pmNoCellUpdAttempt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCellUpdSuccess,ericsson,pmNoCellUpdSuccess,UtranCell,20000230,20002839,pmNoCellUpdSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCs64DchDiscAbnorm,ericsson,pmNoCs64DchDiscAbnorm,UtranCell,20000230,20002840,pmNoCs64DchDiscAbnorm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCs64DchDiscNormal,ericsson,pmNoCs64DchDiscNormal,UtranCell,20000230,20002841,pmNoCs64DchDiscNormal,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCsStreamDchDiscAbnorm,ericsson,pmNoCsStreamDchDiscAbnorm,UtranCell,20000230,20002842,pmNoCsStreamDchDiscAbnorm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoCsStreamDchDiscNormal,ericsson,pmNoCsStreamDchDiscNormal,UtranCell,20000230,20002843,pmNoCsStreamDchDiscNormal,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoDirRetryAtt,ericsson,pmNoDirRetryAtt,UtranCell,20000230,20002844,pmNoDirRetryAtt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoDirRetrySuccess,ericsson,pmNoDirRetrySuccess,UtranCell,20000230,20002845,pmNoDirRetrySuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoDiscardedBmcCbsMsgs,ericsson,pmNoDiscardedBmcCbsMsgs,UtranCell,20000230,20002846,pmNoDiscardedBmcCbsMsgs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoDiscardSduDtchHsPsStream,ericsson,pmNoDiscardSduDtchHsPsStream,UtranCell,20000230,20002848,pmNoDiscardSduDtchHsPsStream,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoEulCcAttempt,ericsson,pmNoEulCcAttempt,UtranCell,20000230,20002849,pmNoEulCcAttempt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoEulCcSuccess,ericsson,pmNoEulCcSuccess,UtranCell,20000230,20002850,pmNoEulCcSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoEulHardHoReturnOldChSource,ericsson,pmNoEulHardHoReturnOldChSource,UtranCell,20000230,20002851,pmNoEulHardHoReturnOldChSource,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoEulHardHoReturnOldChTarget,ericsson,pmNoEulHardHoReturnOldChTarget,UtranCell,20000230,20002852,pmNoEulHardHoReturnOldChTarget,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoFailedAfterAdm,ericsson,pmNoFailedAfterAdm,UtranCell,20000230,20002853,pmNoFailedAfterAdm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoFailedRrcConnectReqCsHw,ericsson,pmNoFailedRrcConnectReqCsHw,UtranCell,20000230,20002863,pmNoFailedRrcConnectReqCsHw,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoFailedRrcConnectReqHw,ericsson,pmNoFailedRrcConnectReqHw,UtranCell,20000230,20002864,pmNoFailedRrcConnectReqHw,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoFailedRrcConnectReqPsHw,ericsson,pmNoFailedRrcConnectReqPsHw,UtranCell,20000230,20002865,pmNoFailedRrcConnectReqPsHw,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoHsCcAttempt,ericsson,pmNoHsCcAttempt,UtranCell,20000230,20002866,pmNoHsCcAttempt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoHsCcSuccess,ericsson,pmNoHsCcSuccess,UtranCell,20000230,20002867,pmNoHsCcSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoHsHardHoReturnOldChSource,ericsson,pmNoHsHardHoReturnOldChSource,UtranCell,20000230,20002868,pmNoHsHardHoReturnOldChSource,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoHsHardHoReturnOldChTarget,ericsson,pmNoHsHardHoReturnOldChTarget,UtranCell,20000230,20002869,pmNoHsHardHoReturnOldChTarget,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoIncomingEulHardHoAttempt,ericsson,pmNoIncomingEulHardHoAttempt,UtranCell,20000230,20002870,pmNoIncomingEulHardHoAttempt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoIncomingEulHardHoSuccess,ericsson,pmNoIncomingEulHardHoSuccess,UtranCell,20000230,20002871,pmNoIncomingEulHardHoSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmWifiR99Adm,ericsson,pmWifiR99Adm,UtranCell,20000230,20003444,pmWifiR99Adm,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoIncomingHsHardHoAttempt,ericsson,pmNoIncomingHsHardHoAttempt,UtranCell,20000230,20002872,pmNoIncomingHsHardHoAttempt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoIncomingHsHardHoSuccess,ericsson,pmNoIncomingHsHardHoSuccess,UtranCell,20000230,20002873,pmNoIncomingHsHardHoSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInCsIratHoAdmFail,ericsson,pmNoInCsIratHoAdmFail,UtranCell,20000230,20002876,pmNoInCsIratHoAdmFail,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInCsIratHoAtt,ericsson,pmNoInCsIratHoAtt,UtranCell,20000230,20002877,pmNoInCsIratHoAtt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInCsIratHoSuccess,ericsson,pmNoInCsIratHoSuccess,UtranCell,20000230,20002878,pmNoInCsIratHoSuccess,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttAmrNb,ericsson,pmNoInIratHoAttAmrNb,UtranCell,20000230,20002879,pmNoInIratHoAttAmrNb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttAmrWb,ericsson,pmNoInIratHoAttAmrWb,UtranCell,20000230,20002880,pmNoInIratHoAttAmrWb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsInt,ericsson,pmNoInIratHoAttPsInt,UtranCell,20000230,20002881,pmNoInIratHoAttPsInt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsIntEul,ericsson,pmNoInIratHoAttPsIntEul,UtranCell,20000230,20002882,pmNoInIratHoAttPsIntEul,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsIntHs,ericsson,pmNoInIratHoAttPsIntHs,UtranCell,20000230,20002883,pmNoInIratHoAttPsIntHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsIntNonHs,ericsson,pmNoInIratHoAttPsIntNonHs,UtranCell,20000230,20002884,pmNoInIratHoAttPsIntNonHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsStr,ericsson,pmNoInIratHoAttPsStr,UtranCell,20000230,20002885,pmNoInIratHoAttPsStr,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsStr128,ericsson,pmNoInIratHoAttPsStr128,UtranCell,20000230,20002886,pmNoInIratHoAttPsStr128,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttPsStrHs,ericsson,pmNoInIratHoAttPsStrHs,UtranCell,20000230,20002887,pmNoInIratHoAttPsStrHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoAttSpeech,ericsson,pmNoInIratHoAttSpeech,UtranCell,20000230,20002888,pmNoInIratHoAttSpeech,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccAmrNb,ericsson,pmNoInIratHoSuccAmrNb,UtranCell,20000230,20002889,pmNoInIratHoSuccAmrNb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccAmrWb,ericsson,pmNoInIratHoSuccAmrWb,UtranCell,20000230,20002890,pmNoInIratHoSuccAmrWb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsInt,ericsson,pmNoInIratHoSuccPsInt,UtranCell,20000230,20002891,pmNoInIratHoSuccPsInt,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsIntEul,ericsson,pmNoInIratHoSuccPsIntEul,UtranCell,20000230,20002892,pmNoInIratHoSuccPsIntEul,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsIntHs,ericsson,pmNoInIratHoSuccPsIntHs,UtranCell,20000230,20002893,pmNoInIratHoSuccPsIntHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsIntNonHs,ericsson,pmNoInIratHoSuccPsIntNonHs,UtranCell,20000230,20002894,pmNoInIratHoSuccPsIntNonHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsStr,ericsson,pmNoInIratHoSuccPsStr,UtranCell,20000230,20002895,pmNoInIratHoSuccPsStr,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsStr128,ericsson,pmNoInIratHoSuccPsStr128,UtranCell,20000230,20002896,pmNoInIratHoSuccPsStr128,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccPsStrHs,ericsson,pmNoInIratHoSuccPsStrHs,UtranCell,20000230,20002897,pmNoInIratHoSuccPsStrHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoInIratHoSuccSpeech,ericsson,pmNoInIratHoSuccSpeech,UtranCell,20000230,20002898,pmNoInIratHoSuccSpeech,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoLoadSharingRrcConn,ericsson,pmNoLoadSharingRrcConn,UtranCell,20000230,20002899,pmNoLoadSharingRrcConn,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmnoloadsharingrrcconncs,ericsson,pmnoloadsharingrrcconncs,UtranCell,20000230,20002900,pmnoloadsharingrrcconncs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoLoadSharingRrcConnCsfbInd,ericsson,pmNoLoadSharingRrcConnCsfbInd,UtranCell,20000230,20002901,pmNoLoadSharingRrcConnCsfbInd,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmnoloadsharingrrcconnps,ericsson,pmnoloadsharingrrcconnps,UtranCell,20000230,20002902,pmnoloadsharingrrcconnps,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNonServingCellReqDeniedEul,ericsson,pmNoNonServingCellReqDeniedEul,UtranCell,20000230,20002903,pmNoNonServingCellReqDeniedEul,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalNasSignRelCsfbInd,ericsson,pmNoNormalNasSignRelCsfbInd,UtranCell,20000230,20002904,pmNoNormalNasSignRelCsfbInd,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmnonormalnassignreleasecs,ericsson,pmnonormalnassignreleasecs,UtranCell,20000230,20002905,pmnonormalnassignreleasecs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmnonormalnassignreleaseps,ericsson,pmnonormalnassignreleaseps,UtranCell,20000230,20002908,pmnonormalnassignreleaseps,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleaseAmrNb,ericsson,pmNoNormalRabReleaseAmrNb,UtranCell,20000230,20002911,pmNoNormalRabReleaseAmrNb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleaseAmrWb,ericsson,pmNoNormalRabReleaseAmrWb,UtranCell,20000230,20002912,pmNoNormalRabReleaseAmrWb,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleaseCs64,ericsson,pmNoNormalRabReleaseCs64,UtranCell,20000230,20002913,pmNoNormalRabReleaseCs64,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleaseCsStream,ericsson,pmNoNormalRabReleaseCsStream,UtranCell,20000230,20002914,pmNoNormalRabReleaseCsStream,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleasePacket,ericsson,pmNoNormalRabReleasePacket,UtranCell,20000230,20002915,pmNoNormalRabReleasePacket,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleasePacketUra,ericsson,pmNoNormalRabReleasePacketUra,UtranCell,20000230,20002918,pmNoNormalRabReleasePacketUra,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleasePsStreamHs,ericsson,pmNoNormalRabReleasePsStreamHs,UtranCell,20000230,20002919,pmNoNormalRabReleasePsStreamHs,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
3G_UtranCell,3G_UtranCell_pmNoNormalRabReleaseSpeech,ericsson,pmNoNormalRabReleaseSpeech,UtranCell,20000230,20002920,pmNoNormalRabReleaseSpeech,,#,sum,1.0,1.0,1402.0,,RNCUtranCell,,,,,SUM,3G,,,
