NE Name,fdn,BTSID,BTSNAME,CELLID,CELLNAME,IDTYPE,MOIndex,className,name,neID
FTBSC02,"NE=280,CELLBIND2BTS=204_1637",204,GONDAMA,1637,GONDAMA-5,BYID,26_1637,BSC6900GSMCELLBIND2BTS,"BTS Index=204, Cell Index=1637",26
FTBSC02,"NE=280,CELLBIND2BTS=108_871",108,MAGBURAKA,871,MAGBURAKA-8,BYID,26_871,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=871",26
FTBSC02,"NE=280,CELLBIND2BTS=108_872",108,MAGBURAKA,872,MAGBURAKA-9,BYID,26_872,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=872",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1038",129,MAGBURAKA_II,1038,MAGBURAKA_II-8,BYID,26_1038,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1038",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1040",129,MAGBURAKA_II,1040,MAGBURAKA_II-9,BYID,26_1040,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1040",26
FTBSC02,"NE=280,CELLBIND2BTS=121_973",121,SEFADUTOWN,973,SEFADUTOWN-7,BYID,26_973,BSC6900GSMCELLBIND2BTS,"BTS Index=121, Cell Index=973",26
FTBSC02,"NE=280,CELLBIND2BTS=121_974",121,SEFADUTOWN,974,SEFADUTOWN-8,BYID,26_974,BSC6900GSMCELLBIND2BTS,"BTS Index=121, Cell Index=974",26
FTBSC02,"NE=280,CELLBIND2BTS=154_1237",154,MILE91,1237,MILE91-6,BYID,26_1237,BSC6900GSMCELLBIND2BTS,"BTS Index=154, Cell Index=1237",26
FTBSC02,"NE=280,CELLBIND2BTS=154_1238",154,MILE91,1238,MILE91-7,BYID,26_1238,BSC6900GSMCELLBIND2BTS,"BTS Index=154, Cell Index=1238",26
FTBSC02,"NE=280,CELLBIND2BTS=91_724",91,SWISSHOTEL,724,SWISSHOTEL-6,BYID,26_724,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=724",26
FTBSC02,"NE=280,CELLBIND2BTS=91_725",91,SWISSHOTEL,725,SWISSHOTEL-7,BYID,26_725,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=725",26
FTBSC02,"NE=280,CELLBIND2BTS=91_726",91,SWISSHOTEL,726,SWISSHOTEL-8,BYID,26_726,BSC6900GSMCELLBIND2BTS,"BTS Index=91, Cell Index=726",26
FTBSC02,"NE=280,CELLBIND2BTS=72_574",72,KINGTOM_II,574,KINGTOM_II-8,BYID,26_574,BSC6900GSMCELLBIND2BTS,"BTS Index=72, Cell Index=574",26
FTBSC02,"NE=280,CELLBIND2BTS=302_302",302,AFCOM,302,AFCOM-6,BYID,26_302,BSC6900GSMCELLBIND2BTS,"BTS Index=302, Cell Index=302",26
FTBSC02,"NE=280,CELLBIND2BTS=302_303",302,AFCOM,303,AFCOM-7,BYID,26_303,BSC6900GSMCELLBIND2BTS,"BTS Index=302, Cell Index=303",26
FTBSC02,"NE=280,CELLBIND2BTS=304_685",304,MASADU,685,MASADU-1,BYID,26_685,BSC6900GSMCELLBIND2BTS,"BTS Index=304, Cell Index=685",26
FTBSC02,"NE=280,CELLBIND2BTS=304_686",304,MASADU,686,MASADU-2,BYID,26_686,BSC6900GSMCELLBIND2BTS,"BTS Index=304, Cell Index=686",26
FTBSC02,"NE=280,CELLBIND2BTS=304_687",304,MASADU,687,MASADU-3,BYID,26_687,BSC6900GSMCELLBIND2BTS,"BTS Index=304, Cell Index=687",26
FTBSC02,"NE=280,CELLBIND2BTS=304_688",304,MASADU,688,MASADU-4,BYID,26_688,BSC6900GSMCELLBIND2BTS,"BTS Index=304, Cell Index=688",26
FTBSC02,"NE=280,CELLBIND2BTS=129_1039",129,MAGBURAKA_II,1039,MAGBURAKA_II-7,BYID,26_1039,BSC6900GSMCELLBIND2BTS,"BTS Index=129, Cell Index=1039",26
FTBSC02,"NE=280,CELLBIND2BTS=239_1796",239,BINTUMANI,1796,BINTUMANI-6,BYID,26_1796,BSC6900GSMCELLBIND2BTS,"BTS Index=239, Cell Index=1796",26
FTBSC02,"NE=280,CELLBIND2BTS=239_1797",239,BINTUMANI,1797,BINTUMANI-3,BYID,26_1797,BSC6900GSMCELLBIND2BTS,"BTS Index=239, Cell Index=1797",26
FTBSC02,"NE=280,CELLBIND2BTS=176_1413",176,SAMAITOWN_II,1413,SAMAITOWN_II-7,BYID,26_1413,BSC6900GSMCELLBIND2BTS,"BTS Index=176, Cell Index=1413",26
FTBSC02,"NE=280,CELLBIND2BTS=251_1846",251,KAYIMA,1846,KAYIMA-1,BYID,26_1846,BSC6900GSMCELLBIND2BTS,"BTS Index=251, Cell Index=1846",26
FTBSC02,"NE=280,CELLBIND2BTS=251_1847",251,KAYIMA,1847,KAYIMA-2,BYID,26_1847,BSC6900GSMCELLBIND2BTS,"BTS Index=251, Cell Index=1847",26
FTBSC02,"NE=280,CELLBIND2BTS=251_1848",251,KAYIMA,1848,KAYIMA-3,BYID,26_1848,BSC6900GSMCELLBIND2BTS,"BTS Index=251, Cell Index=1848",26
FTBSC02,"NE=280,CELLBIND2BTS=247_1833",247,BONTHE,1833,BONTHE-1,BYID,26_1833,BSC6900GSMCELLBIND2BTS,"BTS Index=247, Cell Index=1833",26
FTBSC02,"NE=280,CELLBIND2BTS=247_1834",247,BONTHE,1834,BONTHE-2,BYID,26_1834,BSC6900GSMCELLBIND2BTS,"BTS Index=247, Cell Index=1834",26
FTBSC02,"NE=280,CELLBIND2BTS=92_731",92,PALMRESORT,731,PALMRESORT-6,BYID,26_731,BSC6900GSMCELLBIND2BTS,"BTS Index=92, Cell Index=731",26
FTBSC02,"NE=280,CELLBIND2BTS=275_1933",275,DOGOLIA,1933,DOGOLIA-1,BYID,26_1933,BSC6900GSMCELLBIND2BTS,"BTS Index=275, Cell Index=1933",26
FTBSC02,"NE=280,CELLBIND2BTS=275_1934",275,DOGOLIA,1934,DOGOLIA-2,BYID,26_1934,BSC6900GSMCELLBIND2BTS,"BTS Index=275, Cell Index=1934",26
FTBSC02,"NE=280,CELLBIND2BTS=275_1935",275,DOGOLIA,1935,DOGOLIA-3,BYID,26_1935,BSC6900GSMCELLBIND2BTS,"BTS Index=275, Cell Index=1935",26
FTBSC02,"NE=280,CELLBIND2BTS=275_1936",275,DOGOLIA,1936,DOGOLIA-4,BYID,26_1936,BSC6900GSMCELLBIND2BTS,"BTS Index=275, Cell Index=1936",26
FTBSC02,"NE=280,CELLBIND2BTS=194_1559",194,WAXTON,1559,WAXTON-9,BYID,26_1559,BSC6900GSMCELLBIND2BTS,"BTS Index=194, Cell Index=1559",26
FTBSC02,"NE=280,CELLBIND2BTS=122_983",122,SFD,983,SFD-7,BYID,26_983,BSC6900GSMCELLBIND2BTS,"BTS Index=122, Cell Index=983",26
FTBSC02,"NE=280,CELLBIND2BTS=122_984",122,SFD,984,SFD-9,BYID,26_984,BSC6900GSMCELLBIND2BTS,"BTS Index=122, Cell Index=984",26
FTBSC02,"NE=280,CELLBIND2BTS=134_1078",134,TANKORO_II,1078,TANKORO_II-6,BYID,26_1078,BSC6900GSMCELLBIND2BTS,"BTS Index=134, Cell Index=1078",26
FTBSC02,"NE=280,CELLBIND2BTS=206_1645",206,BINKOLO,1645,BINKOLO-6,BYID,26_1645,BSC6900GSMCELLBIND2BTS,"BTS Index=206, Cell Index=1645",26
FTBSC02,"NE=280,CELLBIND2BTS=206_1647",206,BINKOLO,1647,BINKOLO-8,BYID,26_1647,BSC6900GSMCELLBIND2BTS,"BTS Index=206, Cell Index=1647",26
FTBSC02,"NE=280,CELLBIND2BTS=206_1648",206,BINKOLO,1648,BINKOLO-9,BYID,26_1648,BSC6900GSMCELLBIND2BTS,"BTS Index=206, Cell Index=1648",26
FTBSC02,"NE=280,CELLBIND2BTS=600_0",600,TEST-BSC02,0,TEST-BSC02-1,BYID,26_0,BSC6900GSMCELLBIND2BTS,"BTS Index=600, Cell Index=0",26
FTBSC02,"NE=280,CELLBIND2BTS=94_762",94,MURRAYTOWNBARRACKS,762,MURRAYTOWNBARRACKS-6,BYID,26_762,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=762",26
FTBSC02,"NE=280,CELLBIND2BTS=94_763",94,MURRAYTOWNBARRACKS,763,MURRAYTOWNBARRACKS-7,BYID,26_763,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=763",26
FTBSC02,"NE=280,CELLBIND2BTS=94_764",94,MURRAYTOWNBARRACKS,764,MURRAYTOWNBARRACKS-8,BYID,26_764,BSC6900GSMCELLBIND2BTS,"BTS Index=94, Cell Index=764",26
FTBSC02,"NE=280,CELLBIND2BTS=216_644",216,SEMBEHUN,644,SEMBEHUN-4,BYID,26_644,BSC6900GSMCELLBIND2BTS,"BTS Index=216, Cell Index=644",26
FTBSC02,"NE=280,CELLBIND2BTS=294_461",294,MEAMINING,461,MEAMINING-1,BYID,26_461,BSC6900GSMCELLBIND2BTS,"BTS Index=294, Cell Index=461",26
FTBSC02,"NE=280,CELLBIND2BTS=294_462",294,MEAMINING,462,MEAMINING-2,BYID,26_462,BSC6900GSMCELLBIND2BTS,"BTS Index=294, Cell Index=462",26
FTBSC02,"NE=280,CELLBIND2BTS=294_463",294,MEAMINING,463,MEAMINING-3,BYID,26_463,BSC6900GSMCELLBIND2BTS,"BTS Index=294, Cell Index=463",26
FTBSC02,"NE=280,CELLBIND2BTS=299_659",299,US_EMBASSY,659,US_EMBASSY-2,BYID,26_659,BSC6900GSMCELLBIND2BTS,"BTS Index=299, Cell Index=659",26
FTBSC02,"NE=280,CELLBIND2BTS=299_660",299,US_EMBASSY,660,US_EMBASSY-6,BYID,26_660,BSC6900GSMCELLBIND2BTS,"BTS Index=299, Cell Index=660",26
FTBSC02,"NE=280,CELLBIND2BTS=299_661",299,US_EMBASSY,661,US_EMBASSY-7,BYID,26_661,BSC6900GSMCELLBIND2BTS,"BTS Index=299, Cell Index=661",26
FTBSC02,"NE=280,CELLBIND2BTS=299_662",299,US_EMBASSY,662,US_EMBASSY-8,BYID,26_662,BSC6900GSMCELLBIND2BTS,"BTS Index=299, Cell Index=662",26
FTBSC02,"NE=280,CELLBIND2BTS=301_23",301,SINKUNIA,23,SINKUNIA-1,BYID,26_23,BSC6900GSMCELLBIND2BTS,"BTS Index=301, Cell Index=23",26
FTBSC02,"NE=280,CELLBIND2BTS=55_439",55,KROOTOWNROAD,439,KROOTOWNROAD-7,BYID,26_439,BSC6900GSMCELLBIND2BTS,"BTS Index=55, Cell Index=439",26
FTBSC02,"NE=280,CELLBIND2BTS=69_549",69,HILLCUTROAD_II,549,HILLCUTROAD_II-6,BYID,26_549,BSC6900GSMCELLBIND2BTS,"BTS Index=69, Cell Index=549",26
FTBSC02,"NE=280,CELLBIND2BTS=70_15",70,IMATT_II,15,IMATT_II-7,BYID,26_15,BSC6900GSMCELLBIND2BTS,"BTS Index=70, Cell Index=15",26
FTBSC02,"NE=280,CELLBIND2BTS=73_16",73,MALAMA_II,16,MALAMA_II-7,BYID,26_16,BSC6900GSMCELLBIND2BTS,"BTS Index=73, Cell Index=16",26
FTBSC02,"NE=280,CELLBIND2BTS=76_48",76,SPURLOOP_II,48,SPURLOOP_II-8,BYID,26_48,BSC6900GSMCELLBIND2BTS,"BTS Index=76, Cell Index=48",26
FTBSC02,"NE=280,CELLBIND2BTS=267_1893",267,JUBAHILL,1893,JUBAHILL-6,BYID,26_1893,BSC6900GSMCELLBIND2BTS,"BTS Index=267, Cell Index=1893",26
FTBSC02,"NE=280,CELLBIND2BTS=267_1894",267,JUBAHILL,1894,JUBAHILL-7,BYID,26_1894,BSC6900GSMCELLBIND2BTS,"BTS Index=267, Cell Index=1894",26
FTBSC02,"NE=280,CELLBIND2BTS=222_1702",222,GBUNDAPI,1702,GBUNDAPI-1,BYID,26_1702,BSC6900GSMCELLBIND2BTS,"BTS Index=222, Cell Index=1702",26
FTBSC02,"NE=280,CELLBIND2BTS=222_1703",222,GBUNDAPI,1703,GBUNDAPI-2,BYID,26_1703,BSC6900GSMCELLBIND2BTS,"BTS Index=222, Cell Index=1703",26
FTBSC02,"NE=280,CELLBIND2BTS=222_1704",222,GBUNDAPI,1704,GBUNDAPI-3,BYID,26_1704,BSC6900GSMCELLBIND2BTS,"BTS Index=222, Cell Index=1704",26
FTBSC02,"NE=280,CELLBIND2BTS=178_1431",178,DAMAROAD,1431,DAMAROAD-6,BYID,26_1431,BSC6900GSMCELLBIND2BTS,"BTS Index=178, Cell Index=1431",26
FTBSC02,"NE=280,CELLBIND2BTS=178_1432",178,DAMAROAD,1432,DAMAROAD-7,BYID,26_1432,BSC6900GSMCELLBIND2BTS,"BTS Index=178, Cell Index=1432",26
FTBSC02,"NE=280,CELLBIND2BTS=233_1762",233,SPURROADMILITARY,1762,SPURROADMILITARY-3,BYID,26_1762,BSC6900GSMCELLBIND2BTS,"BTS Index=233, Cell Index=1762",26
FTBSC02,"NE=280,CELLBIND2BTS=103_828",103,KABALA,828,KABALA-7,BYID,26_828,BSC6900GSMCELLBIND2BTS,"BTS Index=103, Cell Index=828",26
FTBSC02,"NE=280,CELLBIND2BTS=231_1750",231,SUMBUYA,1750,SUMBUYA-8,BYID,26_1750,BSC6900GSMCELLBIND2BTS,"BTS Index=231, Cell Index=1750",26
FTBSC02,"NE=280,CELLBIND2BTS=159_1277",159,POTORU_II,1277,POTORU_II-7,BYID,26_1277,BSC6900GSMCELLBIND2BTS,"BTS Index=159, Cell Index=1277",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1909",271,HILLTOP,1909,HILLTOP-3,BYID,26_1909,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1909",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1910",271,HILLTOP,1910,HILLTOP-4,BYID,26_1910,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1910",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1911",271,HILLTOP,1911,HILLTOP-6,BYID,26_1911,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1911",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1912",271,HILLTOP,1912,HILLTOP-7,BYID,26_1912,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1912",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1913",271,HILLTOP,1913,HILLTOP-8,BYID,26_1913,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1913",26
FTBSC02,"NE=280,CELLBIND2BTS=271_1914",271,HILLTOP,1914,HILLTOP-9,BYID,26_1914,BSC6900GSMCELLBIND2BTS,"BTS Index=271, Cell Index=1914",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1166",145,BOTOWN,1166,BOTOWN-8,BYID,26_1166,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1166",26
FTBSC02,"NE=280,CELLBIND2BTS=239_1799",239,BINTUMANI,1799,BINTUMANI-4,BYID,26_1799,BSC6900GSMCELLBIND2BTS,"BTS Index=239, Cell Index=1799",26
FTBSC02,"NE=280,CELLBIND2BTS=292_526",292,FOINDU,526,FOINDU-1,BYID,26_526,BSC6900GSMCELLBIND2BTS,"BTS Index=292, Cell Index=526",26
FTBSC02,"NE=280,CELLBIND2BTS=292_527",292,FOINDU,527,FOINDU-2,BYID,26_527,BSC6900GSMCELLBIND2BTS,"BTS Index=292, Cell Index=527",26
FTBSC02,"NE=280,CELLBIND2BTS=292_528",292,FOINDU,528,FOINDU-3,BYID,26_528,BSC6900GSMCELLBIND2BTS,"BTS Index=292, Cell Index=528",26
FTBSC02,"NE=280,CELLBIND2BTS=292_529",292,FOINDU,529,FOINDU-4,BYID,26_529,BSC6900GSMCELLBIND2BTS,"BTS Index=292, Cell Index=529",26
FTBSC02,"NE=280,CELLBIND2BTS=293_510",293,MONDEMA,510,MONDEMA-1,BYID,26_510,BSC6900GSMCELLBIND2BTS,"BTS Index=293, Cell Index=510",26
FTBSC02,"NE=280,CELLBIND2BTS=293_511",293,MONDEMA,511,MONDEMA-2,BYID,26_511,BSC6900GSMCELLBIND2BTS,"BTS Index=293, Cell Index=511",26
FTBSC02,"NE=280,CELLBIND2BTS=293_512",293,MONDEMA,512,MONDEMA-3,BYID,26_512,BSC6900GSMCELLBIND2BTS,"BTS Index=293, Cell Index=512",26
FTBSC02,"NE=280,CELLBIND2BTS=303_277",303,MAMBO,277,MAMBO-1,BYID,26_277,BSC6900GSMCELLBIND2BTS,"BTS Index=303, Cell Index=277",26
FTBSC02,"NE=280,CELLBIND2BTS=303_278",303,MAMBO,278,MAMBO-2,BYID,26_278,BSC6900GSMCELLBIND2BTS,"BTS Index=303, Cell Index=278",26
FTBSC02,"NE=280,CELLBIND2BTS=303_279",303,MAMBO,279,MAMBO-8,BYID,26_279,BSC6900GSMCELLBIND2BTS,"BTS Index=303, Cell Index=279",26
FTBSC02,"NE=280,CELLBIND2BTS=234_1767",234,KABALAHILL,1767,KABALAHILL-1,BYID,26_1767,BSC6900GSMCELLBIND2BTS,"BTS Index=234, Cell Index=1767",26
FTBSC02,"NE=280,CELLBIND2BTS=234_1768",234,KABALAHILL,1768,KABALAHILL-2,BYID,26_1768,BSC6900GSMCELLBIND2BTS,"BTS Index=234, Cell Index=1768",26
FTBSC02,"NE=280,CELLBIND2BTS=234_1769",234,KABALAHILL,1769,KABALAHILL-3,BYID,26_1769,BSC6900GSMCELLBIND2BTS,"BTS Index=234, Cell Index=1769",26
FTBSC02,"NE=280,CELLBIND2BTS=71_567",71,KINGHARMAN,567,KINGHARMAN-7,BYID,26_567,BSC6900GSMCELLBIND2BTS,"BTS Index=71, Cell Index=567",26
FTBSC02,"NE=280,CELLBIND2BTS=71_568",71,KINGHARMAN,568,KINGHARMAN-8,BYID,26_568,BSC6900GSMCELLBIND2BTS,"BTS Index=71, Cell Index=568",26
FTBSC02,"NE=280,CELLBIND2BTS=67_533",67,COLEFARM_II,533,COLEFARM_II-7,BYID,26_533,BSC6900GSMCELLBIND2BTS,"BTS Index=67, Cell Index=533",26
FTBSC02,"NE=280,CELLBIND2BTS=181_1453",181,MATTRU,1453,MATTRU-9,BYID,26_1453,BSC6900GSMCELLBIND2BTS,"BTS Index=181, Cell Index=1453",26
FTBSC02,"NE=280,CELLBIND2BTS=247_1835",247,BONTHE,1835,BONTHE-3,BYID,26_1835,BSC6900GSMCELLBIND2BTS,"BTS Index=247, Cell Index=1835",26
FTBSC02,"NE=280,CELLBIND2BTS=263_1883",263,HILLSTATION,1883,HILLSTATION-6,BYID,26_1883,BSC6900GSMCELLBIND2BTS,"BTS Index=263, Cell Index=1883",26
FTBSC02,"NE=280,CELLBIND2BTS=263_1884",263,HILLSTATION,1884,HILLSTATION-7,BYID,26_1884,BSC6900GSMCELLBIND2BTS,"BTS Index=263, Cell Index=1884",26
FTBSC02,"NE=280,CELLBIND2BTS=263_1885",263,HILLSTATION,1885,HILLSTATION-8,BYID,26_1885,BSC6900GSMCELLBIND2BTS,"BTS Index=263, Cell Index=1885",26
FTBSC02,"NE=280,CELLBIND2BTS=268_475",268,GIEMA,475,GIEMA-1,BYID,26_475,BSC6900GSMCELLBIND2BTS,"BTS Index=268, Cell Index=475",26
FTBSC02,"NE=280,CELLBIND2BTS=268_476",268,GIEMA,476,GIEMA-2,BYID,26_476,BSC6900GSMCELLBIND2BTS,"BTS Index=268, Cell Index=476",26
FTBSC02,"NE=280,CELLBIND2BTS=268_477",268,GIEMA,477,GIEMA-3,BYID,26_477,BSC6900GSMCELLBIND2BTS,"BTS Index=268, Cell Index=477",26
FTBSC02,"NE=280,CELLBIND2BTS=268_478",268,GIEMA,478,GIEMA-4,BYID,26_478,BSC6900GSMCELLBIND2BTS,"BTS Index=268, Cell Index=478",26
FTBSC02,"NE=280,CELLBIND2BTS=274_1927",274,KAMASIKI,1927,KAMASIKI-1,BYID,26_1927,BSC6900GSMCELLBIND2BTS,"BTS Index=274, Cell Index=1927",26
FTBSC02,"NE=280,CELLBIND2BTS=274_1928",274,KAMASIKI,1928,KAMASIKI-2,BYID,26_1928,BSC6900GSMCELLBIND2BTS,"BTS Index=274, Cell Index=1928",26
FTBSC02,"NE=280,CELLBIND2BTS=274_1929",274,KAMASIKI,1929,KAMASIKI-3,BYID,26_1929,BSC6900GSMCELLBIND2BTS,"BTS Index=274, Cell Index=1929",26
FTBSC02,"NE=280,CELLBIND2BTS=274_1930",274,KAMASIKI,1930,KAMASIKI-4,BYID,26_1930,BSC6900GSMCELLBIND2BTS,"BTS Index=274, Cell Index=1930",26
FTBSC02,"NE=280,CELLBIND2BTS=63_503",63,WILKINSONROAD,503,WILKINSONROAD-7,BYID,26_503,BSC6900GSMCELLBIND2BTS,"BTS Index=63, Cell Index=503",26
FTBSC02,"NE=280,CELLBIND2BTS=310_381",310,KOMBA,381,KOMBA-1,BYID,26_381,BSC6900GSMCELLBIND2BTS,"BTS Index=310, Cell Index=381",26
FTBSC02,"NE=280,CELLBIND2BTS=310_382",310,KOMBA,382,KOMBA-2,BYID,26_382,BSC6900GSMCELLBIND2BTS,"BTS Index=310, Cell Index=382",26
FTBSC02,"NE=280,CELLBIND2BTS=310_383",310,KOMBA,383,KOMBA-3,BYID,26_383,BSC6900GSMCELLBIND2BTS,"BTS Index=310, Cell Index=383",26
FTBSC02,"NE=280,CELLBIND2BTS=310_384",310,KOMBA,384,KOMBA-4,BYID,26_384,BSC6900GSMCELLBIND2BTS,"BTS Index=310, Cell Index=384",26
FTBSC02,"NE=280,CELLBIND2BTS=235_1773",235,MALEMA,1773,MALEMA-1,BYID,26_1773,BSC6900GSMCELLBIND2BTS,"BTS Index=235, Cell Index=1773",26
FTBSC02,"NE=280,CELLBIND2BTS=235_1774",235,MALEMA,1774,MALEMA-2,BYID,26_1774,BSC6900GSMCELLBIND2BTS,"BTS Index=235, Cell Index=1774",26
FTBSC02,"NE=280,CELLBIND2BTS=235_1775",235,MALEMA,1775,MALEMA-3,BYID,26_1775,BSC6900GSMCELLBIND2BTS,"BTS Index=235, Cell Index=1775",26
FTBSC02,"NE=280,CELLBIND2BTS=235_1776",235,MALEMA,1776,MALEMA-4,BYID,26_1776,BSC6900GSMCELLBIND2BTS,"BTS Index=235, Cell Index=1776",26
FTBSC02,"NE=280,CELLBIND2BTS=236_1779",236,MALEMA_REPEATER,1779,MALEMA_REPEATER-1,BYID,26_1779,BSC6900GSMCELLBIND2BTS,"BTS Index=236, Cell Index=1779",26
FTBSC02,"NE=280,CELLBIND2BTS=244_1821",244,KADABIE,1821,KADABIE-1,BYID,26_1821,BSC6900GSMCELLBIND2BTS,"BTS Index=244, Cell Index=1821",26
FTBSC02,"NE=280,CELLBIND2BTS=244_1822",244,KADABIE,1822,KADABIE-2,BYID,26_1822,BSC6900GSMCELLBIND2BTS,"BTS Index=244, Cell Index=1822",26
FTBSC02,"NE=280,CELLBIND2BTS=244_1823",244,KADABIE,1823,KADABIE-3,BYID,26_1823,BSC6900GSMCELLBIND2BTS,"BTS Index=244, Cell Index=1823",26
FTBSC02,"NE=280,CELLBIND2BTS=243_396",243,FINTONIA,396,FINTONIA-1,BYID,26_396,BSC6900GSMCELLBIND2BTS,"BTS Index=243, Cell Index=396",26
FTBSC02,"NE=280,CELLBIND2BTS=243_397",243,FINTONIA,397,FINTONIA-2,BYID,26_397,BSC6900GSMCELLBIND2BTS,"BTS Index=243, Cell Index=397",26
FTBSC02,"NE=280,CELLBIND2BTS=243_398",243,FINTONIA,398,FINTONIA-3,BYID,26_398,BSC6900GSMCELLBIND2BTS,"BTS Index=243, Cell Index=398",26
FTBSC02,"NE=280,CELLBIND2BTS=108_870",108,MAGBURAKA,870,MAGBURAKA-4,BYID,26_870,BSC6900GSMCELLBIND2BTS,"BTS Index=108, Cell Index=870",26
FTBSC02,"NE=280,CELLBIND2BTS=252_1851",252,YOMADU,1851,YOMADU-1,BYID,26_1851,BSC6900GSMCELLBIND2BTS,"BTS Index=252, Cell Index=1851",26
FTBSC02,"NE=280,CELLBIND2BTS=252_1852",252,YOMADU,1852,YOMADU-2,BYID,26_1852,BSC6900GSMCELLBIND2BTS,"BTS Index=252, Cell Index=1852",26
FTBSC02,"NE=280,CELLBIND2BTS=252_1853",252,YOMADU,1853,YOMADU-3,BYID,26_1853,BSC6900GSMCELLBIND2BTS,"BTS Index=252, Cell Index=1853",26
FTBSC02,"NE=280,CELLBIND2BTS=145_1165",145,BOTOWN,1165,BOTOWN-6,BYID,26_1165,BSC6900GSMCELLBIND2BTS,"BTS Index=145, Cell Index=1165",26
FTBSC02,"NE=280,CELLBIND2BTS=169_1356",169,BARGBORHILL_II,1356,BARGBORHILL_II-8,BYID,26_1356,BSC6900GSMCELLBIND2BTS,"BTS Index=169, Cell Index=1356",26
FTBSC02,"NE=280,CELLBIND2BTS=277_1945",277,JORU,1945,JORU-1,BYID,26_1945,BSC6900GSMCELLBIND2BTS,"BTS Index=277, Cell Index=1945",26
FTBSC02,"NE=280,CELLBIND2BTS=277_1946",277,JORU,1946,JORU-2,BYID,26_1946,BSC6900GSMCELLBIND2BTS,"BTS Index=277, Cell Index=1946",26
FTBSC02,"NE=280,CELLBIND2BTS=277_1948",277,JORU,1948,JORU-4,BYID,26_1948,BSC6900GSMCELLBIND2BTS,"BTS Index=277, Cell Index=1948",26
FTBSC02,"NE=280,CELLBIND2BTS=262_1886",262,MAKENISOS_RELIEF,1886,MAKENISOS_RELIEF-9,BYID,26_1886,BSC6900GSMCELLBIND2BTS,"BTS Index=262, Cell Index=1886",26
FTBSC02,"NE=280,CELLBIND2BTS=60_472",60,SUSSEX_II,472,SUSSEX_II-7,BYID,26_472,BSC6900GSMCELLBIND2BTS,"BTS Index=60, Cell Index=472",26
FTBSC02,"NE=280,CELLBIND2BTS=130_1045",130,MATOTOKA_II,1045,MATOTOKA_II-9,BYID,26_1045,BSC6900GSMCELLBIND2BTS,"BTS Index=130, Cell Index=1045",26
FTBSC02,"NE=280,CELLBIND2BTS=114_916",114,MASINGBI_II,916,MASINGBI_II-6,BYID,26_916,BSC6900GSMCELLBIND2BTS,"BTS Index=114, Cell Index=916",26
FTBSC02,"NE=280,CELLBIND2BTS=114_917",114,MASINGBI_II,917,MASINGBI_II-7,BYID,26_917,BSC6900GSMCELLBIND2BTS,"BTS Index=114, Cell Index=917",26
FTBSC02,"NE=280,CELLBIND2BTS=193_1544",193,OCTEA,1544,OCTEA-8,BYID,26_1544,BSC6900GSMCELLBIND2BTS,"BTS Index=193, Cell Index=1544",26
FTBSC02,"NE=280,CELLBIND2BTS=289_2017",289,BENDUGU,2017,BENDUGU-1,BYID,26_2017,BSC6900GSMCELLBIND2BTS,"BTS Index=289, Cell Index=2017",26
FTBSC02,"NE=280,CELLBIND2BTS=289_2018",289,BENDUGU,2018,BENDUGU-2,BYID,26_2018,BSC6900GSMCELLBIND2BTS,"BTS Index=289, Cell Index=2018",26
FTBSC02,"NE=280,CELLBIND2BTS=289_2019",289,BENDUGU,2019,BENDUGU-3,BYID,26_2019,BSC6900GSMCELLBIND2BTS,"BTS Index=289, Cell Index=2019",26
FTBSC02,"NE=280,CELLBIND2BTS=289_2020",289,BENDUGU,2020,BENDUGU-4,BYID,26_2020,BSC6900GSMCELLBIND2BTS,"BTS Index=289, Cell Index=2020",26
FTBSC02,"NE=280,CELLBIND2BTS=173_1388",173,NJALABOCAMPUS_II,1388,NJALABOCAMPUS_II-6,BYID,26_1388,BSC6900GSMCELLBIND2BTS,"BTS Index=173, Cell Index=1388",26
