begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,UL_IOT_PUSCH_DIST_BIN_3,RSSI_PUCCH_MAX,RSSI_PUCCH_MIN,RSSI_PUCCH_LEVEL_02,RSSI_PUCCH_LEVEL_03,RSSI_PUCCH_AVG,RSSI_PUSCH_MIN,RSSI_PUCCH_LEVEL_04,RSSI_PUSCH_MAX,RSSI_PUSCH_AVG,RSSI_PUCCH_LEVEL_01,RSSI_PUCCH_LEVEL_05,RSSI_PUCCH_LEVEL_14,RSSI_PUCCH_LEVEL_15,RSSI_PUCCH_LEVEL_06,RSSI_PUCCH_LEVEL_07,RSSI_PUCCH_LEVEL_16,RSSI_PUCCH_LEVEL_08,RSSI_PUCCH_LEVEL_09,RSSI_PUCCH_LEVEL_17,RSSI_PUCCH_LEVEL_10,RSSI_PUCCH_LEVEL_11,RSSI_PUCCH_LEVEL_12,RSSI_PUCCH_LEVEL_18,RSSI_PUCCH_LEVEL_13,RSSI_PUCCH_LEVEL_19,UE_PWR_HEADROOM_PUSCH_LEVEL10,RSSI_PUCCH_LEVEL_20,RSSI_PUCCH_LEVEL_21,RSSI_PUSCH_LEVEL_04,RSSI_PUSCH_LEVEL_05,RSSI_PUCCH_LEVEL_22,RSSI_PUSCH_LEVEL_06,RSSI_PUSCH_LEVEL_01,RSSI_PUSCH_LEVEL_07,RSSI_PUSCH_LEVEL_02,RSSI_PUSCH_LEVEL_03,RSSI_PUSCH_LEVEL_08,UE_PWR_HEADROOM_PUSCH_LEVEL11,RSSI_PUSCH_LEVEL_09,RSSI_PUSCH_LEVEL_16,RSSI_PUSCH_LEVEL_10,RSSI_PUSCH_LEVEL_17,RSSI_PUSCH_LEVEL_11,RSSI_PUSCH_LEVEL_12,RSSI_PUSCH_LEVEL_13,RSSI_PUSCH_LEVEL_18,RSSI_PUSCH_LEVEL_14,RSSI_PUSCH_LEVEL_15,RSSI_PUSCH_LEVEL_19,RSSI_PUSCH_LEVEL_20,RSSI_PUSCH_LEVEL_21,RSSI_PUSCH_LEVEL_22,UE_PWR_HEADROOM_PUSCH_LEVEL12,UE_PWR_HEADROOM_PUSCH_LEVEL13,UE_PWR_HEADROOM_PUSCH_LEVEL1,UE_PWR_HEADROOM_PUSCH_LEVEL2,UE_PWR_HEADROOM_PUSCH_LEVEL14,UE_PWR_HEADROOM_PUSCH_LEVEL3,UE_PWR_HEADROOM_PUSCH_LEVEL4,UE_PWR_HEADROOM_PUSCH_LEVEL5,UE_PWR_HEADROOM_PUSCH_LEVEL15,UE_PWR_HEADROOM_PUSCH_LEVEL6,UE_PWR_HEADROOM_PUSCH_LEVEL16,UE_PWR_HEADROOM_PUSCH_LEVEL7,UE_PWR_HEADROOM_PUSCH_LEVEL17,UE_PWR_HEADROOM_PUSCH_LEVEL18,UE_PWR_HEADROOM_PUSCH_LEVEL8,UE_PWR_HEADROOM_PUSCH_LEVEL9,UE_PWR_HEADROOM_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL19,UE_PWR_HEADROOM_PUSCH_MAX,UE_PWR_HEADROOM_PUSCH_AVG,SINR_PUCCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL20,UE_PWR_HEADROOM_PUSCH_LEVEL21,SINR_PUCCH_MAX,UE_PWR_HEADROOM_PUSCH_LEVEL22,SINR_PUCCH_AVG,UE_PWR_HEADROOM_PUSCH_LEVEL23,SINR_PUSCH_MIN,UE_PWR_HEADROOM_PUSCH_LEVEL24,UE_PWR_HEADROOM_PUSCH_LEVEL25,SINR_PUSCH_MAX,UE_PWR_HEADROOM_PUSCH_LEVEL26,SINR_PUSCH_AVG,SINR_PUCCH_LEVEL_1,UE_PWR_HEADROOM_PUSCH_LEVEL27,UE_PWR_HEADROOM_PUSCH_LEVEL28,SINR_PUCCH_LEVEL_2,UE_PWR_HEADROOM_PUSCH_LEVEL29,UE_PWR_HEADROOM_PUSCH_LEVEL30,SINR_PUCCH_LEVEL_3,SINR_PUCCH_LEVEL_4,UE_PWR_HEADROOM_PUSCH_LEVEL31,UE_PWR_HEADROOM_PUSCH_LEVEL32,SINR_PUCCH_LEVEL_5,SINR_PUCCH_LEVEL_6,SINR_PUCCH_LEVEL_8,SINR_PUCCH_LEVEL_7,SINR_PUCCH_LEVEL_9,SINR_PUCCH_LEVEL_22,SINR_PUSCH_LEVEL_1,SINR_PUSCH_LEVEL_2,SINR_PUCCH_LEVEL_10,SINR_PUCCH_LEVEL_11,SINR_PUSCH_LEVEL_3,SINR_PUSCH_LEVEL_4,SINR_PUSCH_LEVEL_5,SINR_PUSCH_LEVEL_6,SINR_PUCCH_LEVEL_12,SINR_PUCCH_LEVEL_13,SINR_PUCCH_LEVEL_14,SINR_PUSCH_LEVEL_7,SINR_PUSCH_LEVEL_8,SINR_PUSCH_LEVEL_9,SINR_PUSCH_LEVEL_10,SINR_PUCCH_LEVEL_15,SINR_PUSCH_LEVEL_11,SINR_PUCCH_LEVEL_16,SINR_PUCCH_LEVEL_17,SINR_PUSCH_LEVEL_12,SINR_PUSCH_LEVEL_13,SINR_PUSCH_LEVEL_14,SINR_PUCCH_LEVEL_18,SINR_PUSCH_LEVEL_15,SINR_PUCCH_LEVEL_19,SINR_PUSCH_LEVEL_16,SINR_PUSCH_LEVEL_17,SINR_PUCCH_LEVEL_20,SINR_PUCCH_LEVEL_21,SINR_PUSCH_LEVEL_18,SINR_PUSCH_LEVEL_19,RSSI_CELL_PUCCH_MEAN,SINR_PUSCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_1,SINR_PUSCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_2,SINR_PUSCH_LEVEL_22,RSSI_CELL_PUCCH_LEVEL_3,UL_AMC_UPGRADE,RSSI_CELL_PUCCH_LEVEL_4,UL_AMC_DOWNGRADE,RSSI_CELL_PUCCH_MIN,RSSI_CELL_PUCCH_MAX,RSSI_CELL_PUCCH_LEVEL_5,RSSI_CELL_PUCCH_LEVEL_6,RSSI_CELL_PUCCH_LEVEL_7,AVG_RTWP_RX_ANT_1,RSSI_CELL_PUCCH_LEVEL_9,RSSI_CELL_PUCCH_LEVEL_8,RSSI_CELL_PUCCH_LEVEL_10,AVG_RTWP_RX_ANT_2,RSSI_CELL_PUCCH_LEVEL_11,RSSI_CELL_PUCCH_LEVEL_18,RSSI_CELL_PUCCH_LEVEL_19,RSSI_CELL_PUCCH_LEVEL_20,RSSI_CELL_PUCCH_LEVEL_21,RSSI_CELL_PUCCH_LEVEL_22,RSSI_CELL_PUCCH_LEVEL_12,RSSI_CELL_PUSCH_MIN,RSSI_CELL_PUSCH_MAX,RSSI_CELL_PUCCH_LEVEL_13,RSSI_CELL_PUSCH_MEAN,AVG_RTWP_RX_ANT_3,RSSI_CELL_PUCCH_LEVEL_14,RSSI_CELL_PUCCH_LEVEL_15,RSSI_CELL_PUCCH_LEVEL_16,RSSI_CELL_PUSCH_LEVEL_1,RSSI_CELL_PUCCH_LEVEL_17,RSSI_CELL_PUSCH_LEVEL_2,RSSI_CELL_PUSCH_LEVEL_3,RSSI_CELL_PUSCH_LEVEL_8,RSSI_CELL_PUSCH_LEVEL_4,RSSI_CELL_PUSCH_LEVEL_9,RSSI_CELL_PUSCH_LEVEL_10,RSSI_CELL_PUSCH_LEVEL_5,RSSI_CELL_PUSCH_LEVEL_6,RSSI_CELL_PUSCH_LEVEL_7,AVG_RTWP_RX_ANT_4
2022-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",547.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-89.0,-135.0,88.0,1837.0,-107.0,-139.0,1756.0,-83.0,-110.0,486.0,1820.0,89.0,23.0,706.0,1439.0,7.0,2088.0,3921.0,5.0,2656.0,2614.0,1272.0,0.0,989.0,0.0,107.0,0.0,0.0,714.0,500.0,0.0,221.0,3406.0,331.0,323.0,728.0,596.0,70.0,745.0,287.0,371.0,407.0,497.0,613.0,800.0,67.0,515.0,510.0,5.0,1.0,0.0,0.0,16.0,54.0,32.0,153.0,17.0,158.0,43.0,28.0,6.0,85.0,2.0,71.0,6.0,1.0,8.0,17.0,1.0,1.0,37.0,11.0,-16.0,0.0,0.0,26.0,0.0,9.0,0.0,-20.0,0.0,0.0,34.0,0.0,9.0,99.0,0.0,0.0,361.0,0.0,0.0,211.0,140.0,0.0,0.0,40.0,503.0,2654.0,2052.0,1285.0,0.0,638.0,541.0,1354.0,1930.0,737.0,921.0,487.0,298.0,2757.0,3196.0,2369.0,447.0,888.0,561.0,300.0,1626.0,255.0,1068.0,134.0,465.0,743.0,557.0,8.0,427.0,9.0,609.0,853.0,0.0,0.0,625.0,516.0,-123.0,320.0,285077.0,344.0,434.0,105.0,1387.0,838.0,1742.0,69.0,-130.0,-97.0,2938.0,3412.0,2154.0,,1059.0,1614.0,138.0,,26.0,0.0,0.0,0.0,0.0,0.0,8.0,-130.0,-96.0,6.0,-123.0,,0.0,0.0,0.0,294065.0,0.0,248.0,794.0,668.0,985.0,560.0,205.0,503.0,580.0,705.0,
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",547.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-84.0,-139.0,316.0,1751.0,-104.0,-139.0,2335.0,-78.0,-112.0,18594.0,5968.0,16530.0,3226.0,14991.0,9175.0,1251.0,14575.0,27631.0,102.0,44290.0,48412.0,36111.0,22.0,13316.0,9.0,4646.0,0.0,0.0,8834.0,11058.0,0.0,13784.0,27750.0,13060.0,19998.0,11335.0,15484.0,4160.0,11521.0,1741.0,5767.0,928.0,4389.0,3542.0,2505.0,558.0,1846.0,1947.0,143.0,71.0,8.0,3.0,2711.0,1691.0,243.0,507.0,1263.0,1330.0,1494.0,1572.0,774.0,2221.0,380.0,6530.0,100.0,23.0,9121.0,6884.0,1.0,7.0,63.0,17.0,-29.0,11.0,2.0,27.0,1.0,14.0,0.0,-24.0,0.0,0.0,36.0,0.0,7.0,11140.0,0.0,0.0,5118.0,0.0,0.0,2307.0,60.0,0.0,656.0,147.0,283.0,2635.0,1558.0,5212.0,0.0,9298.0,1535.0,12806.0,11885.0,1419.0,2369.0,7914.0,16728.0,14378.0,26698.0,50308.0,15328.0,10312.0,9144.0,12844.0,51018.0,14232.0,40058.0,11448.0,13808.0,13765.0,8158.0,8940.0,4471.0,2599.0,3941.0,3030.0,7.0,0.0,2068.0,1934.0,-113.0,2192.0,627177.0,1075.0,8959.0,707.0,8279.0,3533.0,10077.0,1517.0,-130.0,-92.0,19348.0,40002.0,41756.0,,18212.0,36737.0,11830.0,,8963.0,0.0,0.0,0.0,0.0,0.0,1566.0,-130.0,-88.0,120.0,-119.0,,25.0,9.0,0.0,732847.0,0.0,29707.0,24198.0,1947.0,14916.0,1938.0,1912.0,11028.0,7216.0,2965.0,
2022-03-19,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",532.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9722222222222222,,-80.0,-139.0,6029.0,20951.0,-107.0,-139.0,40742.0,-75.0,-109.0,38345.0,59149.0,4182.0,2393.0,71501.0,72941.0,3882.0,92043.0,94309.0,6186.0,64381.0,46779.0,24788.0,7617.0,8362.0,4856.0,4184.0,610.0,13.0,8752.0,9073.0,0.0,9578.0,72698.0,9223.0,12638.0,13126.0,12981.0,3989.0,14670.0,11166.0,12539.0,6158.0,15850.0,18834.0,17268.0,2827.0,17366.0,14460.0,685.0,186.0,75.0,22.0,3585.0,3934.0,97.0,219.0,4632.0,732.0,954.0,1562.0,3923.0,1865.0,2860.0,3526.0,3684.0,1686.0,3239.0,4755.0,1.0,2254.0,55.0,23.0,-31.0,1250.0,703.0,34.0,296.0,7.0,207.0,-45.0,67.0,40.0,38.0,22.0,8.0,28935.0,0.0,3.0,17188.0,0.0,0.0,13282.0,13452.0,0.0,0.0,20136.0,24767.0,60464.0,41340.0,58899.0,1554.0,57010.0,5024.0,69888.0,78011.0,3287.0,4938.0,8181.0,9613.0,72283.0,67533.0,45475.0,11730.0,10298.0,8599.0,9772.0,20558.0,11473.0,11833.0,6355.0,11226.0,14100.0,15108.0,4377.0,14235.0,4538.0,18224.0,18780.0,5102.0,4089.0,15587.0,14540.0,-109.0,10944.0,409886.0,5202.0,37238.0,2304.0,46730.0,14560.0,53594.0,2477.0,-130.0,-88.0,64658.0,61406.0,41087.0,,10036.0,25363.0,4178.0,,3347.0,0.0,0.0,0.0,0.0,0.0,4717.0,-130.0,-83.0,7388.0,-111.0,,6772.0,3341.0,232.0,632936.0,16.0,7053.0,10189.0,19162.0,10725.0,16265.0,12157.0,11432.0,17526.0,17741.0,
2022-03-15,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",532.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.1388888888888889,,-91.0,-139.0,798.0,1074.0,-111.0,-139.0,1966.0,-79.0,-113.0,4592.0,9044.0,68.0,19.0,11308.0,4869.0,2.0,5036.0,4186.0,0.0,2347.0,1269.0,684.0,0.0,227.0,0.0,62.0,0.0,0.0,610.0,492.0,0.0,382.0,22740.0,240.0,1168.0,814.0,371.0,84.0,610.0,1454.0,973.0,761.0,1668.0,2962.0,3125.0,135.0,3122.0,3391.0,335.0,193.0,14.0,2.0,115.0,205.0,942.0,7.0,412.0,15.0,18.0,17.0,1106.0,66.0,658.0,126.0,558.0,252.0,26.0,69.0,3.0,153.0,53.0,30.0,-26.0,207.0,103.0,25.0,27.0,7.0,115.0,-35.0,1114.0,28.0,38.0,11.0,6.0,1740.0,13.0,0.0,1404.0,0.0,0.0,793.0,505.0,0.0,0.0,1147.0,1911.0,3394.0,2142.0,5447.0,0.0,7221.0,5301.0,9431.0,6708.0,6042.0,3420.0,922.0,819.0,4229.0,3963.0,2921.0,882.0,643.0,517.0,435.0,1165.0,346.0,451.0,98.0,317.0,565.0,884.0,38.0,1315.0,2.0,2181.0,3442.0,0.0,0.0,3080.0,3377.0,-119.0,2390.0,77130.0,823.0,6922.0,640.0,5634.0,1718.0,4223.0,164.0,-130.0,-97.0,3876.0,2572.0,1323.0,,336.0,686.0,96.0,,43.0,0.0,0.0,0.0,0.0,0.0,10.0,-130.0,-88.0,2.0,-110.0,,0.0,0.0,0.0,84685.0,0.0,489.0,402.0,2595.0,643.0,2737.0,2374.0,1325.0,1619.0,1957.0,
2022-03-12,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",532.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.6944444444444444,,-87.0,-139.0,3593.0,8882.0,-108.0,-139.0,27045.0,-77.0,-108.0,21583.0,82198.0,4214.0,1049.0,54311.0,43311.0,638.0,49485.0,61590.0,62.0,45034.0,30203.0,14756.0,28.0,8666.0,0.0,2571.0,0.0,0.0,6771.0,9785.0,0.0,75719.0,38044.0,70605.0,4893.0,6232.0,109129.0,1668.0,27119.0,8912.0,8926.0,3284.0,7892.0,7677.0,8728.0,1474.0,12720.0,11418.0,363.0,121.0,32.0,11.0,1491.0,3152.0,105.0,299.0,6284.0,3029.0,5805.0,6034.0,3327.0,2520.0,979.0,1893.0,733.0,421.0,3825.0,3393.0,1.0,460.0,56.0,19.0,-33.0,905.0,449.0,30.0,606.0,8.0,514.0,-38.0,2111.0,225.0,38.0,221.0,10.0,11773.0,58.0,11.0,6842.0,1.0,0.0,3909.0,4051.0,0.0,0.0,9527.0,53918.0,25415.0,42323.0,32596.0,0.0,20642.0,4504.0,40719.0,45946.0,3734.0,3779.0,5688.0,6349.0,42045.0,46786.0,44094.0,6864.0,11612.0,22910.0,32572.0,24322.0,72878.0,13817.0,6063.0,79217.0,63039.0,21502.0,1275.0,7282.0,962.0,7883.0,8597.0,245.0,20.0,10282.0,13067.0,-115.0,10823.0,387231.0,4572.0,29014.0,2059.0,34544.0,10589.0,35801.0,3463.0,-130.0,-95.0,46073.0,43362.0,26166.0,,9549.0,15154.0,4145.0,,1184.0,0.0,0.0,0.0,0.0,0.0,762.0,-130.0,-81.0,69.0,-109.0,,30.0,0.0,0.0,310649.0,0.0,5566.0,11793.0,79830.0,9998.0,22116.0,9292.0,10206.0,86223.0,68530.0,
2022-03-11,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",532.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9027777777777778,,-80.0,-139.0,10867.0,19234.0,-105.0,-139.0,31265.0,-76.0,-111.0,132825.0,61822.0,57827.0,35112.0,126386.0,167969.0,17895.0,246148.0,258695.0,10737.0,215192.0,186864.0,150927.0,3142.0,88854.0,1103.0,24343.0,8.0,9.0,161633.0,127567.0,0.0,92653.0,182285.0,61877.0,94884.0,186412.0,52767.0,26340.0,46493.0,24256.0,35572.0,16919.0,43125.0,58137.0,53672.0,5412.0,52228.0,37086.0,1191.0,268.0,108.0,12.0,23084.0,26993.0,237.0,560.0,17161.0,1907.0,6169.0,8890.0,18645.0,15513.0,14502.0,21150.0,3390.0,1520.0,25581.0,25830.0,1.0,1193.0,54.0,20.0,-44.0,929.0,422.0,29.0,147.0,9.0,253.0,-46.0,151.0,109.0,37.0,29.0,5.0,91015.0,5.0,2.0,44994.0,0.0,0.0,30691.0,24170.0,0.0,0.0,34612.0,43206.0,95829.0,66074.0,117049.0,0.0,163126.0,26444.0,174319.0,217416.0,25725.0,42483.0,71157.0,102905.0,201848.0,208503.0,174579.0,146717.0,138858.0,94554.0,78433.0,114762.0,61354.0,90120.0,55906.0,44113.0,44478.0,41878.0,28454.0,38818.0,9010.0,49470.0,54582.0,320.0,4.0,40427.0,32495.0,-106.0,22828.0,129669.0,9730.0,21167.0,3982.0,36939.0,26548.0,49791.0,11508.0,-130.0,-73.0,74836.0,97712.0,96161.0,,88853.0,108952.0,54982.0,,39077.0,9.0,3.0,1.0,0.0,3.0,18244.0,-130.0,-84.0,10135.0,-107.0,,4106.0,291.0,21.0,294784.0,10.0,66553.0,80609.0,50224.0,63829.0,48738.0,34033.0,48349.0,39673.0,43964.0,
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",533.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-89.0,-139.0,376.0,538.0,-104.0,-139.0,2112.0,-78.0,-100.0,7350.0,8311.0,8347.0,5461.0,10526.0,14660.0,4954.0,20820.0,34192.0,3.0,25932.0,14852.0,11465.0,0.0,10921.0,0.0,254.0,0.0,0.0,432.0,807.0,0.0,1154.0,7312.0,1420.0,224.0,326.0,1968.0,719.0,2259.0,3754.0,3415.0,3930.0,7196.0,11237.0,10364.0,6241.0,8215.0,6115.0,2416.0,52.0,20.0,3.0,4032.0,7798.0,2.0,3.0,4611.0,4.0,42.0,26.0,1527.0,185.0,1158.0,135.0,828.0,765.0,183.0,248.0,1.0,606.0,54.0,27.0,-33.0,117.0,525.0,30.0,113.0,12.0,72.0,-35.0,42.0,494.0,36.0,160.0,19.0,3563.0,17.0,1.0,2779.0,0.0,0.0,1751.0,891.0,0.0,0.0,1321.0,2161.0,6219.0,4105.0,8692.0,0.0,6682.0,569.0,13643.0,16990.0,117.0,69.0,133.0,270.0,19158.0,27944.0,28051.0,355.0,558.0,712.0,1156.0,14021.0,1633.0,13660.0,7247.0,1888.0,2465.0,3268.0,2555.0,4651.0,2733.0,8331.0,11328.0,3305.0,31.0,9660.0,7395.0,-109.0,5602.0,109893.0,4156.0,7721.0,7862.0,10651.0,6295.0,13587.0,385.0,-130.0,-96.0,21895.0,21404.0,13304.0,,11642.0,10934.0,7871.0,,5558.0,0.0,0.0,0.0,0.0,0.0,5417.0,-130.0,-86.0,115.0,-107.0,,0.0,0.0,0.0,178410.0,0.0,1197.0,1714.0,9024.0,2191.0,6437.0,5106.0,3575.0,7290.0,9026.0,
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",534.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-94.0,-136.0,11.0,1807.0,-112.0,-139.0,382.0,-77.0,-108.0,331.0,1504.0,14.0,0.0,812.0,798.0,0.0,154.0,387.0,0.0,287.0,159.0,101.0,0.0,43.0,0.0,12.0,0.0,0.0,112.0,109.0,0.0,122.0,1502.0,104.0,121.0,108.0,22.0,3.0,81.0,240.0,125.0,117.0,620.0,222.0,175.0,180.0,335.0,311.0,82.0,1.0,4.0,1.0,4.0,2.0,77.0,0.0,5.0,4.0,23.0,7.0,3.0,49.0,9.0,88.0,36.0,37.0,14.0,1.0,1.0,37.0,36.0,20.0,-17.0,0.0,0.0,23.0,0.0,6.0,0.0,-21.0,0.0,0.0,34.0,0.0,11.0,80.0,0.0,0.0,169.0,0.0,0.0,84.0,10.0,0.0,0.0,5.0,12.0,1173.0,990.0,1342.0,0.0,439.0,43.0,665.0,1043.0,176.0,400.0,405.0,113.0,263.0,432.0,301.0,110.0,111.0,122.0,116.0,117.0,113.0,76.0,23.0,48.0,35.0,143.0,5.0,340.0,0.0,500.0,167.0,0.0,0.0,324.0,305.0,-130.0,426.0,237208.0,95.0,752.0,163.0,894.0,392.0,146.0,19.0,-130.0,-101.0,361.0,295.0,134.0,,55.0,123.0,10.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-90.0,0.0,-122.0,,0.0,0.0,0.0,237277.0,0.0,124.0,63.0,560.0,97.0,331.0,237.0,233.0,265.0,328.0,
2022-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",552.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,,-96.0,-139.0,25.0,270.0,-108.0,-139.0,364.0,-82.0,-102.0,484.0,530.0,0.0,0.0,827.0,1360.0,0.0,2030.0,2121.0,0.0,573.0,815.0,384.0,0.0,4.0,0.0,57.0,0.0,0.0,43.0,190.0,0.0,246.0,653.0,392.0,6.0,8.0,534.0,239.0,598.0,531.0,527.0,145.0,577.0,987.0,853.0,108.0,831.0,918.0,12.0,2.0,0.0,0.0,33.0,74.0,0.0,0.0,53.0,0.0,0.0,1.0,46.0,8.0,39.0,7.0,37.0,27.0,18.0,74.0,8.0,0.0,34.0,23.0,-20.0,0.0,0.0,22.0,0.0,9.0,0.0,-23.0,0.0,0.0,36.0,0.0,17.0,173.0,0.0,0.0,240.0,0.0,0.0,131.0,48.0,0.0,0.0,56.0,167.0,670.0,444.0,852.0,0.0,604.0,48.0,1358.0,1263.0,11.0,7.0,3.0,7.0,1481.0,1701.0,697.0,16.0,27.0,84.0,208.0,255.0,276.0,227.0,24.0,426.0,558.0,630.0,0.0,568.0,0.0,700.0,995.0,0.0,0.0,909.0,1042.0,-122.0,772.0,70803.0,225.0,807.0,45.0,1469.0,1022.0,1915.0,37.0,-130.0,-104.0,1892.0,945.0,712.0,,46.0,539.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-94.0,0.0,-117.0,,0.0,0.0,0.0,72232.0,0.0,451.0,550.0,1188.0,644.0,909.0,431.0,597.0,677.0,898.0,
2022-03-12,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",552.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-86.0,-139.0,3492.0,4792.0,-107.0,-139.0,8623.0,-78.0,-107.0,29174.0,25464.0,2651.0,1474.0,90049.0,122064.0,1427.0,150594.0,112333.0,87.0,44873.0,34431.0,17852.0,3.0,5060.0,0.0,5784.0,0.0,0.0,19933.0,16956.0,0.0,11481.0,40272.0,9488.0,11425.0,17900.0,10507.0,2962.0,14195.0,6913.0,17041.0,3286.0,19365.0,21955.0,20718.0,689.0,21444.0,14936.0,231.0,37.0,8.0,4.0,4925.0,4383.0,45.0,71.0,3670.0,183.0,502.0,876.0,5018.0,856.0,3730.0,2380.0,7467.0,4232.0,4981.0,7077.0,1.0,1491.0,45.0,23.0,-29.0,92.0,18.0,25.0,5.0,5.0,3.0,-32.0,0.0,0.0,33.0,0.0,7.0,17423.0,0.0,0.0,17652.0,0.0,0.0,15482.0,15321.0,0.0,0.0,21065.0,28538.0,100236.0,53531.0,112363.0,0.0,30149.0,5771.0,113955.0,79852.0,6505.0,11384.0,17761.0,18638.0,36518.0,24442.0,10810.0,17126.0,12090.0,9478.0,10946.0,3401.0,14193.0,2317.0,1291.0,16177.0,19270.0,21223.0,243.0,20905.0,3.0,20732.0,14900.0,0.0,0.0,7089.0,3547.0,-115.0,739.0,418364.0,138.0,55707.0,23.0,76223.0,15306.0,77771.0,2634.0,-130.0,-94.0,81236.0,57934.0,34464.0,,6713.0,19486.0,2492.0,,1831.0,0.0,0.0,0.0,0.0,0.0,855.0,-130.0,-88.0,50.0,-113.0,,4.0,0.0,0.0,673709.0,0.0,5753.0,8872.0,21007.0,16487.0,18644.0,12131.0,21514.0,20517.0,18292.0,
2022-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05",535.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,,-95.0,-138.0,37.0,30.0,-103.0,-138.0,7.0,-88.0,-109.0,642.0,5.0,12.0,0.0,204.0,255.0,0.0,141.0,38.0,0.0,2789.0,1301.0,3324.0,0.0,118.0,0.0,0.0,0.0,0.0,47.0,61.0,0.0,94.0,267.0,58.0,30.0,101.0,104.0,0.0,85.0,79.0,212.0,15.0,114.0,26.0,3.0,0.0,16.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,23.0,0.0,0.0,141.0,3.0,9.0,0.0,17.0,14.0,-20.0,0.0,0.0,23.0,0.0,13.0,0.0,-20.0,0.0,0.0,29.0,0.0,9.0,257.0,0.0,0.0,267.0,0.0,0.0,173.0,4.0,0.0,0.0,0.0,3.0,108.0,14.0,122.0,0.0,147.0,59.0,433.0,767.0,46.0,11.0,4.0,5.0,402.0,418.0,1464.0,74.0,73.0,53.0,73.0,2854.0,94.0,1460.0,143.0,64.0,112.0,159.0,14.0,176.0,0.0,43.0,8.0,0.0,0.0,19.0,88.0,-123.0,74.0,231790.0,3.0,133.0,0.0,336.0,104.0,118.0,4.0,-130.0,-102.0,47.0,2436.0,1629.0,,237.0,3250.0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.0,-101.0,0.0,-130.0,,0.0,0.0,0.0,239104.0,0.0,128.0,17.0,0.0,58.0,105.0,62.0,448.0,54.0,3.0,
