begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,VS.HSDPA.MeanChThroughput.TotalBytes,L.Thrp.bits.DL,L.Thrp.bits.UL,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-03-11,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,754299218872.0,95179777296.0,34670277.0,25001553.0
2022-03-12,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,650121424672.0,71851426704.0,32420752.0,19633699.0
2022-03-13,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,478983393632.0,51259076472.0,21222789.0,17391102.0
2022-03-14,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,523853052320.0,61562587136.0,23006313.0,17931591.0
2022-03-15,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II, Local Cell ID=6, Cell Name=4G_DUKESTREET_II-6, eNodeB ID=5010, Cell FDD TDD indication=CELL_FDD",808703.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,745245490328.0,100919331984.0,34206927.0,25098678.0
2022-02-02,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,368960027280.0,43172175456.0,27171776.0,23499605.0
2022-02-03,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,380176850304.0,53918321704.0,28786086.0,26198312.0
2022-02-04,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,335142851712.0,36793262864.0,24182722.0,20754748.0
2022-02-05,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,346331756432.0,40430524560.0,25476655.0,22291138.0
2022-02-06,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,410514827928.0,47101548864.0,30663255.0,25679508.0
2022-02-10,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,396971964760.0,45315503400.0,26542624.0,22915553.0
2022-02-11,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,317888056944.0,39827330728.0,21675739.0,19205942.0
2022-02-12,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,358767415760.0,41920420920.0,24505094.0,22630449.0
2022-02-13,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,445483782088.0,63298070312.0,31564869.0,29730544.0
2022-02-17,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,297071691504.0,40265562096.0,21684692.0,19870912.0
2022-02-18,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,365035643680.0,45895254472.0,25761267.0,23335525.0
2022-02-19,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,352921823520.0,46749519544.0,25357117.0,24073204.0
2022-02-20,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,349334039600.0,51756752528.0,26719357.0,25255212.0
2022-03-01,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,388065571200.0,51182645944.0,27412373.0,27303342.0
2022-03-02,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,349795231200.0,49577895584.0,23896652.0,24555658.0
2022-03-03,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,386189382312.0,48302857024.0,26693135.0,25357079.0
2022-03-06,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,390463706696.0,52875620256.0,28287655.0,25018792.0
2022-03-07,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,394542463880.0,61023827024.0,28999803.0,27820436.0
2022-03-09,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,20429377224.0,2691726008.0,1699765.0,1756457.0
2022-03-10,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,331838586768.0,39819453096.0,22871779.0,22171245.0
2022-03-11,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,349364451792.0,42150534248.0,23867145.0,24256742.0
2022-03-12,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,256797999344.0,41404526608.0,17810631.0,17093782.0
2022-03-13,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,363453778848.0,44236482168.0,25714961.0,22923259.0
2022-03-14,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,294406484264.0,29066893432.0,19062786.0,16507460.0
2022-03-15,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD, Local Cell ID=2, Cell Name=4G_CITYROAD-2, eNodeB ID=5040, Cell FDD TDD indication=CELL_FDD",808704.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,324054980600.0,42661266536.0,22473173.0,22399879.0
2022-02-02,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,557836359632.0,71748398520.0,28296734.0,18506401.0
2022-02-03,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,589892126216.0,69476505888.0,32094424.0,19516104.0
2022-02-04,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,596316828160.0,99752867800.0,32475433.0,21370589.0
2022-02-05,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,463392761816.0,95759194896.0,26135247.0,17482866.0
2022-02-06,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,468857629504.0,72696246600.0,25923539.0,16096401.0
2022-02-10,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,347768770368.0,56703513096.0,20501436.0,14556965.0
2022-02-11,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,340266974984.0,45321693968.0,18697590.0,13282086.0
2022-02-12,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,509767064144.0,65487804872.0,27397103.0,16399243.0
2022-02-13,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,409004971624.0,67247479272.0,21090196.0,14385337.0
2022-02-17,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,372777059760.0,66892102608.0,18537052.0,14122553.0
2022-02-18,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,522111429256.0,70202416784.0,23134938.0,18101369.0
2022-03-09,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,25299276352.0,2918354080.0,1822745.0,915304.0
2022-02-19,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,450742088680.0,55533766936.0,18547426.0,15134066.0
2022-02-20,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,580815787392.0,90443570368.0,28001616.0,19121506.0
2022-03-01,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,454303690952.0,84232724576.0,28027860.0,16008747.0
2022-03-02,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,489517401824.0,71533925904.0,34043033.0,17135054.0
2022-03-03,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,557796352952.0,62301573744.0,35918494.0,17155717.0
2022-03-06,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,535244208128.0,70287200584.0,36513642.0,17474961.0
2022-03-07,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,517492446632.0,78327554504.0,36147282.0,16947902.0
2022-03-10,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,559517914632.0,74843452352.0,37722378.0,16277432.0
2022-03-11,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,615581918256.0,76222962688.0,39039215.0,19107782.0
2022-03-12,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,433578076480.0,130769822112.0,28966389.0,17810391.0
2022-03-13,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,368472320864.0,64811190536.0,21202552.0,12217249.0
2022-03-14,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,337175115632.0,69937978496.0,20548028.0,11543909.0
2022-03-15,"4G_ADONKIA/Cell:eNodeB Function Name=4G_ADONKIA, Local Cell ID=1, Cell Name=4G_ADONKIA-1, eNodeB ID=5059, Cell FDD TDD indication=CELL_FDD",808705.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,374831133288.0,62493127712.0,23535785.0,13723426.0
2022-02-02,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,316851913368.0,51472450032.0,34885596.0,39540077.0
2022-02-03,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,352571167304.0,58714586896.0,39064436.0,42422579.0
2022-02-04,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,368195488032.0,60847129720.0,38788620.0,40613654.0
2022-02-05,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,427822772664.0,75705093664.0,43503879.0,47656725.0
2022-02-06,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,421863957440.0,97594115208.0,43505452.0,49421872.0
2022-02-08,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,371394005616.0,58346057464.0,40413467.0,44511701.0
2022-02-10,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,448093454632.0,75642557464.0,44614727.0,48780414.0
2022-02-11,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,363264027496.0,68186258912.0,37234699.0,45372922.0
2022-02-12,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,426187545704.0,81065266032.0,45314423.0,47356465.0
2022-02-13,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,426589486320.0,69211690224.0,42802878.0,47450718.0
2022-02-17,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,413360470288.0,60828841024.0,35915173.0,36483590.0
2022-02-18,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,605102113008.0,87125975152.0,53307884.0,48230432.0
2022-02-19,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,512853770008.0,89059036792.0,50749854.0,46926882.0
2022-02-20,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,499026866928.0,96134348760.0,48982200.0,47008324.0
2022-03-01,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,424171218720.0,64975831536.0,41661261.0,42002881.0
2022-03-02,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,471109257504.0,86091936960.0,42524202.0,44604566.0
2022-03-03,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,469006041536.0,86218089432.0,45883742.0,44734944.0
2022-03-06,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,471944283080.0,69833375984.0,46094132.0,43146031.0
2022-03-07,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,531144381368.0,84106840088.0,47519832.0,46795946.0
2022-03-09,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,26723010872.0,2974179536.0,2642543.0,2422270.0
2022-03-10,"4G_LESTERPEAK_II/Cell:eNodeB Function Name=4G_LESTERPEAK_II, Local Cell ID=0, Cell Name=4G_LESTERPEAK_II-1, eNodeB ID=5000, Cell FDD TDD indication=CELL_FDD",808706.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,466352104232.0,69837826056.0,42771637.0,41524924.0
